Mardi	NOMcom	mardi
aussy	ADVgen	aussi
attendue	VERppe	attendre
la	DETdef	le
volenté	NOMcom	volonté
desdis	PRE.DETcom	de.ledit
seigneurs	NOMcom	seigneur
et	CONcoo	et
leur	DETpos	leur
plaisir	NOMcom	plaisir
et	CONcoo	et
le	DETdef	le
mandement	NOMcom	mandement
dudit	PRE.DETcom	de.ledit
Chancellier	NOMcom	chancelier
.	PONfrt	.

Si	ADVgen	si
sont	VERcjg	estre
alez	VERppe	aler
lesdiz	DETcom	ledit
seigneurs	NOMcom	seigneur
de	PRE	de
ceans	ADVgen	céans
,	PONfbl	,
procureurs	NOMcom	procureur
,	PONfbl	,
advocas	NOMcom	avocat
et	CONcoo	et
notaires	NOMcom	notaire
du	PRE.DETdef	de.le
Roy	NOMcom	roi
,	PONfbl	,
montez	VERppe	monter
et	CONcoo	et
armés	VERppe	armer
pour	PRE	pour
la	DETdef	le
plus	ADVgen	plus
grant	ADJqua	grant
partie	NOMcom	partie
,	PONfbl	,
cedit	DETdem	cedit
jour	NOMcom	jour
,	PONfbl	,
par	PRE	par
la	DETdef	le
ville	NOMcom	ville
avecques	PRE	avec
ledit	DETcom	ledit
monseigneur	NOMcom	monseigneur
le	DETdef	le
Chancellier	NOMcom	chancelier
,	PONfbl	,
et	CONcoo	et
aussy	ADVgen	aussi
pareillement	ADVgen	pareillement
ont	VERcjg	avoir
fait	VERppe	faire
les	DETdef	le
seigneurs	NOMcom	seigneur
de	PRE	de
la	DETdef	le
Chambre	NOMcom	chambre
des	PRE.DETdef	de.le
Comptes	NOMpro	Compte
à	PRE	à
la	DETdef	le
fin	NOMcom	fin
dessus	ADVgen	dessus
dit	VERppe	dire
.	PONfrt	.

Venredi	VERcjg	vendredire
,	PONfbl	,
IXe	ADJord	neuvième
jour	NOMcom	jour
de	PRE	de
fevrier	NOMcom	février
.	PONfrt	.

Cedit	DETdem	cedit
jour	NOMcom	jour
,	PONfbl	,
sont	VERcjg	estre
venuz	VERppe	venir
en	PRE	en
la	DETdef	le
Court	NOMpro	Court
le	DETdef	le
seigneur	NOMcom	seigneur
de	PRE	de
Torcy	NOMpro	Torcy
et	CONcoo	et
messire	NOMcom	seignor
Colart	NOMpro	Colart
de	PRE	de
Calleville	NOMpro	Challeville
,	PONfbl	,
chevaliers	NOMcom	chevalier
,	PONfbl	,
et	CONcoo	et
ont	VERcjg	avoir
dit	VERppe	dire
de	PRE	de
par	PRE	par
le	DETdef	le
Roy	NOMcom	roi
et	CONcoo	et
nosseigneurs	NOMcom	nosseigneur
de	PRE	de
France	NOMpro	France
et	CONcoo	et
le	DETdef	le
Conseil	NOMcom	conseil
que	PROrel	que
,	PONfbl	,
dimenche	NOMcom	dimanche
après	PRE	après
disner	NOMcom	dîner
,	PONfbl	,
les	DETdef	le
presidens	NOMcom	président
et	CONcoo	et
seigneurs	NOMcom	seigneur
de	PRE	de
ceans	ADVgen	céans
,	PONfbl	,
notaires	NOMcom	notaire
du	PRE.DETdef	de.le
Roy	NOMcom	roi
et	CONcoo	et
secretaires	NOMcom	secretaire
,	PONfbl	,
advocas	NOMcom	avocat
et	CONcoo	et
procureurs	NOMcom	procureur
aussy	ADVgen	aussi
de	PRE	de
ceans	ADVgen	céans
fussent	VERcjg	estre
avecques	PRE	avec
le	DETdef	le
Chancellier	NOMcom	chancelier
,	PONfbl	,
montez	VERppe	monter
et	CONcoo	et
armez	VERppe	armer
honestement	ADVgen	honnêtement
et	CONcoo	et
suffisamment	ADVgen	suffisamment
,	PONfbl	,
pour	PRE	pour
accompaigner	VERinf	accompagner
ledit	DETcom	ledit
Chancellier	NOMcom	chancelier
à	PRE	à
aler	VERinf	aler
par	PRE	par
la	DETdef	le
ville	NOMcom	ville
de	PRE	de
Paris	NOMpro	Paris
,	PONfbl	,
à	PRE	à
la	PROper	il
tenir	VERinf	tenir
en	PRE	en
seurté	NOMcom	sëurté
et	CONcoo	et
monstrer	VERinf	montrer
exemple	NOMcom	exemple
de	PRE	de
diligence	NOMcom	dilijance
pour	PRE	pour
garder	VERinf	garder
la	DETdef	le
ville	NOMcom	ville
.	PONfrt	.

Et	CONcoo	et
pour	PRE	pour
ce	PROdem	ce
qu'	CONsub	que
il	PROper	il
fu	VERcjg	estre
question	NOMcom	question
se	CONsub	se
ledit	DETcom	ledit
Chancellier	NOMcom	chancelier
leveroit	VERcjg	lever
ou	CONcoo	o
porteroit	VERcjg	porter
estandart	NOMcom	étendard
par	PRE	par
la	DETdef	le
ville	NOMcom	ville
,	PONfbl	,
a	VERcjg	avoir
esté	VERppe	être
dit	VERppe	dire
et	CONcoo	et
advisié	VERppe	aviser
et	CONcoo	et
conseillié	VERppe	conseillier
que	CONsub	que
non	ADVneg	non
.	PONfrt	.

Samedi	NOMcom	samedi
,	PONfbl	,
Xe	ADJord	onzième
jour	NOMcom	jour
de	PRE	de
fevrier	NOMcom	février
.	PONfrt	.

Cedit	DETdem	cedit
jour	NOMcom	jour
,	PONfbl	,
s'	PROper	soi
est	VERcjg	estre
levée	VERppe	lever
la	DETdef	le
Court	NOMcom	cour
environ	PRE	environ
entre	PRE	entre
VIIJ	DETcar	huit
et	CONcoo	et
IX	DETcar	neuf
heures	NOMcom	heure
et	CONcoo	et
partie	NOMcom	partie
de	PRE	de
ceans	ADVgen	céans
,	PONfbl	,
pour	PRE	pour
ce	PROdem	ce
que	CONsub	que
le	DETdef	le
duc	NOMcom	duc
de	PRE	de
Bourgoigne	NOMpro	Burgonde
,	PONfbl	,
qui	PROrel	que
estoit	VERcjg	estre
venu	VERppe	venir
puiz	PRE	puis
un	DETndf	un
po	PROind	poi
à	PRE	à
Saint	ADJqua	saint
Deniz	NOMpro	Denis
à	PRE	à
grant	ADJqua	grant
effort	NOMcom	effort
de	PRE	de
gens	NOMcom	gens
d'	PRE	de
armes	NOMcom	arme
,	PONfbl	,
estoit	VERcjg	estre
venu	VERppe	venir
à	PRE	à
tout	DETind	tout
ses	DETpos	son
gens	NOMcom	gens
d'	PRE	de
armes	NOMcom	arme
devant	PRE	devant
Paris	NOMpro	Paris
,	PONfbl	,
et	CONcoo	et
estoit	VERcjg	estre
arrivé	VERppe	arriver
entre	PRE	entre
Chaluiau	NOMpro	Chalveau
et	CONcoo	et
Montmartre	NOMpro	Montmertre
,	PONfbl	,
comme	CONsub	comme
en	PRE	en
bataille	NOMcom	bataille
.	PONfrt	.

Et	CONcoo	et
disoit	VERcjg	dire
l'en	PROind	loin
que	CONsub	que
les	DETdef	le
coureux	NOMcom	coureuil
de	PRE	de
son	DETpos	son
ost	NOMcom	ost
avoient	VERcjg	avoir
couru	VERppe	courir
jusques	PRE	jusque
ou	PRE.DETdef	en.le
marchié	NOMcom	marché
des	PRE.DETdef	de.le
Pourceaulx	NOMcom	pourceau
,	PONfbl	,
nonobstant	ADVgen	nonobsant
les	DETdef	le
defenses	NOMcom	défense
à	PRE	à
lui	PROper	il
par	PRE	par
pluseurs	DETind	plusieurs
foiz	NOMcom	foiz
faictes	VERppe	faire
de	PRE	de
par	PRE	par
le	DETdef	le
Roy	NOMcom	roi
qu'	CONsub	que
il	PROper	il
ne	ADVneg	ne
venist	VERcjg	venir
à	PRE	à
gens	NOMcom	gens
d'	PRE	de
armes	NOMcom	arme
,	PONfbl	,
dont	PROrel	dont
la	DETdef	le
ville	NOMcom	ville
a	VERcjg	avoir
esté	VERppe	être
toute	ADVgen	tout
effraiée	VERppe	effrayer
.	PONfrt	.

Cedit	DETdem	cedit
jour	NOMcom	jour
,	PONfbl	,
environ	ADVgen	environ
IX	DETcar	neuf
heures	NOMcom	heure
avant	ADVgen	avant
disner	VERinf	disner
,	PONfbl	,
se	PROper	soi
sont	VERcjg	estre
les	DETdef	le
seigneurs	NOMcom	seigneur
de	PRE	de
la	DETdef	le
Court	NOMcom	cour
levez	VERppe	lever
et	CONcoo	et
partiz	VERppe	partir
de	PRE	de
la	DETdef	le
Chambre	NOMcom	chambre
,	PONfbl	,
pour	PRE	pour
ce	PROdem	ce
que	CONsub	que
l'en	PROind	loin
a	VERcjg	avoir
rapporté	VERppe	rapporter
que	CONsub	que
le	DETdef	le
duc	NOMcom	duc
de	PRE	de
Bourgoigne	NOMpro	Burgonde
estoit	VERcjg	estre
à	PRE	à
grant	ADJqua	grant
effort	NOMcom	effort
de	PRE	de
gens	NOMcom	gens
d'	PRE	de
armes	NOMcom	arme
ordonnez	VERppe	ordonner
comme	CONsub	comme
en	PRE	en
bataille	NOMcom	bataille
entre	PRE	entre
la	DETdef	le
porte	NOMcom	porte
Saint	ADJqua	saint
Honoré	NOMpro	Honoré
et	CONcoo	et
la	DETdef	le
porte	NOMcom	porte
Saint	ADJqua	saint
Deniz	NOMpro	Denis
,	PONfbl	,
tenent	VERcjg	tenir
les	DETdef	le
champs	NOMcom	champ
devant	PRE	devant
Paris	NOMpro	Paris
.	PONfrt	.

Et	CONcoo	et
pour	PRE	pour
en	PROadv	en
savoir	VERinf	savoir
quelque	DETind	quel
chose	NOMcom	chose
,	PONfbl	,
je	PROper	je
montay	VERcjg	monter
au	PRE.DETdef	a
plus	ADVgen	plus
hault	ADJqua	haut
de	PRE	de
la	DETdef	le
Tour	NOMcom	tour
criminelle	ADJqua	criminel
de	PRE	de
ceans	ADVgen	céans
et	CONcoo	et
viz	ADJqua	viz
lesdiz	DETcom	ledit
gens	NOMcom	gens
d'	PRE	de
armes	NOMcom	arme
es	PRE.DETdef	en.le
champs	NOMcom	champ
d'	PRE	de
entre	PRE	entre
le	DETdef	le
Role	NOMpro	Role
et	CONcoo	et
Montmartre	NOMpro	Montmertre
.	PONfrt	.

Dimenche	NOMcom	dimanche
,	PONfbl	,
XJe	ADJord	onzième
jour	NOMcom	jour
de	PRE	de
fevrier	NOMcom	février
.	PONfrt	.

Cedit	DETdem	cedit
jour	NOMcom	jour
,	PONfbl	,
les	DETdef	le
chancelliers	NOMcom	chancelier
de	PRE	de
France	NOMpro	France
,	PONfbl	,
de	PRE	de
Guienne	NOMpro	Guyenne
et	CONcoo	et
d'	PRE	de
Orleans	NOMpro	Orléans
,	PONfbl	,
les	DETdef	le
presidens	NOMcom	président
de	PRE	de
ceans	ADVgen	céans
,	PONfbl	,
les	DETdef	le
seigneurs	NOMcom	seigneur
de	PRE	de
ceans	ADVgen	céans
,	PONfbl	,
graphier	VERinf	graphier
,	PONfbl	,
notaires	NOMcom	notaire
,	PONfbl	,
secretaires	NOMcom	secretaire
,	PONfbl	,
pluseurs	PROind	plusieurs
des	PRE.DETdef	de.le
seigneurs	NOMcom	seigneur
de	PRE	de
la	DETdef	le
Chambre	NOMcom	chambre
des	PRE.DETdef	de.le
Comptes	NOMcom	conte
,	PONfbl	,
les	DETdef	le
tresoriers	NOMcom	trésorier
,	PONfbl	,
à	PRE	à
tout	DETind	tout
leurs	DETpos	leur
gens	NOMcom	gens
armez	VERppe	armer
,	PONfbl	,
chevauchierent	VERcjg	chevauchier
par	PRE	par
Paris	NOMpro	Paris
aux	PRE.DETdef	à.le
IIIJ	ADJcar	quatre
portes	NOMcom	porte
.	PONfrt	.

Mardi	NOMcom	mardi
,	PONfbl	,
XIIJe	ADJord	douze
jour	NOMcom	jour
de	PRE	de
fevrier	NOMcom	février
.	PONfrt	.

N'	ADVneg	ne
a	VERcjg	avoir
pas	ADVneg	pas
esté	VERppe	être
plaidoié	VERppe	plaidoiier
ne	CONcoo	ne
conseillié	VERppe	conseillier
,	PONfbl	,
mais	CONcoo	mais
s'	PROper	soi
est	VERcjg	estre
partie	VERppe	partir
la	DETdef	le
Court	NOMcom	cour
de	PRE	de
ceans	ADVgen	céans
,	PONfbl	,
pour	PRE	pour
ce	PROdem	ce
que	CONsub	que
l'en	PROind	loin
tenoit	VERcjg	tenir
que	CONsub	que
le	DETdef	le
duc	NOMcom	duc
de	PRE	de
Bourgoigne	NOMpro	Burgonde
devoit	VERcjg	devoir
venir	VERinf	venir
à	PRE	à
tout	DETind	tout
son	DETpos	son
effort	NOMcom	effort
et	CONcoo	et
ost	VERcjg	oster
devant	PRE	devant
Paris	NOMpro	Paris
.	PONfrt	.

Mercredi	NOMcom	mercredi
,	PONfbl	,
XIIIJe	ADJord	quatorze
jour	NOMcom	jour
de	PRE	de
fevrier	NOMcom	février
.	PONfrt	.

Cedit	DETdem	cedit
jour	NOMcom	jour
,	PONfbl	,
a	VERcjg	avoir
esté	VERppe	être
faicte	VERppe	faire
election	NOMcom	élection
par	PRE	par
le	DETdef	le
mandement	NOMcom	mandement
de	PRE	de
monseigneur	NOMcom	monseigneur
le	DETdef	le
Chancellier	NOMcom	chancelier
ou	PRE.DETdef	en.le
lieu	NOMcom	lieu
de	PRE	de
maistre	NOMcom	maître
Aimery	NOMpro	Aimery
de	PRE	de
Maignac	NOMpro	Magnac
,	PONfbl	,
conseiller	VERinf	conseiller
du	PRE.DETdef	de.le
Roy	NOMcom	roi
en	PRE	en
la	DETdef	le
Chambre	NOMcom	chambre
des	PRE.DETdef	de.le
Enquestes	NOMcom	enquête
,	PONfbl	,
et	CONcoo	et
a	VERcjg	avoir
esté	VERppe	être
esleu	VERppe	élire
par	PRE	par
voie	NOMcom	voie
de	PRE	de
scrutine	NOMcom	sortine
maistre	NOMcom	maître
Pierre	NOMpro	Pierre
de	PRE	de
Villers	NOMpro	Villers
.	PONfrt	.

Et	CONcoo	et
a	VERcjg	avoir
esté	VERppe	être
le	DETdef	le
scrutine	NOMcom	sortine
publié	VERppe	poublier
en	PRE	en
la	DETdef	le
Chambre	NOMcom	chambre
,	PONfbl	,
combien	ADVgen	combien
que	CONsub	que
ce	PROdem	ce
n'	ADVneg	ne
eust	VERcjg	avoir
pas	ADVneg	pas
esté	VERppe	être
acoustumé	VERppe	accoutumer
,	PONfbl	,
mais	CONcoo	mais
estoit	VERcjg	estre
acoustumé	VERppe	accoutumer
de	PRE	de
reporter	VERinf	reporter
le	DETdef	le
scrutine	NOMcom	sortine
au	PRE.DETdef	a
Chancellier	NOMcom	chancelier
,	PONfbl	,
ou	PRE.DETdef	en.le
cas	NOMcom	cas
qu'	PROrel	que
il	PROper	il
n'	ADVneg	ne
avoit	VERcjg	avoir
esté	VERppe	être
presens	ADJqua	présent
,	PONfbl	,
ou	CONcoo	o
au	PRE.DETdef	a
Grant	ADJqua	grant
Conseil	NOMcom	conseil
,	PONfbl	,
et	CONcoo	et
puiz	NOMcom	pui
me	PROper	je
commendoit	VERcjg	commender
l'en	PROind	loin
la	DETdef	le
lettre	NOMcom	lettre
.	PONfrt	.

Et	CONcoo	et
a	VERcjg	avoir
esté	VERppe	être
ce	PROdem	ce
fait	VERppe	faire
pour	PRE	pour
ce	PROdem	ce
que	CONsub	que
pluseurs	PROind	plusieurs
se	PROper	soi
plaignoient	VERcjg	plaindre
de	PRE	de
ce	PROdem	ce
que	CONsub	que
l'en	PROind	loin
ne	ADVneg	ne
publioit	VERcjg	publier
ceans	ADVgen	céans
les	DETdef	le
elections	NOMcom	élection
qui	PROrel	que
y	PROadv	y
estoient	VERcjg	être
faictes	VERppe	faire
,	PONfbl	,
et	CONcoo	et
en	PROadv	en
parloient	VERcjg	parler
aucuns	DETind	aucun
sinistrè	NOMcom	signistre
et	CONcoo	et
contre	PRE	contre
les	DETdef	le
presidens	NOMcom	président
et	CONcoo	et
contre	PRE	contre
le	DETdef	le
graphier	VERinf	graphier
.	PONfrt	.

Jeudi	NOMpro	Judi
,	PONfbl	,
XVe	DETcar	quinze
jour	NOMcom	jour
de	PRE	de
fevrier	NOMcom	février
.	PONfrt	.

Sur	PRE	sur
le	DETdef	le
debat	NOMcom	debat
meu	VERppe	mouvoir
et	CONcoo	et
pendent	VERcjg	pendre
entre	PRE	entre
le	DETdef	le
seigneur	NOMcom	seigneur
de	PRE	de
Gaucourt	NOMpro	Gaucourt
,	PONfbl	,
d'	PRE	de
une	DETndf	un
part	NOMcom	part
,	PONfbl	,
et	CONcoo	et
maistre	NOMcom	maître
Guillaume	NOMpro	Guillaume
Signet	NOMpro	Signet
,	PONfbl	,
d'	PRE	de
autre	DETind	autre
part	NOMcom	part
,	PONfbl	,
pour	PRE	pour
cause	NOMcom	cause
de	PRE	de
l'	DETdef	le
office	NOMcom	office
de	PRE	de
seneschal	NOMcom	seneschal
de	PRE	de
Beaucaire	NOMpro	Beaucaire
,	PONfbl	,
que	PROrel	que
chascune	PROind	chascun
desdictes	PRE.DETcom	de.ledit
parties	NOMcom	partie
pretendoit	VERcjg	prétendre
à	PRE	à
elle	PROper	elle
apartenir	VERinf	apartenir
par	PRE	par
lettres	NOMcom	lettre
de	PRE	de
don	NOMcom	don
à	PRE	à
elles	PROper	elle
sur	PRE	sur
ce	PROdem	ce
faictes	VERppe	faire
,	PONfbl	,
au	PRE.DETdef	a
jour	NOMcom	jour
d'	PRE	de
uy	ADVgen	ui
,	PONfbl	,
maistre	NOMcom	maître
J.	PROper	je
du	PRE.DETdef	de.le
Tour	NOMpro	Tour
,	PONfbl	,
procureur	NOMcom	procureur
dudit	PRE.DETcom	de.ledit
de	PRE	de
Gaucourt	NOMpro	Gaucourt
,	PONfbl	,
s'	PROper	soi
est	VERcjg	estre
desisté	VERppe	desister
et	CONcoo	et
departi	VERppe	départir
dudit	PRE.DETcom	de.ledit
procès	NOMcom	processe
et	CONcoo	et
du	PRE.DETdef	de.le
droit	NOMcom	droit
qu'	PROrel	que
il	PROper	il
reclamoit	VERcjg	réclamer
à	PRE	à
avoir	VERinf	avoir
oudit	PRE.DETcom	en.ledit
office	NOMcom	office
,	PONfbl	,
au	PRE.DETdef	a
proufit	NOMcom	profit
dudit	PRE.DETcom	de.ledit
Signet	NOMcom	signet
qui	PROrel	que
a	VERcjg	avoir
esté	VERppe	être
receu	VERppe	recevoir
et	CONcoo	et
fait	VERppe	faire
le	DETdef	le
serment	NOMcom	serment
acoustumé	VERppe	accoutumer
,	PONfbl	,
present	ADJqua	présent
le	DETdef	le
procureur	NOMcom	procureur
du	PRE.DETdef	de.le
Roy	NOMcom	roi
et	CONcoo	et
non	ADVneg	non
contredisant	VERppa	contredire
.	PONfrt	.

Venredi	VERcjg	vendredire
,	PONfbl	,
XVJe	ADJord	seizième
jour	NOMcom	jour
de	PRE	de
fevrier	NOMcom	février
.	PONfrt	.

Maistre	NOMcom	maître
Mahiu	NOMpro	Mahieu
Mouton	NOMpro	Mouton
,	PONfbl	,
procureur	NOMcom	procureur
de	PRE	de
messire	NOMcom	seignor
J.	PROper	je
de	PRE	de
Saint	ADJqua	saint
Sauflieu	NOMpro	Sauflieu
,	PONfbl	,
bailli	VERcjg	baillir
de	PRE	de
Caux	NOMpro	Cau
,	PONfbl	,
s'	PROper	soi
est	VERcjg	estre
opposé	VERppe	opposer
et	CONcoo	et
oppose	VERcjg	opposer
que	CONsub	que
aucun	PROind	aucun
ne	ADVneg	ne
soit	VERcjg	estre
receu	VERppe	recevoir
en	PRE	en
bailli	NOMcom	bailli
de	PRE	de
Caux	NOMpro	Cau
,	PONfbl	,
sans	PRE	sans
le	PROper	il
oïr	VERinf	öir
.	PONfrt	.

Cedit	DETdem	cedit
jour	NOMcom	jour
,	PONfbl	,
s'	PROper	soi
est	VERcjg	estre
parti	VERppe	partir
le	DETdef	le
duc	NOMcom	duc
de	PRE	de
Bourgoigne	NOMpro	Burgonde
de	PRE	de
Saint	ADJqua	saint
Deniz	NOMpro	Denis
,	PONfbl	,
où	PROrel	où
il	PROimp	il
a	VERcjg	avoir
esté	VERppe	être
environ	ADVgen	environ
XV	DETcar	quinze
jours	NOMcom	jour
en	PRE	en
grant	ADJqua	grant
assemblée	NOMcom	assemblée
de	PRE	de
gens	NOMcom	gens
d'	PRE	de
armes	NOMcom	arme
pour	PRE	pour
entrer	VERinf	entrer
à	PRE	à
Paris	NOMpro	Paris
,	PONfbl	,
s'	CONsub	se
il	PROper	il
n'	ADVneg	ne
eust	VERcjg	avoir
trouvé	VERppe	trouver
resistence	NOMcom	résistance
.	PONfrt	.

Au	PRE.DETdef	a
jour	NOMcom	jour
d'	PRE	de
ui	ADVgen	ui
sont	VERcjg	estre
venues	VERppe	venir
nouvelles	NOMcom	nouvelle
à	PRE	à
la	DETdef	le
Court	NOMpro	Court
et	CONcoo	et
à	PRE	à
Paris	NOMpro	Paris
que	CONsub	que
le	DETdef	le
duc	NOMcom	duc
de	PRE	de
Bourgoigne	NOMpro	Burgonde
,	PONfbl	,
qui	PROrel	que
à	PRE	à
grant	ADJqua	grant
effort	NOMcom	effort
et	CONcoo	et
grant	ADJqua	grant
ost	NOMcom	ost
de	PRE	de
gens	NOMcom	gens
d'	PRE	de
armes	NOMcom	arme
,	PONfbl	,
estoit	VERcjg	estre
venu	VERppe	venir
à	PRE	à
Saint	ADJqua	saint
Deniz	NOMpro	Denis
et	CONcoo	et
là	ADVgen	là
sejourné	VERppe	séjourner
par	PRE	par
environ	ADVgen	environ
XV	DETcar	quinze
jours	NOMcom	jour
pour	PRE	pour
entrer	VERinf	entrer
à	PRE	à
Paris	NOMpro	Paris
,	PONfbl	,
s'	PROper	soi
en	PROadv	en
estoit	VERcjg	estre
parti	VERppe	partir
dès	PRE	dès
environ	PRE	environ
minuit	NOMcom	minuit
ou	CONcoo	o
le	DETdef	le
point	NOMcom	point
du	PRE.DETdef	de.le
jour	NOMcom	jour
.	PONfrt	.

Mardi	NOMcom	mardi
,	PONfbl	,
XXe	ADJord	vingt-huitième
jour	NOMcom	jour
de	PRE	de
fevrier	NOMcom	février
.	PONfrt	.

Ce	DETdem	ce
jour	NOMcom	jour
,	PONfbl	,
n'	ADVneg	ne
a	VERcjg	avoir
pas	ADVneg	pas
esté	VERppe	être
plaidoié	VERppe	plaidoiier
pour	PRE	pour
ce	PROdem	ce
que	CONsub	que
tous	DETind	tous
les	DETdef	le
presidens	NOMcom	président
et	CONcoo	et
seigneurs	NOMcom	seigneur
laiz	ADJqua	laid
de	PRE	de
ceans	ADVgen	céans
ont	VERcjg	avoir
esté	VERppe	être
en	PRE	en
la	DETdef	le
Chambre	NOMcom	chambre
des	PRE.DETdef	de.le
Comptes	NOMcom	conte
au	PRE.DETdef	a
Conseil	NOMcom	conseil
.	PONfrt	.

Dimenche	NOMcom	dimanche
,	PONfbl	,
XXVe	DETcar	vingt-cinq
jour	NOMcom	jour
de	PRE	de
fevrier	NOMcom	février
.	PONfrt	.

Ou	CONcoo	o
parviz	VERcjg	parvivre
de	PRE	de
Nostre	DETpos	notre
Dame	NOMcom	dame
de	PRE	de
Paris	NOMpro	Paris
,	PONfbl	,
presens	ADJqua	présent
l'	DETdef	le
evesque	NOMcom	évêque
de	PRE	de
Paris	NOMpro	Paris
,	PONfbl	,
l'	DETdef	le
Université	NOMcom	université
,	PONfbl	,
le	DETdef	le
chancellier	NOMcom	chancelier
de	PRE	de
ladicte	DETcom	ladit
eglise	NOMcom	église
et	CONcoo	et
moult	ADVgen	moult
grant	ADJqua	grant
peuple	NOMcom	peuple
,	PONfbl	,
fu	VERcjg	estre
ars	VERppe	ardre
le	DETdef	le
propos	NOMcom	propos
fait	VERppe	faire
ores	ADVgen	or
a	PRE	a
V	DETcar	cinq
ou	CONcoo	o
VJ	DETcar	six
ans	NOMcom	an
à	PRE	à
l'	DETdef	le
ostel	NOMcom	ostel
de	PRE	de
SaintPol	NOMpro	Saintol
,	PONfbl	,
devant	PRE	devant
le	DETdef	le
Roy	NOMcom	roi
nostre	DETpos	notre
Sire	NOMcom	seignor
,	PONfbl	,
à	PRE	à
Paris	NOMpro	Paris
,	PONfbl	,
par	PRE	par
maistre	NOMcom	maître
J.	PROper	je
Petit	ADJqua	petit
,	PONfbl	,
maistre	NOMcom	maître
en	PRE	en
theologie	NOMcom	téologie
,	PONfbl	,
de	PRE	de
la	DETdef	le
nation	NOMcom	nation
de	PRE	de
Normandie	NOMpro	Normandie
,	PONfbl	,
sur	PRE	sur
la	DETdef	le
justification	NOMcom	justicication
du	PRE.DETdef	de.le
duc	NOMcom	duc
de	PRE	de
Bourgoigne	NOMpro	Burgonde
sur	PRE	sur
le	DETdef	le
murtre	NOMcom	mordre
fait	VERcjg	faire
en	PRE	en
la	DETdef	le
personne	NOMcom	personne
du	PRE.DETdef	de.le
feu	ADJqua	feu
duc	NOMcom	duc
d'	PRE	de
Orleans	NOMpro	Orléans
,	PONfbl	,
frere	NOMcom	frère
germain	ADJqua	germain
du	PRE.DETdef	de.le
Roy	NOMcom	roi
nostre	DETpos	notre
dit	VERppe	dire
seigneur	NOMcom	seigneur
,	PONfbl	,
et	CONcoo	et
aussi	ADVgen	aussi
furent	VERcjg	estre
ars	VERppe	ardre
pareillement	ADVgen	pareillement
les	DETdef	le
paraulx	NOMcom	pareil
propos	ADJqua	propos
qui	PROrel	que
furent	VERcjg	estre
trouvez	VERppe	trouver
,	PONfbl	,
en	PRE	en
executant	VERppa	exécuter
certeinne	DETind	certain
sentence	NOMcom	sentence
jugée	VERppe	juger
par	PRE	par
pluseurs	DETind	plusieurs
intervalles	NOMcom	intervalle
de	PRE	de
temps	NOMcom	temps
et	CONcoo	et
diverses	DETind	divers
sessions	NOMcom	session
faictes	VERppe	faire
en	PRE	en
la	DETdef	le
sale	NOMcom	sale
dudit	PRE.DETcom	de.ledit
evesque	NOMcom	évêque
,	PONfbl	,
comme	CONsub	comme
l'en	PROind	loin
disoit	VERcjg	dire
,	PONfbl	,
par	PRE	par
les	DETdef	le
maistres	NOMcom	maître
de	PRE	de
la	DETdef	le
faculté	NOMcom	facuté
de	PRE	de
theologie	NOMcom	téologie
de	PRE	de
la	DETdef	le
dicte	VERppe	dire
Université	NOMcom	université
et	CONcoo	et
ledit	DETcom	ledit
inquisiteur	NOMcom	inquisteur
,	PONfbl	,
et	CONcoo	et
pronuncée	VERppe	prononcer
venredi	VERcjg	vendredire
derrien	ADVgen	derrien
passé	VERppe	passer
en	PRE	en
ladicte	DETcom	ladit
sale	NOMcom	sale
pour	PRE	pour
pluseurs	DETind	plusieurs
erreurs	NOMcom	herreur
et	CONcoo	et
poins	NOMcom	poing
touchans	VERppa	toucher
la	DETdef	le
foy	NOMcom	foi
trouvez	VERppe	trouver
esdis	PRE.DETdef	en.ledit
propos	NOMcom	propos
.	PONfrt	.

Mercredi	NOMcom	mercredi
,	PONfbl	,
derrien	ADJqua	däerrain
jour	NOMcom	jour
de	PRE	de
fevrier	NOMcom	février
.	PONfrt	.

Ce	DETdem	ce
jour	NOMcom	jour
,	PONfbl	,
ont	VERcjg	avoir
esté	VERppe	être
mandez	VERppe	mander
tous	DETind	tous
les	DETdef	le
presidens	NOMcom	président
et	CONcoo	et
laiz	NOMcom	laid
au	PRE.DETdef	a
Conseil	NOMcom	conseil
en	PRE	en
la	DETdef	le
Chambre	NOMcom	chambre
des	PRE.DETdef	de.le
Comptes	NOMcom	conte
.	PONfrt	.

Jeudi	NOMpro	Judi
,	PONfbl	,
premier	ADJord	premier
jour	NOMcom	jour
de	PRE	de
mars	NOMcom	marc
.	PONfrt	.

Cedit	DETdem	cedit
jour	NOMcom	jour
,	PONfbl	,
la	DETdef	le
Court	NOMpro	Court
s'	PROper	soi
est	VERcjg	estre
levée	VERppe	lever
po	ADVgen	poi
après	PRE	après
X	DETcar	dix
heures	NOMcom	heure
pour	PRE	pour
aler	VERinf	aler
aux	PRE.DETdef	à.le
exeques	NOMcom	éjeux
de	PRE	de
feu	ADJqua	feu
maistre	NOMcom	maître
J.	PROper	je
Chanteprime	NOMpro	Chanteprime
,	PONfbl	,
doien	VERcjg	devoir
de	PRE	de
Paris	NOMpro	Paris
et	CONcoo	et
paravant	ADVgen	paravant
conseiller	VERinf	conseiller
du	PRE.DETdef	de.le
Roy	NOMcom	roi
ceans	ADVgen	céans
