Afin	ADVgen	afin
ceuls	PROdem	celui
de	PRE	de
Bohain	NOMpro	Bohain
et	CONcoo	et
de	PRE	de
la	DETdef	le
Malemaison	NOMpro	Malemaison
;	PONfbl	;
une	DETndf	un
fois	NOMcom	fois
gaegnoient	VERcjg	gagner
,	PONfbl	,
et	CONcoo	et
l'	DETdef	le
autre	PROind	autre
perdoient	VERcjg	perdre
:	PONfbl	:
ensi	ADVgen	ainsi
estoit	VERcjg	estre
tous	DETind	tous
li	DETdef	le
pais	NOMcom	paix
entouelliés	VERppe	entouvoiller
.	PONfrt	.

Le	DETdef	le
duc	NOMcom	duc
de	PRE	de
Normendie	NOMpro	Normandie
estans	VERppa	être
et	CONcoo	et
sejournans	VERppa	séjourner
en	PRE	en
la	DETdef	le
chité	NOMcom	cité
de	PRE	de
Cambrai	NOMpro	Cambrai
,	PONfbl	,
il	PROper	il
fu	VERcjg	estre
priiés	VERppe	prier
moult	ADVgen	moult
doucement	ADVgen	doucement
de	PRE	de
l'	DETdef	le
evesque	NOMcom	évêque
dou	PRE.DETdef	de.le
lieu	NOMcom	lieu
et	CONcoo	et
des	PRE.DETdef	de.le
Cambrisiens	NOMpro	Cambrisie
que	PROrel	que
il	PROper	il
vosist	VERcjg	voloir
entendre	VERinf	entendre
a	PRE	a
che	PROdem	ce
que	PROrel	que
il	PROper	il
vosist	VERcjg	voloir
tant	ADVgen	tant
faire	VERinf	faire
,	PONfbl	,
fust	VERcjg	estre
par	PRE	par
siege	NOMcom	siège
ou	CONcoo	o
par	PRE	par
autre	DETind	autre
moiien	PROpos	moin
,	PONfbl	,
que	CONsub	que
li	DETdef	le
chastiaus	NOMcom	château
de	PRE	de
Thun	NOMpro	Thon
l'	DETdef	le
Evesque	NOMpro	évêque
,	PONfbl	,
liquel	PROrel	lequel
li	DETdef	le
Hainnuier	VERinf	hainoir
tenoient	VERcjg	tenir
et	CONcoo	et
avoient	VERcjg	avoir
emblet	VERppe	embler
,	PONfbl	,
fust	VERcjg	estre
raquis	VERppe	racquérir
,	PONfbl	,
car	CONcoo	car
il	PROper	il
lor	PROper	il
estoit	VERcjg	estre
trop	ADVgen	trop
proçains	ADJqua	prochain
et	CONcoo	et
ja	ADVgen	ja
li	DETdef	le
compagnon	NOMcom	compagnon
qui	PROrel	que
l'	PROper	il
avoient	VERcjg	avoir
en	PRE	en
garde	NOMcom	garde
lor	PROper	il
avoit	VERcjg	avoir
fait	VERppe	faire
moult	ADVgen	moult
de	PRE	de
destourbiers	NOMcom	détourbier
.	PONfrt	.

Li	DETdef	le
dus	NOMcom	duc
i	PROadv	i
entendi	VERcjg	entendre
et	CONcoo	et
fist	VERcjg	faire
son	DETpos	son
mandement	NOMcom	mandement
tres	ADVgen	très
grant	ADJqua	grant
en	PRE	en
Artois	NOMpro	Artois
,	PONfbl	,
en	PRE	en
Vermendois	NOMpro	Vermandois
,	PONfbl	,
en	PRE	en
Amiennois	NOMpro	Amienois
,	PONfbl	,
en	PRE	en
Bar	NOMpro	Bar
et	CONcoo	et
en	PRE	en
Lorrainne	NOMpro	Lorranne
.	PONfrt	.

Et	CONcoo	et
retournerent	VERcjg	retourner
deviers	PRE	devers
li	DETdef	le
grant	ADJqua	grant
fuisson	NOMcom	foisson
de	PRE	de
signeurs	NOMcom	seigneur
qui	PROrel	que
avoient	VERcjg	avoir
esté	VERppe	être
en	PRE	en
sa	DETpos	son
cevauchie	NOMcom	chevauchie
,	PONfbl	,
et	CONcoo	et
vinrent	VERcjg	venir
en	PRE	en
Cambrai	NOMpro	Cambrai
ou	PROrel	où
la	DETdef	le
priés	NOMcom	prié
.	PONfrt	.

Avoecques	PRE	avuec
tout	DETind	tout
ce	PROdem	ce
,	PONfbl	,
li	DETdef	le
Cambrisien	NOMpro	Cambrisie
fissent	VERcjg	faire
en	PRE	en
grant	ADJqua	grant
haste	NOMcom	haste
ouvrer	VERinf	ouvrer
et	CONcoo	et
carpenter	VERinf	charpenter
enghiens	NOMcom	engant
et	CONcoo	et
bricoles	NOMcom	bricole
pour	PRE	pour
jeter	VERinf	jeter
au	PRE.DETdef	a
chastiel	NOMcom	chastel
et	CONcoo	et
abatre	VERinf	abattre
les	DETdef	le
tois	NOMcom	tois
et	CONcoo	et
les	DETdef	le
manandies	NOMcom	manandie
.	PONfrt	.

Et	CONcoo	et
se	PROper	soi
departi	VERcjg	départir
,	PONfbl	,
un	DETndf	un
jour	NOMcom	jour
li	DETdef	le
dus	NOMcom	duc
de	PRE	de
Normendie	NOMpro	Normandie
en	PRE	en
grant	ADJqua	grant
arroi	NOMcom	aroi
de	PRE	de
Cambrai	NOMpro	Cambrai
et	CONcoo	et
s'	PROper	soi
en	PROadv	en
vint	VERcjg	venir
mettre	VERinf	mettre
le	DETdef	le
siege	NOMcom	siège
devant	PRE	devant
Thun	NOMpro	Thon
l'	DETdef	le
Evesque	NOMpro	évêque
;	PONfbl	;
et	CONcoo	et
furent	VERcjg	estre
logiet	VERppe	logier
,	PONfbl	,
tentes	NOMcom	tente
et	CONcoo	et
trefs	NOMcom	tref
,	PONfbl	,
auqubes	NOMcom	aucube
et	CONcoo	et
pavillons	NOMcom	pavillon
au	PRE.DETdef	a
lés	NOMcom	lez
deviers	PRE	devers
le	DETdef	le
pais	NOMcom	paix
d'	PRE	de
Ostrevan	NOMpro	Ostrevan
,	PONfbl	,
et	CONcoo	et
furent	VERcjg	estre
drechiet	VERppe	dresser
les	DETdef	le
enghiens	NOMcom	engant
pour	PRE	pour
jeter	VERinf	jeter
au	PRE.DETdef	a
chastiel	NOMcom	chastel
et	CONcoo	et
pour	PRE	pour
tout	PROind	tout
abatre	VERinf	abattre
.	PONfrt	.

Jehans	NOMpro	Jean
de	PRE	de
Manni	NOMpro	Manni
et	CONcoo	et
Tieris	NOMpro	Thierri
son	DETpos	son
frere	NOMcom	frère
,	PONfbl	,
qui	PROrel	que
chapitainne	NOMcom	capitaine
en	PROadv	en
estoient	VERcjg	être
,	PONfbl	,
se	PROper	soi
reconfortoient	VERcjg	reconforter
en	PRE	en
ce	PROdem	ce
que	CONsub	que
il	PROper	il
estoient	VERcjg	être
bien	ADVgen	bien
pourveu	VERppe	pourvoir
,	PONfbl	,
et	CONcoo	et
aussi	ADVgen	aussi
que	CONsub	que
lors	DETpos	leur
sires	NOMcom	seignor
li	DETdef	le
contes	NOMcom	conte
de	PRE	de
Hainnau	NOMpro	Haunaut
queroit	VERcjg	querre
aide	NOMcom	aide
et	CONcoo	et
aliances	NOMcom	alliance
partout	ADVgen	partout
,	PONfbl	,
et	CONcoo	et
que	CONsub	que
de	PRE	de
poissance	NOMcom	puissance
li	DETdef	le
sieges	NOMcom	siège
seroit	VERcjg	estre
levés	VERppe	lever
.	PONfrt	.

Si	ADVgen	si
ne	ADVneg	ne
se	PROper	soi
esbahirent	VERcjg	esbäir
point	ADVneg	point
li	DETdef	le
Hainnuiers	NOMpro	Hainnuier
,	PONfbl	,
quoique	PROrel	que
li	DETdef	le
enghien	NOMcom	enghien
jetaissent	VERcjg	jeter
continuelment	ADVgen	continuellement
qui	PROrel	que
lor	PROper	il
rompirent	VERcjg	rompre
tous	DETind	tous
les	DETdef	le
tois	NOMcom	tois
dou	PRE.DETdef	de.le
dit	VERppe	dire
manage	NOMcom	ménage
.	PONfrt	.

Ce	DETdem	ce
siege	NOMcom	siège
estant	VERppa	être
devant	PRE	devant
Thun	NOMpro	Thon
l'	DETdef	le
Evesque	NOMpro	évêque
,	PONfbl	,
chil	PROdem	cil
de	PRE	de
la	DETdef	le
garnison	NOMcom	garnison
de	PRE	de
Bouchain	NOMpro	Bouchain
issirent	VERcjg	issir
une	DETndf	un
fois	NOMcom	fois
hors	ADVgen	hors
,	PONfbl	,
et	CONcoo	et
vinrent	VERcjg	venir
au	PRE.DETdef	a
matin	NOMcom	matin
cevauchier	VERinf	chevauchier
jusques	PRE	jusque
a	PRE	a
Esqerchin	NOMpro	Esquerchin
,	PONfbl	,
et	CONcoo	et
trouverent	VERcjg	trouver
les	DETdef	le
honmes	NOMcom	homme
en	PRE	en
lors	DETpos	leur
lis	NOMcom	lis
et	CONcoo	et
prissent	VERcjg	prendre
desquels	PRE.PROrel	de.lequel
que	PROrel	que
il	PROper	il
vodrent	VERcjg	vouloir
.	PONfrt	.

Et	CONcoo	et
puis	ADVgen	puis
se	PROper	soi
missent	VERcjg	metre
au	PRE.DETdef	a
retour	NOMcom	retour
et	CONcoo	et
bouterent	VERcjg	bouter
le	DETdef	le
feu	NOMcom	feu
en	PRE	en
Esqerchin	NOMpro	Esquerchin
et	CONcoo	et
ardirent	VERcjg	ardre
Lambres	NOMpro	Lambres
et	CONcoo	et
les	DETdef	le
fourbourgs	NOMcom	fourbourg
de	PRE	de
Douai	NOMpro	Douai
et	CONcoo	et
tout	DETind	tout
ce	PROdem	ce
qui	PROrel	que
de	PRE	de
France	NOMpro	France
se	PROper	soi
tenoit	VERcjg	tenir
,	PONfbl	,
et	CONcoo	et
rentrerent	VERcjg	rentrer
dedens	PRE	dedans
la	DETdef	le
garnison	NOMcom	garnison
de	PRE	de
Bouchain	NOMpro	Bouchain
,	PONfbl	,
sans	PRE	sans
prendre	VERinf	prendre
nul	DETind	nul
damage	NOMcom	dommage
.	PONfrt	.

Ensi	ADVgen	ainsi
couroient	VERcjg	courir
les	DETdef	le
garnisons	NOMcom	garnison
,	PONfbl	,
l'	DETdef	le
un	PROind	un
sus	PRE	sus
l'	DETdef	le
autre	PROind	autre
et	CONcoo	et
faisoient	VERcjg	faire
les	DETdef	le
armes	NOMcom	arme
.	PONfrt	.

Chil	PROdem	cil
de	PRE	de
la	DETdef	le
conté	NOMcom	comté
de	PRE	de
Hainnau	NOMpro	Haunaut
s'	PROper	soi
esmervilloient	VERcjg	esmervillier
trop	ADVgen	trop
fort	ADVgen	fort
que	CONsub	que
lors	DETpos	leur
sires	NOMcom	seignor
estoit	VERcjg	estre
devenus	VERppe	devenir
,	PONfbl	,
car	CONcoo	car
il	PROper	il
n'	ADVneg	ne
en	PROadv	en
ooient	VERcjg	ouïr
nulles	DETind	nul
nouvelles	NOMcom	nouvelle
.	PONfrt	.

Et	CONcoo	et
en	PROadv	en
parloient	VERcjg	parler
li	DETdef	le
chevalier	NOMcom	chevalier
et	CONcoo	et
li	DETdef	le
esquier	NOMcom	écuyer
et	CONcoo	et
li	DETdef	le
consaus	NOMcom	conseil
des	PRE.DETdef	de.le
bonnes	ADJqua	bon
villes	NOMcom	ville
a	PRE	a
messire	NOMcom	seignor
Jehan	NOMpro	Jean
de	PRE	de
Hainnau	NOMpro	Haunaut
,	PONfbl	,
et	CONcoo	et
li	PROper	il
disoient	VERcjg	dire
:	PONfbl	:
“	PONpga	“
Sire	NOMcom	seignor
,	PONfbl	,
c'	PROdem	ce
est	VERcjg	estre
trop	ADVgen	trop
mal	ADVgen	mal
fait	VERppe	faire
que	CONsub	que
vous	PROper	vous
n'	ADVneg	ne
envoiiés	VERcjg	envoiier
plus	ADVgen	plus
especiaulment	ADVgen	espécialement
deviers	PRE	devers
nostre	DETpos	notre
signeur	NOMcom	seigneur
le	DETdef	le
conte	NOMcom	conte
,	PONfbl	,
par	PRE	par
quoi	PROrel	quoi
il	PROper	il
soit	VERcjg	estre
bien	ADVgen	bien
acertes	ADVgen	acertes
segnefiiés	VERppe	ségnefier
de	PRE	de
l'	DETdef	le
estat	NOMcom	état
de	PRE	de
son	DETpos	son
pais	NOMcom	paix
.	PONfrt	.

Il	PROimp	il
i	PROadv	i
a	VERcjg	avoir
ja	ADVgen	ja
plus	ADVgen	plus
de	PRE	de
siis	DETcar	six
sepmainnes	NOMcom	semaine
que	CONsub	que
il	PROper	il
se	PROper	soi
parti	VERcjg	partir
,	PONfbl	,
et	CONcoo	et
si	ADVgen	si
n'	ADVneg	ne
en	PROadv	en
ot	VERcjg	avoir
on	PROind	on
nulles	DETind	nul
nouvelles	NOMcom	nouvelle
.	PONfrt	.

Se	CONsub	se
vous	PROper	vous
les	PROper	il
avés	VERcjg	avoir
,	PONfbl	,
si	ADVgen	si
n'	ADVneg	ne
en	PROadv	en
avons	VERcjg	avoir
nous	PROper	nous
nulle	DETind	nul
congnissance	NOMcom	connaissance
.	PONfbl	.
”	PONpdr	”
Mesires	NOMcom	messire
Jehans	NOMpro	Jean
de	PRE	de
Hainnau	NOMpro	Haunaut
respondoit	VERcjg	répondre
a	PRE	a
ces	DETdem	ce
paroles	NOMcom	parole
,	PONfbl	,
et	CONcoo	et
disoit	VERcjg	dire
:	PONfbl	:
“	PONpga	“
Il	PROper	il
n'	ADVneg	ne
a	VERcjg	avoir
pas	ADVneg	pas
tenu	VERppe	tenir
en	PRE	en
ma	DETpos	mon
negligense	NOMcom	négligense
que	CONsub	que
je	PROper	je
ne	ADVneg	ne
m'	PROper	je
en	PROadv	en
soie	VERcjg	estre
bien	ADVgen	bien
acquités	VERppe	acquitter
.	PONfrt	.

Mon	DETpos	mon
signeur	NOMcom	seigneur
de	PRE	de
Hainnau	NOMpro	Haunaut
a	VERcjg	avoir
esté	VERppe	être
en	PRE	en
Engleterre	NOMpro	Angleterre
,	PONfbl	,
et	CONcoo	et
li	PROper	il
a	VERcjg	avoir
li	DETdef	le
rois	NOMcom	roi
d'	PRE	de
Engleterre	NOMpro	Angleterre
fait	VERppe	faire
tres	ADVgen	très
bonne	ADJqua	bon
chiere	NOMcom	chiere
et	CONcoo	et
li	PROper	il
a	VERcjg	avoir
proumis	VERppe	prometre
,	PONfbl	,
selonch	PRE	selon
che	PROdem	ce
que	CONsub	que
il	PROper	il
m'	PROper	je
a	VERcjg	avoir
escript	VERppe	écrire
et	CONcoo	et
segnefiiet	VERppe	signifier
par	PRE	par
ses	DETpos	son
lettres	NOMcom	lettre
,	PONfbl	,
que	CONsub	que
il	PROper	il
sera	VERcjg	estre
dedens	PRE	dedans
le	DETdef	le
jour	NOMcom	jour
Saint	ADJqua	saint
Jehan	NOMpro	Jean
,	PONfbl	,
a	PRE	a
poissance	NOMcom	puissance
de	PRE	de
gens	NOMcom	gens
d'	PRE	de
armes	NOMcom	arme
et	CONcoo	et
d'	PRE	de
archiers	NOMcom	archier
,	PONfbl	,
en	PRE	en
la	DETdef	le
ville	NOMcom	ville
de	PRE	de
l'	DETdef	le
Escluse	NOMpro	Escluse
.	PONfrt	.

Et	CONcoo	et
sur	PRE	sur
ce	PROdem	ce
,	PONfbl	,
monsigneur	NOMcom	monseigneur
mon	DETpos	mon
cousin	NOMcom	cousin
est	VERcjg	estre
departis	VERppe	départir
d'	PRE	de
Engleterre	NOMpro	Angleterre
,	PONfbl	,
et	CONcoo	et
monta	VERcjg	monter
en	PRE	en
mer	NOMcom	mer
a	PRE	a
Orvelle	NOMpro	Orvelle
la	ADVgen	là
ou	PROrel	où
il	PROper	il
ariva	VERcjg	arriver
qant	CONsub	cant
il	PROper	il
vint	VERcjg	venir
ou	PRE.DETdef	en.le
pais	NOMcom	paix
,	PONfbl	,
et	CONcoo	et
a	VERcjg	avoir
pris	VERppe	prendre
terre	NOMcom	terre
a	PRE	a
Dourdresc	NOMpro	Dourdrec
en	PRE	en
Hollandes	NOMpro	Hollande
.	PONfrt	.

Et	CONcoo	et
tous	PROind	tous
enfourmés	VERppe	enformer
de	PRE	de
l'	DETdef	le
estat	NOMcom	état
de	PRE	de
son	DETpos	son
pais	NOMcom	paix
,	PONfbl	,
et	CONcoo	et
pour	PRE	pour
resister	VERinf	resister
a	PRE	a
l'	DETdef	le
encontre	NOMcom	encontre
de	PRE	de
la	DETdef	le
poissance	NOMcom	puissance
dou	PRE.DETdef	de.le
duch	NOMcom	duc
de	PRE	de
Normendie	NOMpro	Normandie
et	CONcoo	et
des	PRE.DETdef	de.le
François	NOMpro	Français
,	PONfbl	,
il	PROper	il
est	VERcjg	estre
alés	VERppe	aller
deviers	PRE	devers
le	DETdef	le
roi	NOMcom	roi
d'	PRE	de
Alemagne	NOMpro	Allemagne
au	PRE.DETdef	a
seqours	NOMcom	scours
,	PONfbl	,
et	CONcoo	et
semonre	VERinf	semondre
tous	DETind	tous
les	DETdef	le
aloiiés	VERppe	alloier
.	PONfrt	.

Et	CONcoo	et
temprement	ADVgen	temprement
vous	PROper	vous
le	PROper	il
verés	VERcjg	voir
revenu	VERppe	revenir
en	PRE	en
ce	DETdem	ce
pais	NOMcom	paix
,	PONfbl	,
et	CONcoo	et
gens	NOMcom	gens
d'	PRE	de
armes	NOMcom	arme
a	PRE	a
pooir	NOMcom	pouvoir
avoecques	PRE	avuec
li	PROper	il
.	PONfbl	.
”	PONpdr	”
A	PRE	a
ces	DETdem	ce
paroles	NOMcom	parole
se	PROper	soi
contentoient	VERcjg	contentre
et	CONcoo	et
apaisoient	VERcjg	apaisier
li	DETdef	le
Hainnuier	VERinf	hainoir
,	PONfbl	,
et	CONcoo	et
se	PROper	soi
tenoient	VERcjg	tenir
tout	ADVgen	tout
sus	PRE	sus
lor	DETpos	lor
garde	NOMcom	garde
en	PRE	en
atendant	VERppa	attendre
lor	DETpos	lor
signeur	NOMcom	seigneur
.	PONfrt	.

Et	CONcoo	et
li	DETdef	le
sieges	NOMcom	siège
se	PROper	soi
tenoit	VERcjg	tenir
devant	PRE	devant
Thun	NOMpro	Thon
l'	DETdef	le
Evesque	NOMpro	évêque
et	CONcoo	et
avoient	VERcjg	avoir
li	DETdef	le
François	NOMpro	Français
siis	DETpos	son
grans	ADJqua	grand
enghiens	NOMcom	engant
jettans	VERppa	jeter
a	PRE	a
la	DETdef	le
forterece	NOMcom	forterece
qui	PROrel	que
moult	ADVgen	moult
les	PROper	il
greva	VERcjg	grever
,	PONfbl	,
car	CONcoo	car
avoecques	PRE	avuec
tout	DETind	tout
ce	PROdem	ce
que	PROrel	que
la	DETdef	le
poissance	NOMcom	puissance
et	CONcoo	et
continuance	NOMcom	continuance
des	PRE.DETdef	de.le
enghiens	NOMcom	engant
avoient	VERcjg	avoir
abatu	VERppe	abatre
les	DETdef	le
tois	NOMcom	tois
et	CONcoo	et
esfondut	VERppe	esfondre
les	DETdef	le
planciers	NOMcom	plancier
des	PRE.DETdef	de.le
tours	NOMcom	tour
et	CONcoo	et
moult	ADVgen	moult
adamagiés	VERppe	admager
les	DETdef	le
murs	NOMcom	mur
,	PONfbl	,
leur	PROper	leur
jetoient	VERcjg	jeter
chil	PROdem	cil
de	PRE	de
l'	DETdef	le
oost	NOMcom	ost
a	PRE	a
lors	ADVgen	lors
enghiens	NOMcom	engant
,	PONfbl	,
pour	PRE	pour
euls	PROper	eux
enpunasier	VERinf	emponasser
,	PONfbl	,
mors	VERppe	mourir
chevaus	NOMcom	cheval
et	CONcoo	et
mortes	ADJqua	morir
bestes	NOMcom	beste
.	PONfrt	.

Ce	PROdem	ce
lor	PROper	il
faisoit	VERcjg	faire
a	PRE	a
un	DETndf	un
avenant	NOMcom	avenir
plus	ADVgen	plus
de	PRE	de
mal	NOMcom	mal
que	CONsub	que
les	DETdef	le
pieres	NOMcom	pierre
.	PONfrt	.

Dedens	PRE	dedans
Thun	NOMpro	Thon
l'	DETdef	le
Evesque	NOMpro	évêque
,	PONfbl	,
avoecques	PRE	avuec
les	DETdef	le
enfans	NOMcom	enfant
de	PRE	de
Manni	NOMpro	Manni
et	CONcoo	et
les	DETdef	le
compagnons	NOMcom	compagnon
,	PONfbl	,
avoit	VERcjg	avoir
un	DETndf	un
chevalier	NOMcom	chevalier
d'	PRE	de
Engleterre	NOMpro	Angleterre
qui	PROrel	que
se	PROper	soi
nonmoit	VERcjg	nommer
Richars	NOMpro	Richard
de	PRE	de
Limosin	NOMpro	Limousin
,	PONfbl	,
vaillant	ADJqua	vaillant
honme	NOMcom	homme
et	CONcoo	et
sage	ADJqua	sage
en	PRE	en
armes	NOMcom	arme
durement	ADVgen	durement
,	PONfbl	,
et	CONcoo	et
auquel	PRE.PROrel	à.lequel
tout	DETind	tout
li	DETdef	le
conpagnon	NOMcom	compagnon
se	PROper	soi
raportoient	VERcjg	raporter
,	PONfbl	,
et	CONcoo	et
ouvroient	VERcjg	oeuvrer
par	PRE	par
son	DETpos	son
consel	NOMcom	conseil
.	PONfrt	.

Li	DETdef	le
chevaliers	NOMcom	chevalier
comsidera	VERcjg	comsider
que	CONsub	que
longement	ADVgen	longuement
il	PROper	il
ne	ADVneg	ne
pooient	VERcjg	pouvoir
sousfrir	VERinf	souffrir
ne	CONcoo	ne
porter	VERinf	porter
la	DETdef	le
painne	NOMcom	peine
de	PRE	de
celle	DETdem	cil
puasine	NOMcom	puasine
et	CONcoo	et
que	CONsub	que
chil	DETdem	cil
enghien	NOMcom	enghien
les	PROper	il
menroient	VERcjg	mener
a	PRE	a
fin	NOMcom	fin
et	CONcoo	et
a	PRE	a
destruction	NOMcom	destruction
.	PONfrt	.

Si	ADVgen	si
i	PROadv	i
convenoit	VERcjg	convenir
pourveir	VERinf	pourvoir
,	PONfbl	,
car	CONcoo	car
il	PROimp	il
ne	ADVneg	ne
loisoit	VERcjg	loisir
mie	ADVneg	mie
a	PRE	a
lui	PROper	il
faire	VERinf	faire
perdre	VERinf	perdre
,	PONfbl	,
mais	CONcoo	mais
i	PROadv	i
devoit	VERcjg	devoir
on	PROind	on
obviier	VERinf	obvïer
qant	CONsub	cant
on	PROind	on
voit	VERcjg	vëoir
que	CONsub	que
li	DETdef	le
besoings	NOMcom	besoing
touce	VERcjg	toucher
.	PONfrt	.

Il	PROper	il
respondirent	VERcjg	répondre
et	CONcoo	et
dissent	VERcjg	dire
:	PONfbl	:
“	PONpga	“
Sire	NOMcom	seignor
,	PONfbl	,
c'	PROdem	ce
est	VERcjg	estre
verité	NOMcom	verité
.	PONfrt	.

I	PROadv	i
avés	VERcjg	avoir
vous	PROper	vous
pensé	VERppe	penser
et	CONcoo	et
regardé	VERppe	regarder
?	PONfrt	?

”	PONpdr	”
“	PONpga	“
“	PONpga	“
Oil	ADVgen	oui
,	PONfbl	,
respondi	VERcjg	répondre
il	PROper	il
,	PONfbl	,
et	CONcoo	et
vechi	VERcjg	voir
conment	ADVsub	comment
:	PONfbl	:
nous	PROper	nous
treterons	VERcjg	traire
d'	PRE	de
avoir	VERinf	avoir
.I	PROcar	un
.	PONfrt	.

respit	NOMcom	respit
a	PRE	a
durer	VERinf	durer
.XV	PROcar	quinze
.	PONfrt	.

jours	NOMcom	jour
tant	ADVgen	tant
seullement	ADVgen	seulement
,	PONfbl	,
et	CONcoo	et
se	CONsub	se
la	ADVgen	là
en	PROadv	en
dedens	PRE	dedans
nostres	DETpos	notre
sires	NOMcom	seignor
,	PONfbl	,
li	DETdef	le
contes	NOMcom	conte
de	PRE	de
Hainnau	NOMpro	Haunaut
,	PONfbl	,
ne	ADVneg	ne
vient	VERcjg	venir
si	ADVgen	si
fors	ADVgen	fors
que	CONsub	que
pour	PRE	pour
combatre	VERinf	combattre
les	DETdef	le
François	NOMpro	Français
et	CONcoo	et
lever	VERinf	lever
le	DETdef	le
siege	NOMcom	siège
,	PONfbl	,
nous	PROper	nous
renderons	VERcjg	rendre
la	DETdef	le
forterece	NOMcom	forterece
.	PONfrt	.

Aussi	ADVgen	aussi
n'	ADVneg	ne
i	PROadv	i
avons	VERcjg	avoir
nous	PROper	nous
ja	ADVgen	ja
ensi	ADVgen	ainsi
que	CONsub	que
riens	PROind	rien
,	PONfbl	,
puisque	CONsub	puisque
il	PROimp	il
nous	PROper	nous
fault	VERcjg	falir
demorer	VERinf	demorer
ens	ADVgen	ens
es	PRE.DETdef	en.le
celiers	NOMcom	cellier
et	CONcoo	et
que	CONsub	que
chil	DETdem	cil
enghien	NOMcom	enghien
nous	PROper	nous
travellent	VERcjg	travaillier
ensi	ADVgen	ainsi
que	CONsub	que
il	PROper	il
esfondrent	VERcjg	esfondre
couvretures	NOMcom	couvreture
et	CONcoo	et
planciers	NOMcom	plancier
.	PONfbl	.
”	PONpdr	”
Tout	DETind	tout
li	DETdef	le
compagnon	NOMcom	compagnon
respondirent	VERcjg	répondre
et	CONcoo	et
dissent	VERcjg	dire
que	CONsub	que
chils	DETdem	cil
avis	NOMcom	avis
estoit	VERcjg	estre
bons	ADJqua	bon
.	PONfrt	.

Dont	PROrel	dont
fu	VERcjg	estre
tretié	VERppe	tretier
deviers	PRE	devers
le	DETdef	le
dit	VERppe	dire
duch	NOMcom	duc
de	PRE	de
Normendie	NOMpro	Normandie
que	CONsub	que
il	PROper	il
lor	PROper	il
vosist	VERcjg	voloir
donner	VERinf	donner
trieuwes	NOMcom	trieue
quinse	DETcar	quinze
jours	NOMcom	jour
,	PONfbl	,
et	CONcoo	et
se	CONsub	se
la	ADVgen	là
en	PRE	en
dedens	ADVgen	dedans
il	PROper	il
n'	ADVneg	ne
estoient	VERcjg	être
secouru	VERppe	secourir
,	PONfbl	,
il	PROper	il
renderoient	VERcjg	rendre
la	DETdef	le
forterece	NOMcom	forterece
;	PONfbl	;
et	CONcoo	et
de	PRE	de
ce	PROdem	ce
deliveroient	VERcjg	delivrer
ils	PROper	il
bons	ADJqua	bon
pleges	NOMcom	pleige
.	PONfrt	.

Li	DETdef	le
auqun	PROind	aucun
qui	PROrel	que
comsideroient	VERcjg	comsider
le	DETdef	le
dangier	NOMcom	dangier
ou	PROrel	où
li	DETdef	le
Hainnuier	VERinf	hainoir
estoient	VERcjg	être
,	PONfbl	,
opposoient	VERcjg	oposer
au	PRE.DETdef	a
tretié	NOMcom	treté
et	CONcoo	et
disoient	VERcjg	dire
:	PONfbl	:
“	PONpga	“
Pourquoi	ADVint	pourquoi
lor	PROper	il
donroit	VERcjg	doner
on	PROind	on
jour	NOMcom	jour
?	PONfrt	?

Il	PROper	il
ne	ADVneg	ne
se	PROper	soi
pueent	VERcjg	pöoir
plus	ADVgen	plus
tenir	VERinf	tenir
.	PONfrt	.

Le	DETdef	le
chastiel	NOMcom	chastel
est	VERcjg	estre
nostre	ADJpos	notre
,	PONfbl	,
se	CONsub	se
monsigneur	NOMcom	monseigneur
le	PROper	il
voelt	VERcjg	vouloir
avoir	VERinf	avoir
et	CONcoo	et
nous	PROper	nous
aussi	ADVgen	aussi
.	PONfbl	.
”	PONpdr	”
Nequedent	ADVgen	nequedent
toutes	DETind	tous
ces	DETdem	ce
paroles	NOMcom	parole
remonstrees	VERppe	remontrer
,	PONfbl	,
li	DETdef	le
dus	NOMcom	duc
de	PRE	de
Normendie	NOMpro	Normandie
s'	PROper	soi
enclina	VERcjg	encliner
a	PRE	a
douçour	NOMcom	douceur
,	PONfbl	,
non	ADVneg	non
a	PRE	a
rigeur	NOMcom	rigeur
,	PONfbl	,
et	CONcoo	et
entendi	VERcjg	entendre
a	PRE	a
lor	DETpos	lor
trettié	NOMcom	tretté
.	PONfrt	.

Et	CONcoo	et
i	PROadv	i
furent	VERcjg	estre
recheu	VERppe	recevoir
,	PONfbl	,
et	CONcoo	et
livrerent	VERcjg	livrer
pleges	NOMcom	pleige
Gillion	NOMpro	Gillon
de	PRE	de
Soumain	NOMpro	Somumain
et	CONcoo	et
Tieri	NOMpro	Thierri
de	PRE	de
Soumain	NOMpro	Somumain
son	DETpos	son
frere	NOMcom	frère
,	PONfbl	,
Robert	NOMpro	Robert
de	PRE	de
Villers	NOMpro	Villers
et	CONcoo	et
Hueon	NOMpro	Huen
d'	PRE	de
Aunoit	NOMpro	Launoit
.	PONfrt	.

Et	CONcoo	et
cesserent	VERcjg	cesser
li	DETdef	le
enghien	NOMcom	enghien
,	PONfbl	,
et	CONcoo	et
se	PROper	soi
rafresqirent	VERcjg	rafraisir
li	DETdef	le
compagnon	NOMcom	compagnon
,	PONfbl	,
pour	PRE	pour
lors	DETpos	leur
deniers	NOMcom	denier
,	PONfbl	,
