CHRONIQUE	NOMcom	chonneur
et	CONcoo	et
lui	PROper	il
commença	VERcjg	commencer
a	PRE	a
demander	VERinf	demander
novelles	NOMcom	nouvelle
dou	PRE.DETdef	de.le
roy	NOMcom	roi
de	PRE	de
France	NOMpro	France
son	DETpos	son
frere	NOMcom	frère
,	PONfbl	,
et	CONcoo	et
de	PRE	de
sa	DETpos	son
venue	NOMcom	venue
,	PONfbl	,
comment	ADVsub	comment
et	CONcoo	et
pour	PRE	pour
quoy	PROrel	quoi
il	PROper	il
estoit	VERcjg	estre
venus	VERppe	venir
,	PONfbl	,
et	CONcoo	et
se	CONsub	se
pour	PRE	pour
sa	DETpos	son
requeste	NOMcom	requête
il	PROper	il
estoit	VERcjg	estre
venus	VERppe	venir
pour	PRE	pour
aidier	VERinf	aidier
a	PRE	a
recovrer	VERinf	recovrer
la	DETdef	le
terre	NOMcom	terre
de	PRE	de
la	DETdef	le
saincte	ADJqua	saint
Ecglise	NOMcom	église
de	PRE	de
Rome	NOMpro	Rome
.	PONfrt	.

Et	CONcoo	et
quant	CONsub	cant
il	PROper	il
orent	VERcjg	avoir
assez	ADVgen	assez
raisonné	VERppe	raisonner
ensemble	ADVgen	ensemble
,	PONfbl	,
et	CONcoo	et
que	CONsub	que
le	DETdef	le
conte	NOMcom	conte
estoit	VERcjg	estre
venus	VERppe	venir
a	PRE	a
sa	DETpos	son
requeste	NOMcom	requête
pour	PRE	pour
lui	PROper	il
servir	VERinf	servir
,	PONfbl	,
si	ADVgen	si
le	PROper	il
mercia	VERcjg	mercier
moult	ADVgen	moult
et	CONcoo	et
le	PROper	il
beneÿ	VERcjg	bénir
.	PONfrt	.

Et	CONcoo	et
puis	ADVgen	puis
fist	VERcjg	faire
le	DETdef	le
pape	NOMcom	pape
une	DETndf	un
grant	ADJqua	grant
semonse	NOMcom	semonse
moult	ADVgen	moult
noble	ADJqua	noble
;	PONfbl	;
et	CONcoo	et
mengerent	VERcjg	manger
ou	PRE	o
lui	PROper	il
tout	DETind	tout
li	DETdef	le
noble	NOMcom	noble
qui	PROrel	que
vindrent	VERcjg	venir
avec	PRE	avec
le	DETdef	le
conte	NOMcom	conte
et	CONcoo	et
tout	DETind	tout
cil	PROdem	cel
de	PRE	de
la	DETdef	le
cité	NOMcom	cité
de	PRE	de
Rome	NOMpro	Rome
.	PONfrt	.

Et	CONcoo	et
a	PRE	a
celle	DETdem	cil
feste	NOMcom	fête
et	CONcoo	et
semonse	VERcjg	semondre
que	PROrel	que
il	PROper	il
fist	VERcjg	faire
,	PONfbl	,
si	ADVgen	si
chanta	VERcjg	chanter
la	DETdef	le
messe	NOMcom	messe
et	CONcoo	et
coronna	VERcjg	couronner
le	DETdef	le
conte	NOMcom	conte
de	PRE	de
la	DETdef	le
corone	NOMcom	corone
d'	PRE	de
or	NOMcom	or
;	PONfbl	;
et	CONcoo	et
lui	PROper	il
recommenda	VERcjg	recommander
le	DETdef	le
confanon	NOMcom	gonfanon
de	PRE	de
la	DETdef	le
saincte	ADJqua	saint
Ecglise	NOMcom	église
de	PRE	de
Rome	NOMpro	Rome
,	PONfbl	,
et	CONcoo	et
le	PROper	il
fist	VERcjg	faire
roy	NOMcom	roi
de	PRE	de
Cecille	NOMpro	Cicli
et	CONcoo	et
le	PROper	il
revesti	VERcjg	revestir
de	PRE	de
la	DETdef	le
verge	NOMcom	verge
d'	PRE	de
or	NOMcom	or
.	PONfrt	.

Et	CONcoo	et
puis	ADVgen	puis
que	CONsub	que
le	DETdef	le
bon	ADJqua	bon
roy	NOMcom	roi
Charles	NOMpro	Charles
fu	VERcjg	estre
coronnés	VERppe	couronner
et	CONcoo	et
ot	VERcjg	avoir
receu	VERppe	recevoir
le	DETdef	le
confanon	NOMcom	gonfanon
de	PRE	de
la	DETdef	le
saincte	ADJqua	saint
Ecglise	NOMcom	église
de	PRE	de
la	DETdef	le
propre	ADJqua	propre
main	NOMcom	main
de	PRE	de
nostre	DETpos	notre
Saint	ADJqua	saint
Pere	NOMcom	père
le	DETdef	le
pape	NOMcom	pape
,	PONfbl	,
si	ADVgen	si
ne	ADVneg	ne
vot	VERcjg	vouloir
mie	ADVneg	mie
perdre	VERinf	perdre
temps	NOMcom	temps
ne	CONcoo	ne
sejourner	VERinf	séjourner
en	PRE	en
vain	ADJqua	vain
;	PONfbl	;
mais	CONcoo	mais
il	PROper	il
requist	VERcjg	requérir
le	DETdef	le
pape	NOMcom	pape
que	PROrel	que
il	PROper	il
deust	VERcjg	devoir
requerre	VERinf	requerre
tous	DETind	tous
les	DETdef	le
rois	NOMcom	roi
et	CONcoo	et
lez	DETdef	le
autres	ADJind	autre
seignors	NOMcom	seignor
dou	PRE.DETdef	de.le
Ponent	NOMpro	Ponant
et	CONcoo	et
par	PRE	par
toute	DETind	tout
Ytalie	NOMpro	Italie
,	PONfbl	,
que	PROrel	que
quicunques	PROrel	quiconque
estoit	VERcjg	estre
devot	NOMcom	devot
et	CONcoo	et
feal	ADJqua	féal
a	PRE	a
la	DETdef	le
saincte	ADJqua	saint
Ecglise	NOMcom	église
lui	PROper	il
deussent	VERcjg	devoir
aidier	VERinf	aidier
de	PRE	de
gent	NOMcom	gent
pour	PRE	pour
recovrer	VERinf	recovrer
la	DETdef	le
terre	NOMcom	terre
de	PRE	de
la	DETdef	le
saincte	ADJqua	saint
Eglise	NOMcom	eglise
de	PRE	de
la	DETdef	le
main	NOMcom	main
du	PRE.DETdef	de.le
persecuteur	NOMcom	persécuteur
de	PRE	de
Dieu	NOMpro	Dieu
.	PONfrt	.

Lors	ADVgen	lors
lui	PROper	il
vindrent	VERcjg	venir
de	PRE	de
toutes	DETind	tous
pars	NOMcom	part
tant	ADVgen	tant
de	PRE	de
gent	NOMcom	gent
que	CONsub	que
li	DETdef	le
rois	NOMcom	roi
Charles	NOMpro	Charles
fu	VERcjg	estre
bien	ADVgen	bien
acompaigniés	VERppe	accompagner
.	PONfrt	.

Et	CONcoo	et
puis	ADVgen	puis
qu'	CONsub	que
il	PROper	il
fu	VERcjg	estre
furny	VERppe	fournir
de	PRE	de
gent	NOMcom	gent
et	CONcoo	et
de	PRE	de
toute	DETind	tout
choses	NOMcom	chose
que	PROrel	que
mestiers	NOMcom	mestier
lui	PROper	il
faisoit	VERcjg	faire
,	PONfbl	,
si	ADVgen	si
ordina	VERcjg	ordiner
et	CONcoo	et
devisa	VERcjg	deviser
sa	DETpos	son
gent	NOMcom	gent
et	CONcoo	et
ses	DETpos	son
batailles	NOMcom	bataille
;	PONfbl	;
et	CONcoo	et
commanda	VERcjg	commander
que	CONsub	que
cescune	DETind	chacun
bataille	NOMcom	bataille
deust	VERcjg	devoir
yssir	VERinf	issir
de	PRE	de
la	DETdef	le
cité	NOMcom	cité
et	CONcoo	et
chevaucier	VERinf	chevaucher
par	PRE	par
soy	PROper	soi
.	PONfrt	.

Et	CONcoo	et
puis	ADVgen	puis
s'	PROper	soi
arma	VERcjg	armer
de	PRE	de
ses	DETpos	son
armes	NOMcom	arme
et	CONcoo	et
ala	VERcjg	aller
,	PONfbl	,
tous	ADVgen	tout
armés	VERppe	armer
ainxi	ADVgen	ainsi
comme	CONsub	comme
il	PROper	il
estoit	VERcjg	estre
,	PONfbl	,
droictement	ADVgen	droitement
a	PRE	a
nostre	DETpos	notre
Saint	ADJqua	saint
Pere	NOMcom	père
le	DETdef	le
pape	NOMcom	pape
et	CONcoo	et
s'	PROper	soi
agenoilla	VERcjg	agenouiller
devant	PRE	devant
lui	PROper	il
et	CONcoo	et
lui	PROper	il
requist	VERcjg	requérir
sa	DETpos	son
benediction	NOMcom	bénédition
.	PONfrt	.

Et	CONcoo	et
le	DETdef	le
pape	NOMcom	pape
le	PROper	il
beneÿ	VERcjg	bénir
de	PRE	de
sa	DETpos	son
main	NOMcom	main
destre	ADJqua	destre
;	PONfbl	;
et	CONcoo	et
puis	ADVgen	puis
lui	PROper	il
mist	VERcjg	mettre
la	DETdef	le
croix	NOMcom	croix
en	PRE	en
l'	DETdef	le
espaulle	NOMcom	épaule
senestre	ADJqua	senestre
et	CONcoo	et
commanda	VERcjg	commander
que	CONsub	que
a	PRE	a
sa	DETpos	son
gent	NOMcom	gent
et	CONcoo	et
a	PRE	a
cilz	PROdem	cel
de	PRE	de
sa	DETpos	son
compaignie	NOMcom	compagnie
portassent	VERcjg	porter
aussi	ADVgen	aussi
trestout	DETind	trèstout
la	DETdef	le
croix	NOMcom	croix
;	PONfbl	;
et	CONcoo	et
leur	PROper	leur
fist	VERcjg	faire
la	DETdef	le
benediction	NOMcom	bénédition
et	CONcoo	et
les	PROper	il
absolvi	VERcjg	absoudre
de	PRE	de
paine	NOMcom	peine
et	CONcoo	et
de	PRE	de
coulpe	NOMcom	coulpe
;	PONfbl	;
et	CONcoo	et
leur	PROper	leur
dit	VERcjg	dire
que	CONsub	que
tout	DETind	tout
cil	PROdem	cel
qui	PROrel	que
moroient	VERcjg	mourir
en	PRE	en
celle	DETdem	cil
guerre	NOMcom	guerre
en	PRE	en
deffendant	VERppa	défendre
les	DETdef	le
droits	NOMcom	droit
de	PRE	de
la	DETdef	le
saincte	ADJqua	saint
Ecglise	NOMcom	église
fussent	VERcjg	estre
absolx	VERppe	absoudre
de	PRE	de
tous	DETind	tous
leurs	DETpos	leur
pechiés	NOMcom	péché
,	PONfbl	,
ainxi	ADVgen	ainsi
comme	CONsub	comme
se	CONsub	se
il	PROper	il
moroient	VERcjg	mourir
en	PRE	en
la	DETdef	le
saincte	ADJqua	saint
terre	NOMcom	terre
de	PRE	de
Jherusalem	NOMpro	Jérusalem
pour	PRE	pour
delivrer	VERinf	delivrer
le	DETdef	le
Saint	ADJqua	saint
Sepulcre	NOMcom	sépulcre
de	PRE	de
la	DETdef	le
main	NOMcom	main
des	PRE.DETdef	de.le
païens	NOMcom	païen
.	PONfrt	.

Et	CONcoo	et
puis	ADVgen	puis
que	CONsub	que
li	DETdef	le
bons	ADJqua	bon
rois	NOMcom	roi
fu	VERcjg	estre
beneïs	VERppe	bénir
de	PRE	de
nostre	DETpos	notre
Sainct	ADJqua	saint
Pere	NOMcom	père
le	DETdef	le
pape	NOMcom	pape
,	PONfbl	,
si	ADVgen	si
prist	VERcjg	prendre
congié	NOMcom	congié
,	PONfbl	,
il	PROper	il
et	CONcoo	et
toute	DETind	tout
sa	DETpos	son
compaignie	NOMcom	compagnie
,	PONfbl	,
et	CONcoo	et
se	PROper	soi
parti	VERcjg	partir
de	PRE	de
Rome	NOMpro	Rome
;	PONfbl	;
et	CONcoo	et
erra	VERcjg	errer
tant	ADVgen	tant
par	PRE	par
ses	DETpos	son
journées	NOMcom	journée
qu'	CONsub	que
il	PROper	il
vint	VERcjg	venir
au	PRE.DETdef	a
pont	NOMcom	pont
du	PRE.DETdef	de.le
Chipran	NOMpro	Chiprand
.	PONfrt	.

Si	ADVgen	si
le	PROper	il
trouva	VERcjg	trouver
descombré	VERppe	descombrer
et	CONcoo	et
passa	VERcjg	passer
oultre	ADVgen	outre
;	PONfbl	;
et	CONcoo	et
entra	VERcjg	entrer
ou	PRE.DETdef	en.le
resgne	NOMcom	règne
de	PRE	de
Puille	NOMpro	Pouille
.	PONfrt	.

Et	CONcoo	et
le	DETdef	le
roy	NOMcom	roi
Maffroy	NOMpro	Mafroy
qui	PROrel	que
avoit	VERcjg	avoir
eue	VERppe	avoir
la	DETdef	le
novele	NOMcom	novele
de	PRE	de
la	DETdef	le
venue	NOMcom	venue
du	PRE.DETdef	de.le
roy	NOMcom	roi
Charle	NOMpro	Charles
,	PONfbl	,
si	ADVgen	si
avoit	VERcjg	avoir
mandé	VERppe	mander
en	PRE	en
Alemaigne	NOMpro	Allemagne
,	PONfbl	,
en	PRE	en
Lombardie	NOMpro	Lombardie
,	PONfbl	,
et	CONcoo	et
en	PRE	en
Cecille	NOMpro	Cicli
et	CONcoo	et
par	PRE	par
tout	PROind	tout
la	ADVgen	là
ou	PROrel	où
il	PROper	il
avoit	VERcjg	avoir
amis	NOMcom	ami
et	CONcoo	et
seignorie	NOMcom	seigneurie
;	PONfbl	;
et	CONcoo	et
avoit	VERcjg	avoir
amassé	VERppe	amasser
moult	ADVgen	moult
grant	ADJqua	grant
gent	NOMcom	gent
a	PRE	a
cheval	NOMcom	cheval
et	CONcoo	et
a	PRE	a
pié	NOMcom	pié
et	CONcoo	et
attandoit	VERcjg	atendre
le	DETdef	le
roy	NOMcom	roi
Charles	NOMpro	Charles
vers	PRE	vers
la	DETdef	le
contrée	NOMcom	contrée
de	PRE	de
Bonivent	NOMpro	Bonivent
.	PONfrt	.

Et	CONcoo	et
la	ADVgen	là
se	PROper	soi
combatirent	VERcjg	combattre
en	PRE	en
champ	NOMcom	champ
.	PONfrt	.

Et	CONcoo	et
ainxi	ADVgen	ainsi
comme	CONsub	comme
a	PRE	a
Dieu	NOMpro	Dieu
plot	VERcjg	plaire
,	PONfbl	,
si	ADVgen	si
donna	VERcjg	donner
la	DETdef	le
victore	NOMcom	victore
au	PRE.DETdef	a
bon	ADJqua	bon
roy	NOMcom	roi
Charle	NOMpro	Charles
et	CONcoo	et
vainqui	VERcjg	veintre
le	DETdef	le
roy	NOMcom	roi
Maffroy	NOMpro	Mafroy
;	PONfbl	;
et	CONcoo	et
fu	VERcjg	estre
mors	VERppe	mourir
en	PRE	en
celle	DETdem	cil
bataille	NOMcom	bataille
.	PONfrt	.

Et	CONcoo	et
puis	ADVgen	puis
que	CONsub	que
li	DETdef	le
rois	NOMcom	roi
Charles	NOMpro	Charles
ot	VERcjg	avoir
gaaignié	VERppe	gäaignier
celle	DETdem	cil
bataille	NOMcom	bataille
et	CONcoo	et
ocis	VERppe	occire
le	DETdef	le
roy	NOMcom	roi
Maffroy	NOMpro	Mafroy
,	PONfbl	,
si	ADVgen	si
fu	VERcjg	estre
rois	NOMcom	roi
dou	PRE.DETdef	de.le
reame	NOMcom	rome
de	PRE	de
Cecille	NOMpro	Cicli
et	CONcoo	et
de	PRE	de
tout	DETind	tout
ce	PROdem	ce
que	PROrel	que
li	DETdef	le
roys	NOMcom	roi
Maffroys	NOMpro	Maffrois
tenoit	VERcjg	tenir
par	PRE	par
sa	DETpos	son
thirannie	NOMcom	thiranie
.	PONfrt	.

Si	ADVgen	si
lairons	VERcjg	laisser
a	PRE	a
parler	VERinf	parler
du	PRE.DETdef	de.le
bon	ADJqua	bon
roi	NOMcom	roi
Charles	NOMpro	Charles
et	CONcoo	et
tournerons	VERcjg	tourner
a	PRE	a
parler	VERinf	parler
du	PRE.DETdef	de.le
bon	ADJqua	bon
prince	NOMcom	prince
Guillerme	NOMpro	Guillaume
.	PONfrt	.

Or	ADVgen	or
dit	VERcjg	dire
li	DETdef	le
contes	NOMcom	conte
que	CONsub	que
puis	PRE	puis
que	CONsub	que
li	DETdef	le
sires	NOMcom	seignor
de	PRE	de
Carintaine	NOMpro	Carintaine
revint	VERcjg	revenir
de	PRE	de
Puille	NOMpro	Pouille
,	PONfbl	,
tout	ADVgen	tout
ainxi	ADVgen	ainsi
que	CONsub	que
l'	DETdef	le
estoire	NOMcom	estoire
le	PROper	il
vous	PROper	vous
a	VERcjg	avoir
conté	VERppe	conter
ça	ADVgen	ça
arriers	ADVgen	ariere
,	PONfbl	,
et	CONcoo	et
il	PROper	il
se	PROper	soi
acorda	VERcjg	accorder
et	CONcoo	et
ot	VERcjg	avoir
la	DETdef	le
grace	NOMcom	grâce
dou	PRE.DETdef	de.le
prince	NOMcom	prince
Guillerme	NOMpro	Guillaume
son	DETpos	son
seignor	NOMcom	seignor
et	CONcoo	et
lui	PROper	il
randy	VERcjg	rendre
sa	DETpos	son
terre	NOMcom	terre
tout	ADVgen	tout
ainxi	ADVgen	ainsi
comme	CONsub	comme
il	PROper	il
avoit	VERcjg	avoir
fait	VERppe	faire
une	DETndf	un
autre	ADJind	autre
fois	NOMcom	fois
,	PONfbl	,
c'	PROdem	ce
est	VERcjg	estre
assavoir	VERinf	assavoir
aux	PRE.DETdef	à.le
hoirs	NOMcom	hoir
de	PRE	de
son	DETpos	son
corps	NOMcom	corps
,	PONfbl	,
non	ADVneg	non
mie	ADVneg	mie
a	PRE	a
tous	DETind	tous
hoirs	NOMcom	hoir
,	PONfbl	,
si	ADVgen	si
menoit	VERcjg	mener
sa	DETpos	son
guerre	NOMcom	guerre
li	DETdef	le
princes	NOMcom	prince
contre	PRE	contre
les	DETdef	le
Grex	NOMpro	Grec
ses	DETpos	son
anemis	NOMcom	ennemi
par	PRE	par
moult	ADVgen	moult
de	PRE	de
manieres	NOMcom	manière
,	PONfbl	,
car	CONcoo	car
une	DETndf	un
fois	NOMcom	fois
gaaignoit	VERcjg	gäaignier
et	CONcoo	et
autre	DETind	autre
fois	NOMcom	fois
perdoit	VERcjg	perdre
,	PONfbl	,
ainxi	ADVgen	ainsi
comme	CONsub	comme
il	PROper	il
est	VERcjg	estre
usage	NOMcom	usage
de	PRE	de
guerre	NOMcom	guerre
,	PONfbl	,
laquelle	DETrel	lequel
chose	NOMcom	chose
seroit	VERcjg	estre
grant	ADJqua	grant
paine	NOMcom	peine
de	PRE	de
escripre	VERinf	écrire
et	CONcoo	et
non	NOMcom	nom
de	PRE	de
lire	VERinf	lire
.	PONfrt	.

Et	CONcoo	et
quant	CONsub	cant
le	DETdef	le
prince	NOMcom	prince
sot	VERcjg	savoir
la	DETdef	le
novelle	NOMcom	nouvelle
que	PROrel	que
le	DETdef	le
roy	NOMcom	roi
Charle	NOMpro	Charles
ot	VERcjg	avoir
occis	VERppe	occire
le	DETdef	le
roy	NOMcom	roi
Maffroy	NOMpro	Mafroy
et	CONcoo	et
gaaignié	VERppe	gäaignier
son	DETpos	son
reame	NOMcom	rome
et	CONcoo	et
sa	DETpos	son
seignorie	NOMcom	seigneurie
,	PONfbl	,
si	ADVgen	si
en	PROadv	en
fu	VERcjg	estre
moult	ADVgen	moult
liés	ADJqua	lié
et	CONcoo	et
si	ADVgen	si
en	PROadv	en
demena	VERcjg	demener
grant	ADJqua	grant
joie	NOMcom	joie
pour	PRE	pour
ce	PROdem	ce
que	CONsub	que
la	DETdef	le
langue	NOMcom	langue
et	CONcoo	et
la	DETdef	le
seignorie	NOMcom	seigneurie
estoit	VERcjg	estre
de	PRE	de
France	NOMpro	France
auces	ADVgen	auces
aprochié	VERppe	aprochier
vers	PRE	vers
lui	PROper	il
et	CONcoo	et
vers	PRE	vers
son	DETpos	son
pays	NOMcom	pays
.	PONfrt	.

Lors	ADVgen	lors
se	PROper	soi
pourpensa	VERcjg	pourpenser
d'	PRE	de
une	DETndf	un
haute	ADJqua	haut
chose	NOMcom	chose
,	PONfbl	,
car	CONcoo	car
il	PROper	il
dit	VERcjg	dire
a	PRE	a
soy	PROper	soi
meismes	ADJind	même
que	CONsub	que
,	PONfbl	,
puis	PRE	puis
que	CONsub	que
la	DETdef	le
seignorie	NOMcom	seigneurie
de	PRE	de
l'	DETdef	le
empereor	NOMcom	empereur
de	PRE	de
Costantinople	NOMpro	Costantinople
estoit	VERcjg	estre
ainxi	ADVgen	ainsi
enrachinée	VERppe	enrachiner
en	PRE	en
son	DETpos	son
pays	NOMcom	pays
de	PRE	de
la	DETdef	le
Morée	NOMpro	Morée
que	CONsub	que
il	PROper	il
ne	ADVneg	ne
le	PROper	il
porroit	VERcjg	pöoir
jecter	VERinf	jecter
sans	PRE	sans
aide	NOMcom	aide
de	PRE	de
aucun	DETind	aucun
grant	ADJqua	grant
seignor	NOMcom	seignor
qui	PROrel	que
fust	VERcjg	estre
plus	ADVgen	plus
poissans	ADJqua	puissant
de	PRE	de
lui	PROper	il
,	PONfbl	,
donc	ADVgen	donc
puis	PRE	puis
que	CONsub	que
Dieu	NOMpro	Dieu
ne	ADVneg	ne
lui	PROper	il
donna	VERcjg	donner
la	DETdef	le
grace	NOMcom	grâce
de	PRE	de
avoir	VERinf	avoir
hoir	NOMcom	hoir
mascle	NOMcom	mascle
,	PONfbl	,
se	CONsub	se
non	ADVneg	non
femelles	ADJqua	femaille
,	PONfbl	,
il	PROper	il
ne	ADVneg	ne
veoit	VERcjg	voir
ainxi	ADVgen	ainsi
bonne	ADJqua	bon
voie	NOMcom	voie
que	CONsub	que
de	PRE	de
apparenter	VERinf	apparenter
soy	PROper	soi
au	PRE.DETdef	a
roy	NOMcom	roi
Charle	NOMpro	Charles
,	PONfbl	,
et	CONcoo	et
aussi	ADVgen	aussi
que	CONsub	que
le	DETdef	le
filz	NOMcom	fil
dou	PRE.DETdef	de.le
roy	NOMcom	roi
Charle	NOMpro	Charles
preist	VERcjg	prendre
pour	PRE	pour
femme	NOMcom	femme
sa	DETpos	son
fille	NOMcom	fille
,	PONfbl	,
car	CONcoo	car
par	PRE	par
ceste	DETdem	cest
maniere	NOMcom	manière
porroit	VERcjg	pöoir
il	PROper	il
avoir	VERinf	avoir
aide	NOMcom	aide
de	PRE	de
recovrer	VERinf	recovrer
et	CONcoo	et
reconquester	VERinf	reconquêter
son	DETpos	son
pays	NOMcom	pays
.	PONfrt	.

Adonc	ADVgen	adonc
appella	VERcjg	appeler
les	DETdef	le
plus	ADVgen	plus
sages	ADJqua	sage
hommes	NOMcom	homme
qui	PROrel	que
la	ADVgen	là
se	PROper	soi
troverent	VERcjg	trouver
et	CONcoo	et
en	PRE	en
qui	PROrel	que
il	PROper	il
plus	ADVgen	plus
se	PROper	soi
fioit	VERcjg	fier
.	PONfrt	.

Si	ADVgen	si
leur	PROper	leur
dist	VERcjg	dire
son	DETpos	son
entendement	NOMcom	entendement
.	PONfrt	.

Et	CONcoo	et
quant	CONsub	cant
cil	DETdem	cil
prodome	NOMcom	pro
oÿrent	VERcjg	ouïr
la	DETdef	le
entencion	NOMcom	entention
dou	PRE.DETdef	de.le
prince	NOMcom	prince
leur	DETpos	leur
seignor	NOMcom	seignor
lige	ADJqua	lige
,	PONfbl	,
si	ADVgen	si
debatirent	VERcjg	debatre
assez	ADVgen	assez
sur	PRE	sur
celle	DETdem	cil
besoingne	NOMcom	besoigne
.	PONfrt	.

Et	CONcoo	et
a	PRE	a
la	DETdef	le
fin	NOMcom	fin
se	PROper	soi
acorderent	VERcjg	accorder
ainxi	ADVgen	ainsi
,	PONfbl	,
que	CONsub	que
la	DETdef	le
voulenté	NOMcom	volonté
et	CONcoo	et
la	DETdef	le
intencion	NOMcom	intention
dou	PRE.DETdef	de.le
prince	NOMcom	prince
estoit	VERcjg	estre
moult	ADVgen	moult
sage	ADJqua	sage
et	CONcoo	et
moult	ADVgen	moult
noble	ADJqua	noble
et	CONcoo	et
de	PRE	de
haut	ADJqua	haut
esgart	NOMcom	esgarder
,	PONfbl	,
car	CONcoo	car
en	PRE	en
plus	ADVgen	plus
haut	ADJqua	haut
baron	NOMcom	baron
ne	ADVneg	ne
se	PROper	soi
pooit	VERcjg	pöoir
il	PROper	il
apparenter	VERinf	apparenter
,	PONfbl	,
ne	CONcoo	ne
marier	VERinf	marïer
sa	DETpos	son
fille	NOMcom	fille
que	CONsub	que
au	PRE.DETdef	a
fil	NOMcom	fil
dou	PRE.DETdef	de.le
roy	NOMcom	roi
Charle	NOMpro	Charles
,	PONfbl	,
mais	ADVgen	mais
que	CONsub	que
cellui	PROdem	celui
le	PROper	il
vousist	VERcjg	vouloir
faire	VERinf	faire
.	PONfrt	.

Lors	ADVgen	lors
parla	VERcjg	parler
messire	NOMcom	seignor
Nicole	NOMpro	Nicolas
de	PRE	de
Saint	ADJqua	saint
Omer	NOMpro	Homer
le	DETdef	le
veillart	NOMcom	viellart
,	PONfbl	,
lequel	PROrel	lequel
estoit	VERcjg	estre
adonc	ADVgen	adonc
.j	PROcar	un
.	PONfrt	.

des	PRE.DETdef	de.le
plus	ADVgen	plus
sages	ADJqua	sage
homes	NOMcom	homme
de	PRE	de
Romanie	NOMpro	Romanie
et	CONcoo	et
dist	VERcjg	dire
ainxi	ADVgen	ainsi
au	PRE.DETdef	a
prince	NOMcom	prince
:	PONfbl	:
“	PONpga	“
Sire	NOMcom	seignor
,	PONfbl	,
se	CONsub	se
vous	PROper	vous
voulés	VERcjg	vouloir
fere	VERinf	faire
une	DETndf	un
chose	NOMcom	chose
que	PROrel	que
je	PROper	je
panse	VERcjg	penser
,	PONfbl	,
je	PROper	je
prenderoie	VERcjg	prendre
sur	PRE	sur
moy	PROper	moi
que	CONsub	que
le	DETdef	le
roy	NOMcom	roi
s'	PROper	soi
acorderoit	VERcjg	acorder
de	PRE	de
faire	VERinf	faire
cest	DETdem	cest
mariage	NOMcom	marïage
avec	PRE	avec
vous	PROper	vous
.	PONfrt	.

Il	PROimp	il
est	VERcjg	estre
voirs	ADJqua	voir
que	CONsub	que
vostres	DETpos	votre
ancesseurs	NOMcom	ancesseur
conquesterent	VERcjg	conquêter
cest	DETdem	cest
pays	NOMcom	pays
;	PONfbl	;
et	CONcoo	et
monseignor	NOMcom	seignor
vostre	DETpos	vostre
pere	NOMcom	père
,	PONfbl	,
a	PRE	a
qui	PROrel	que
parvint	VERcjg	parvenir
cest	DETdem	cest
princée	NOMcom	princée
,	PONfbl	,
si	ADVgen	si
ne	ADVneg	ne
avoit	VERcjg	avoir
autre	DETind	autre
seignor	NOMcom	seignor
de	PRE	de
qui	PROrel	que
il	PROper	il
tenist	VERcjg	tenir
sa	DETpos	son
terre	NOMcom	terre
que	CONsub	que
de	PRE	de
Dieu	NOMpro	Dieu
.	PONfrt	.

Mais	CONcoo	mais
vostre	DETpos	vostre
frere	NOMcom	frère
,	PONfbl	,
le	DETdef	le
prince	NOMcom	prince
Goffroy	NOMpro	Geoffroy
,	PONfbl	,
pour	PRE	pour
ce	PROdem	ce
qu'	CONsub	que
il	PROper	il
prist	VERcjg	prendre
et	CONcoo	et
espousa	VERcjg	esposer
la	DETdef	le
fille	NOMcom	fille
de	PRE	de
l'	DETdef	le
empereor	NOMcom	empereur
Robert	NOMpro	Robert
de	PRE	de
Constantinople	NOMpro	Constantinople
par	PRE	par
la	DETdef	le
maniere	NOMcom	manière
que	PROrel	que
on	PROind	on
set	VERcjg	savoir
,	PONfbl	,
pour	PRE	pour
venir	VERinf	venir
a	PRE	a
son	DETpos	son
entendement	NOMcom	entendement
,	PONfbl	,
de	PRE	de
sa	DETpos	son
propre	ADJqua	propre
voulenté	NOMcom	volonté
,	PONfbl	,
se	PROper	soi
acorda	VERcjg	accorder
a	PRE	a
l'	DETdef	le
empereor	NOMcom	empereur
Robert	NOMpro	Robert
par	PRE	par
droit	ADJqua	droit
acort	NOMcom	accord
et	CONcoo	et
devint	VERcjg	devenir
son	DETpos	son
homme	NOMcom	homme
,	PONfbl	,
et	CONcoo	et
tint	VERcjg	tenir
sa	DETpos	son
terre	NOMcom	terre
de	PRE	de
lui	PROper	il
.	PONfrt	.

Donc	ADVgen	donc
dy	VERcjg	dire
ainxi	ADVgen	ainsi
,	PONfbl	,
car	CONcoo	car
vostre	DETpos	vostre
frere	NOMcom	frère
le	PROper	il
pot	VERcjg	pöoir
bien	ADVgen	bien
faire	VERinf	faire
a	PRE	a
son	DETpos	son
temps	NOMcom	temps
et	CONcoo	et
a	PRE	a
sa	DETpos	son
seignorie	NOMcom	seigneurie
;	PONfbl	;
et	CONcoo	et
ce	PROdem	ce
et	CONcoo	et
plus	ADVgen	plus
;	PONfbl	;
mais	CONcoo	mais
,	PONfbl	,
sauve	ADJqua	sauf
sa	DETpos	son
grace	NOMcom	grâce
,	PONfbl	,
il	PROper	il
ne	ADVneg	ne
pooit	VERcjg	pöoir
mettre	VERinf	mettre
entr'	PRE	entre
eux	PROper	eux
ne	CONcoo	ne
vous	PROper	vous
ne	CONcoo	ne
ses	DETpos	son
hoirs	NOMcom	hoir
autres	PROind	autre
