Sensuyt	VERcjg	sensuivre
compaignons	NOMcom	compagnon
qu'	PROrel	que
il	PROper	il
avoit	VERcjg	avoir
amenez	VERppe	amener
,	PONfbl	,
lesquelx	PROrel	lequel
il	PROper	il
trouva	VERcjg	trouver
parlans	VERppa	parler
a	PRE	a
sa	DETpos	son
mere	NOMcom	mere
,	PONfbl	,
et	CONcoo	et
la	PROper	il
remercyoient	VERcjg	remercïer
de	PRE	de
ses	DETpos	son
biens	NOMcom	bien
;	PONfbl	;
puis	ADVgen	puis
prindrent	VERcjg	prendre
congié	NOMcom	congié
et	CONcoo	et
s'	PROper	soi
en	PROadv	en
allerent	VERcjg	aller
.	PONfrt	.

Et	CONcoo	et
les	DETdef	le
aultres	PROind	autre
demourerent	VERcjg	demeurer
a	PRE	a
l'	DETdef	le
ostel	NOMcom	ostel
;	PONfbl	;
et	CONcoo	et
fait	VERcjg	faire
a	PRE	a
supposer	VERinf	supposer
que	CONsub	que
depuis	ADVgen	depuis
en	PROadv	en
eurent	VERcjg	avoir
maintes	DETind	maint
devises	NOMcom	devise
ensemble	ADVgen	ensemble
.	PONfrt	.

Et	CONcoo	et
le	DETdef	le
gentil	ADJqua	gentil
amoureux	NOMcom	amoureux
ne	ADVneg	ne
beut	VERcjg	boivre
point	ADVneg	point
tout	DETind	tout
l'	DETdef	le
amer	VERinf	amer
de	PRE	de
son	DETpos	son
vaisseau	NOMcom	vaisseau
a	PRE	a
ce	PROdem	ce
disner	VERinf	disner
;	PONfbl	;
et	CONcoo	et
a	PRE	a
ce	DETdem	ce
propos	NOMcom	propos
peut	VERcjg	pouvoir
on	PROind	on
dire	VERinf	dire
“	PONpga	“
De	PRE	de
chiens	NOMcom	chien
,	PONfbl	,
d'	PRE	de
oiseaulx	NOMcom	oiseau
,	PONfbl	,
d'	PRE	de
armes	NOMcom	arme
,	PONfbl	,
d'	PRE	de
amours	NOMcom	amour
:	PONfbl	:
Pour	PRE	pour
ung	DETndf	un
plaisir	NOMcom	plaisir
mille	DETcar	mille
doleurs	NOMcom	douleur
.	PONfbl	.
”	PONpdr	”
Et	CONcoo	et
pour	PRE	pour
ce	PROdem	ce
nul	PROind	nul
ne	ADVneg	ne
s'	PROper	soi
i	PROadv	i
doit	VERcjg	devoir
bouter	VERinf	boter
s'	CONsub	se
il	PROper	il
n'	ADVneg	ne
en	PROadv	en
veult	VERcjg	vouloir
a	PRE	a
la	DETdef	le
foiz	NOMcom	foiz
gouster	VERinf	goûter
.	PONfrt	.

Et	CONcoo	et
ainsi	ADVgen	ainsi
doncques	ADVgen	donc
,	PONfbl	,
comment	ADVgen	comment
qu'	CONsub	que
il	PROimp	il
en	PROadv	en
advenist	VERcjg	avenir
,	PONfbl	,
acheva	VERcjg	achever
le	DETdef	le
gentil	ADJqua	gentil
compaignon	NOMcom	compagnon
sa	DETpos	son
queste	NOMcom	queste
en	PRE	en
ceste	DETdem	cest
partie	NOMcom	partie
,	PONfbl	,
par	PRE	par
la	DETdef	le
maniere	NOMcom	manière
que	PROrel	que
dit	VERppe	dire
est	VERcjg	estre
.	PONfrt	.

LA	DETdef	le
SOIXANTIESME	ADJord	soitante
NOUVELLE	NOMcom	noylle
,	PONfbl	,
PAR	PRE	par
PONCELLET	NOMpro	Ponquelent
.	PONfrt	.

N'	ADVneg	ne
a	VERcjg	avoir
pas	ADVneg	pas
gueres	ADVgen	gaire
qu'	CONsub	que
en	PRE	en
la	DETdef	le
ville	NOMcom	ville
de	PRE	de
Malines	NOMpro	Malines
avoit	VERcjg	avoir
trois	DETcar	trois
damoiselles	NOMcom	damoiselle
,	PONfbl	,
femmes	NOMcom	femme
de	PRE	de
trois	DETcar	trois
bourgois	NOMcom	bourgeois
de	PRE	de
la	DETdef	le
ville	NOMcom	ville
,	PONfbl	,
riches	ADJqua	riche
,	PONfbl	,
puissans	ADJqua	poissant
et	CONcoo	et
bien	ADVgen	bien
aisiez	VERppe	aisier
,	PONfbl	,
lesquelles	PROrel	lequel
furent	VERcjg	estre
amoureuses	ADJqua	amoureux
de	PRE	de
trois	DETcar	trois
freres	NOMcom	frère
mineurs	ADJqua	mineur
.	PONfrt	.

Et	CONcoo	et
pour	PRE	pour
plus	ADVgen	plus
celeement	ADVgen	celément
et	CONcoo	et
couvertement	ADVgen	couvertement
leur	PROper	leur
fait	VERcjg	faire
conduire	VERinf	conduire
,	PONfbl	,
soubz	PRE	sous
umbre	NOMcom	ombre
de	PRE	de
devocion	NOMcom	devocïon
se	PROper	soi
levoient	VERcjg	lever
chacun	DETind	chacun
jour	NOMcom	jour
une	DETndf	un
heure	NOMcom	heure
ou	CONcoo	o
deux	PROcar	deux
devant	PRE	devant
le	DETdef	le
jour	NOMcom	jour
;	PONfbl	;
et	CONcoo	et
quand	CONsub	quand
il	PROimp	il
leur	PROper	leur
sembloit	VERcjg	sembler
heure	NOMcom	heure
d'	PRE	de
aller	VERinf	aller
veoir	VERinf	vëoir
leurs	DETpos	leur
amoureux	NOMcom	amoureux
,	PONfbl	,
elles	PROper	elle
disoient	VERcjg	dire
a	PRE	a
leurs	DETpos	leur
mariz	NOMcom	mari
qu'	CONsub	que
elles	PROper	elle
alloient	VERcjg	aller
a	PRE	a
matines	NOMcom	matines
et	CONcoo	et
a	PRE	a
la	DETdef	le
premiere	ADJord	premier
messe	NOMcom	messe
.	PONfrt	.

Et	CONcoo	et
par	PRE	par
le	DETdef	le
grand	ADJqua	grand
plaisir	NOMcom	plaisir
qu'	PROrel	que
elles	PROper	elle
y	PROadv	y
prenoient	VERcjg	prendre
,	PONfbl	,
et	CONcoo	et
les	DETdef	le
religieux	NOMcom	religieux
aussi	ADVgen	aussi
,	PONfbl	,
souvent	ADVgen	souvent
advenoit	VERcjg	advenir
que	CONsub	que
le	DETdef	le
jour	NOMcom	jour
les	PROper	il
sourprenoit	VERcjg	sourprendre
si	ADVgen	si
largement	ADVgen	largement
qu'	CONsub	que
elles	PROper	elle
ne	ADVneg	ne
savoient	VERcjg	savoir
comment	ADVsub	comment
saillir	VERinf	salir
de	PRE	de
l'	DETdef	le
ostel	NOMcom	ostel
que	CONsub	que
les	DETdef	le
aultres	ADJind	autre
religieux	ADJqua	religieux
ne	ADVneg	ne
s'	PROper	soi
en	PROadv	en
apperceussent	VERcjg	apercevoir
.	PONfrt	.

Pourquoy	ETR	pourquoi
,	PONfbl	,
doubtans	VERppa	douter
les	DETdef	le
grans	ADJqua	grand
perilz	NOMcom	péril
et	CONcoo	et
inconveniens	NOMcom	inconvenien
qui	PROrel	que
en	PROadv	en
povoient	VERcjg	pouvoir
sourdre	VERinf	sourdre
,	PONfbl	,
fut	VERcjg	être
prinse	VERppe	prendre
conclusion	NOMcom	conclusion
par	PRE	par
eulx	PROper	eux
tous	PROind	tous
ensemble	ADVgen	ensemble
que	CONsub	que
chacune	PROind	chacun
d'	PRE	de
elles	PROper	elle
aroit	VERcjg	avoir
habit	NOMcom	habit
de	PRE	de
religieux	NOMcom	religieux
,	PONfbl	,
et	CONcoo	et
feroient	VERcjg	faire
faire	VERinf	faire
grands	ADJqua	grand
corones	NOMcom	corone
sur	PRE	sur
leurs	DETpos	leur
testes	NOMcom	tête
,	PONfbl	,
comme	CONsub	comme
s'	CONsub	se
elles	PROper	elle
estoient	VERcjg	être
du	PRE.DETdef	de.le
convent	NOMcom	couvent
de	PRE	de
leens	NOMcom	lien
.	PONfrt	.

Tant	ADVgen	tant
que	CONsub	que
finalement	ADVgen	finalement
a	VERcjg	avoir
ung	DETndf	un
certain	ADJind	certain
jour	NOMcom	jour
qu'	PROrel	que
elles	PROper	elle
y	PROadv	y
retournerent	VERcjg	retourner
après	ADVgen	après
,	PONfbl	,
tantdiz	ADVgen	tantis
que	CONsub	que
leurs	DETpos	leur
mariz	NOMcom	mari
gueres	ADVgen	gaire
n'	ADVneg	ne
y	PROadv	y
pensoient	VERcjg	penser
,	PONfbl	,
elles	PROper	elle
venues	VERppe	venir
es	PRE.DETdef	en.le
chambres	NOMcom	chambre
de	PRE	de
leurs	DETpos	leur
amys	NOMcom	ami
,	PONfbl	,
ung	DETndf	un
barbier	NOMcom	barbier
secret	ADJqua	secret
fut	VERcjg	être
mandé	VERppe	mander
,	PONfbl	,
c'	PROdem	ce
est	VERcjg	estre
assavoir	VERinf	assavoir
ung	PROind	un
des	PRE.DETdef	de.le
freres	NOMcom	frère
de	PRE	de
leens	NOMcom	lien
,	PONfbl	,
qui	PROrel	que
fist	VERcjg	faire
aux	PRE.DETdef	à.le
damoiselles	NOMcom	damoiselle
a	PRE	a
chacune	PROind	chacun
une	DETndf	un
corone	NOMcom	corone
sur	PRE	sur
la	DETdef	le
teste	NOMcom	teste
.	PONfrt	.

Et	CONcoo	et
quand	CONsub	quand
vint	VERcjg	venir
au	PRE.DETdef	a
departir	NOMcom	departir
,	PONfbl	,
elles	PROper	elle
vestirent	VERcjg	vêtir
leurs	DETpos	leur
habiz	NOMcom	habit
qu'	PROrel	que
on	PROind	on
leur	PROper	leur
avoit	VERcjg	avoir
appareillez	VERppe	appareiller
,	PONfbl	,
et	CONcoo	et
en	PRE	en
cest	DETdem	cest
estat	NOMcom	état
s'	PROper	soi
en	PROadv	en
retournerent	VERcjg	retourner
devers	PRE	devers
leurs	DETpos	leur
hostelz	NOMcom	hôtel
et	CONcoo	et
s'	PROper	soi
en	PROadv	en
allerent	VERcjg	aller
devestir	VERinf	devestir
,	PONfbl	,
et	CONcoo	et
mettre	VERinf	mettre
jus	ADVgen	jus
leurs	DETpos	leur
habiz	NOMcom	habit
de	PRE	de
devocion	NOMcom	devocïon
sus	PRE	sus
certaines	DETind	certain
matrones	NOMcom	matronne
affaictées	VERppe	affaicter
,	PONfbl	,
et	CONcoo	et
puis	ADVgen	puis
retournerent	VERcjg	retourner
emprès	PRE	emprès
leurs	DETpos	leur
mariz	NOMcom	mari
.	PONfrt	.

Et	CONcoo	et
en	PRE	en
ce	DETdem	ce
point	NOMcom	point
continuerent	VERcjg	continuer
grand	ADJqua	grand
temps	NOMcom	temps
sans	PRE	sans
ce	PROdem	ce
que	CONsub	que
personne	PROind	personn
s'	PROper	soi
en	PROadv	en
apperceust	VERcjg	apercevoir
.	PONfrt	.

Et	CONcoo	et
pource	NOMcom	pource
que	CONsub	que
dommage	NOMcom	dommage
eust	VERcjg	avoir
esté	VERppe	être
que	CONsub	que
telle	DETind	tel
devocion	NOMcom	devocïon
et	CONcoo	et
travail	NOMcom	travail
n'	ADVneg	ne
eust	VERcjg	avoir
esté	VERppe	être
cogneu	VERppe	connaître
,	PONfbl	,
Fortune	NOMcom	fortune
permist	VERcjg	permettre
et	CONcoo	et
voult	VERcjg	vouloir
que	CONsub	que
a	PRE	a
certain	DETind	certain
jour	NOMcom	jour
que	CONsub	que
l'	DETdef	le
une	PROind	un
de	PRE	de
ces	DETdem	ce
bourgoises	NOMcom	bourgeois
s'	PROper	soi
estoit	VERcjg	estre
mise	VERppe	metre
au	PRE.DETdef	a
chemin	NOMcom	chemin
pour	PRE	pour
aller	VERinf	aller
au	PRE.DETdef	a
lieu	NOMcom	lieu
accoustumé	VERppe	accoutumer
,	PONfbl	,
l'	DETdef	le
embusche	NOMcom	embusche
fut	VERcjg	être
descouverte	VERppe	découvrir
,	PONfbl	,
et	CONcoo	et
de	PRE	de
fait	NOMcom	fait
fut	VERcjg	être
prinse	VERppe	prendre
a	PRE	a
tout	DETind	tout
l'	DETdef	le
abit	NOMcom	habit
dissimulé	VERppe	dissimuler
par	PRE	par
son	DETpos	son
mary	NOMcom	mari
,	PONfbl	,
qui	PROrel	que
l'	PROper	il
avoit	VERcjg	avoir
poursuye	VERppe	poursuivre
,	PONfbl	,
et	CONcoo	et
luy	PROper	lui
dist	VERcjg	dire
:	PONfbl	:
“	PONpga	“
Beau	ADJqua	beau
frere	NOMcom	frère
,	PONfbl	,
vous	PROper	vous
soiez	VERcjg	estre
le	DETdef	le
tres	ADVgen	très
bien	ADVgen	bien
trouvé	VERppe	trouver
!	PONfrt	!

je	PROper	je
vous	PROper	vous
pry	VERcjg	prier
que	CONsub	que
retournez	VERcjg	retourner
a	PRE	a
l'	DETdef	le
ostel	NOMcom	ostel
,	PONfbl	,
car	CONcoo	car
j'	PROper	je
ay	VERcjg	avoir
bien	ADVgen	bien
a	PRE	a
parler	VERinf	parler
a	PRE	a
vous	PROper	vous
de	PRE	de
conseil	NOMcom	conseil
.	PONfbl	.
”	PONpdr	”
Et	CONcoo	et
en	PRE	en
cest	DETdem	cest
estat	NOMcom	état
la	PROper	il
ramena	VERcjg	ramener
,	PONfbl	,
dont	PROrel	dont
elle	PROper	elle
ne	ADVneg	ne
fist	VERcjg	faire
ja	ADVgen	ja
feste	NOMcom	fête
.	PONfrt	.

Or	ADVgen	or
advint	VERcjg	advenir
,	PONfbl	,
quand	CONsub	quand
ilz	PROper	il
furent	VERcjg	estre
a	PRE	a
l'	DETdef	le
ostel	NOMcom	ostel
,	PONfbl	,
le	DETdef	le
mary	NOMcom	mari
commença	VERcjg	commencer
a	PRE	a
dire	VERinf	dire
en	PRE	en
maniere	NOMcom	manière
de	PRE	de
farse	NOMcom	farse
:	PONfbl	:
“	PONpga	“
Tres	ADVgen	très
doulce	ADJqua	doux
compaigne	NOMcom	compagne
,	PONfbl	,
dictes	VERcjg	dire
vous	PROper	vous
,	PONfbl	,
par	PRE	par
vostre	DETpos	vostre
foy	NOMcom	foi
,	PONfbl	,
que	CONsub	que
la	DETdef	le
vraye	ADJqua	vrai
devocion	NOMcom	devocïon
dont	PROrel	dont
tout	DETind	tout
ce	DETdem	ce
temps	NOMcom	temps
d'	PRE	de
yver	NOMcom	iver
avez	VERcjg	avoir
esté	VERppe	être
esprise	VERppe	esprendre
vous	PROper	vous
fait	VERcjg	faire
endosser	VERinf	endosser
l'	DETdef	le
abit	NOMcom	habit
de	PRE	de
saint	ADJqua	saint
Françoys	NOMpro	Français
,	PONfbl	,
et	CONcoo	et
porter	VERinf	porter
coronne	NOMcom	couronne
semblable	ADJqua	semblable
auz	PRE.DETdef	à.le
bons	ADJqua	bon
freres	NOMcom	frère
?	PONfrt	?

Dictes	VERcjg	dire
moy	PROper	moi
,	PONfbl	,
je	PROper	je
vous	PROper	vous
requier	VERcjg	requérir
,	PONfbl	,
qui	PROrel	que
a	VERcjg	avoir
esté	VERppe	être
vostre	DETpos	vostre
recteur	NOMcom	recteur
,	PONfbl	,
ou	CONcoo	o
,	PONfbl	,
par	PRE	par
saint	ADJqua	saint
Françoys	NOMpro	Français
,	PONfbl	,
vous	PROper	vous
l'	PROper	il
amenderez	VERcjg	amender
.	PONfbl	.
”	PONpdr	”
Et	CONcoo	et
fist	VERcjg	faire
semblant	NOMcom	semblant
de	PRE	de
tirer	VERinf	tirer
sa	DETpos	son
dague	NOMcom	dague
.	PONfrt	.

Adoncques	ADVgen	adonc
la	DETdef	le
pouvrette	NOMcom	pouvrette
se	PROper	soi
jecta	VERcjg	jecter
a	PRE	a
genoux	NOMcom	genou
et	CONcoo	et
s'	PROper	soi
escrya	VERcjg	escrïer
a	PRE	a
haulte	ADJqua	haut
voix	NOMcom	voix
,	PONfbl	,
disant	VERppa	dire
:	PONfbl	:
“	PONpga	“
Helas	ADVgen	elà
!	PONfrt	!

mon	DETpos	mon
mary	NOMcom	mari
,	PONfbl	,
je	PROper	je
vous	PROper	vous
cry	VERcjg	crier
mercy	NOMcom	merci
,	PONfbl	,
aiez	VERcjg	avoir
pitié	NOMcom	pitié
de	PRE	de
moy	PROper	moi
,	PONfbl	,
car	CONcoo	car
j'	PROper	je
ay	VERcjg	avoir
esté	VERppe	être
seduicte	VERppe	séduire
par	PRE	par
mauvaise	ADJqua	mauvais
compaignie	NOMcom	compagnie
.	PONfrt	.

Je	PROper	je
sçay	VERcjg	savoir
bien	ADVgen	bien
que	CONsub	que
je	PROper	je
suis	VERcjg	être
morte	VERppe	morir
,	PONfbl	,
si	ADVgen	si
vous	PROper	vous
voulez	VERcjg	vouloir
,	PONfbl	,
et	CONcoo	et
que	CONsub	que
je	PROper	je
n'	ADVneg	ne
ay	VERcjg	avoir
pas	ADVneg	pas
fait	VERppe	faire
comme	CONsub	comme
je	PROper	je
deusse	VERcjg	devoir
.	PONfrt	.

Mais	CONcoo	mais
je	PROper	je
ne	ADVneg	ne
suis	VERcjg	être
pas	ADVneg	pas
seule	ADJqua	sol
deceue	VERppe	décevoir
en	PRE	en
celle	DETdem	cil
maniere	NOMcom	manière
,	PONfbl	,
et	CONcoo	et
si	CONsub	si
vous	PROper	vous
me	PROper	je
voulez	VERcjg	vouloir
promectre	VERinf	promettre
que	CONsub	que
ne	ADVneg	ne
me	PROper	je
ferez	VERcjg	faire
rien	PROind	rien
,	PONfbl	,
je	PROper	je
vous	PROper	vous
diray	VERcjg	dire
tout	PROind	tout
.	PONfbl	.
”	PONpdr	”
Adonc	ADVgen	adonc
son	DETpos	son
mary	NOMcom	mari
s'	PROper	soi
i	PROadv	i
accorda	VERcjg	accorder
.	PONfrt	.

Et	CONcoo	et
adonc	ADVgen	adonc
elle	PROper	elle
luy	PROper	lui
dit	VERcjg	dire
comment	ADVsub	comment
pluseursfoiz	PROind	plusieurs
elle	PROper	elle
estoit	VERcjg	estre
allé	VERppe	aller
audit	PRE.DETcom	à.ledit
monastere	NOMcom	monastère
avec	PRE	avec
deux	PROcar	deux
de	PRE	de
ses	DETpos	son
compaignes	NOMcom	compagne
,	PONfbl	,
desquelles	PRE.PROrel	de.lequel
deux	PROcar	deux
des	PRE.DETdef	de.le
religieux	NOMcom	religieux
s'	PROper	soi
estoient	VERcjg	être
enamourez	VERppe	enamourer
;	PONfbl	;
et	CONcoo	et
en	PRE	en
les	DETdef	le
compaignans	VERppa	compagner
aucunesfoiz	ADVgen	aucunes
a	PRE	a
faire	VERinf	faire
collacion	NOMcom	colacïon
en	PRE	en
leurs	DETpos	leur
chambres	NOMcom	chambre
,	PONfbl	,
le	DETdef	le
tiers	PROord	tiers
fut	VERcjg	être
d'	PRE	de
elle	PROper	elle
esprins	VERppe	éprendre
d'	PRE	de
amours	NOMcom	amour
,	PONfbl	,
en	PRE	en
luy	PROper	lui
faisant	VERppa	faire
tant	ADVgen	tant
d'	PRE	de
humbles	NOMcom	umble
et	CONcoo	et
doulces	ADJqua	doux
requestes	NOMcom	requête
qu'	CONsub	que
elle	PROper	elle
ne	ADVneg	ne
s'	PROper	soi
en	PROadv	en
estoit	VERcjg	estre
sceu	VERppe	savoir
excuser	VERinf	excuser
;	PONfbl	;
et	CONcoo	et
mesmement	ADVgen	mêmement
par	PRE	par
l'	DETdef	le
instigacion	NOMcom	instigation
et	CONcoo	et
enortement	NOMcom	enhortement
de	PRE	de
ses	DETpos	son
dictes	VERppe	dire
compaignes	NOMcom	compagne
,	PONfbl	,
disans	VERppa	dire
qu'	CONsub	que
elles	PROper	elle
aroient	VERcjg	avoir
bon	ADJqua	bon
temps	NOMcom	temps
ensemble	ADVgen	ensemble
,	PONfbl	,
et	CONcoo	et
et	CONcoo	et
si	ADVgen	si
n'	ADVneg	ne
en	PROadv	en
saroit	VERcjg	savoir
on	PROind	on
rien	PROind	rien
.	PONfrt	.

Lors	ADVgen	lors
demanda	VERcjg	demander
le	DETdef	le
mary	NOMcom	mari
qui	PROrel	que
estoient	VERcjg	être
ses	DETpos	son
compaignes	NOMcom	compagne
;	PONfbl	;
et	CONcoo	et
elle	PROper	elle
les	PROper	il
nomma	VERcjg	nommer
.	PONfrt	.

Adonc	ADVgen	adonc
sceut	VERcjg	savoir
il	PROper	il
qui	PROrel	que
estoient	VERcjg	être
leurs	DETpos	leur
mariz	NOMcom	mari
,	PONfbl	,
et	CONcoo	et
dit	VERcjg	dire
le	DETdef	le
compte	NOMcom	conte
qu'	PROrel	que
ilz	PROper	il
buvoient	VERcjg	boire
souvent	ADVgen	souvent
ensemble	ADVgen	ensemble
;	PONfbl	;
puis	ADVgen	puis
demanda	VERcjg	demander
qui	PROrel	que
estoit	VERcjg	estre
le	DETdef	le
barbier	NOMcom	barbier
,	PONfbl	,
et	CONcoo	et
elle	PROper	elle
luy	PROper	lui
dist	VERcjg	dire
,	PONfbl	,
et	CONcoo	et
les	DETdef	le
noms	NOMcom	nom
des	PRE.DETdef	de.le
trois	ADJcar	trois
religieux	NOMcom	religieux
.	PONfrt	.

Le	DETdef	le
bon	ADJqua	bon
mary	NOMcom	mari
,	PONfbl	,
consyderant	VERppa	considérer
ces	DETdem	ce
choses	NOMcom	chose
,	PONfbl	,
avecques	PRE	avec
les	DETdef	le
doloreuses	ADJqua	doloros
ammiracions	NOMcom	ammiration
et	CONcoo	et
piteux	ADJqua	piteux
regretz	NOMcom	regré
de	PRE	de
sa	DETpos	son
femmelette	NOMcom	fammelette
,	PONfbl	,
dit	VERcjg	dire
:	PONfbl	:
“	PONpga	“
Or	ADVgen	or
gardez	VERcjg	garder
bien	ADVgen	bien
que	CONsub	que
tu	PROper	tu
ne	ADVneg	ne
dyes	VERcjg	dire
a	PRE	a
personne	PROind	personn
que	CONsub	que
je	PROper	je
sache	VERcjg	savoir
parler	VERinf	parler
de	PRE	de
ceste	DETdem	cest
matere	NOMcom	matiere
,	PONfbl	,
et	CONcoo	et
je	PROper	je
te	PROper	tu
promectz	VERcjg	promettre
que	CONsub	que
je	PROper	je
ne	ADVneg	ne
te	PROper	tu
feray	VERcjg	faire
ja	ADVgen	ja
mal	NOMcom	mal
.	PONfbl	.
”	PONpdr	”
La	DETdef	le
bonne	ADJqua	bon
damoiselle	NOMcom	damoiselle
luy	PROper	lui
promist	VERcjg	promettre
que	CONsub	que
tout	PROind	tout
a	PRE	a
son	DETpos	son
plaisir	NOMcom	plaisir
elle	PROper	elle
feroit	VERcjg	faire
.	PONfrt	.

Et	CONcoo	et
incontinent	ADVgen	incontinent
se	PROper	soi
part	VERcjg	partir
et	CONcoo	et
alla	VERcjg	aller
prier	VERinf	priier
au	PRE.DETdef	a
lendemain	NOMcom	lendemain
au	PRE.DETdef	a
disner	NOMcom	dîner
les	DETdef	le
deux	ADJcar	deux
mariz	NOMcom	mari
et	CONcoo	et
les	DETdef	le
deux	ADJcar	deux
damoiselles	NOMcom	damoiselle
,	PONfbl	,
les	DETdef	le
trois	ADJcar	trois
cordeliers	NOMcom	cordelier
et	CONcoo	et
le	DETdef	le
barbier	NOMcom	barbier
;	PONfbl	;
et	CONcoo	et
ilz	PROper	il
promisrent	VERcjg	promettre
d'	PRE	de
y	PROadv	y
venir	VERinf	venir
.	PONfrt	.

Lesquelz	PROrel	lequel
venuz	VERppe	venir
,	PONfbl	,
et	CONcoo	et
eulx	PROper	eux
assis	VERppe	assëoir
a	PRE	a
table	NOMcom	table
,	PONfbl	,
firent	VERcjg	faire
bonne	ADJqua	bon
chere	NOMcom	chère
sans	PRE	sans
penser	VERinf	penser
en	PRE	en
leur	DETpos	leur
male	ADJqua	mal
adventure	NOMcom	aventure
.	PONfrt	.

Et	CONcoo	et
après	PRE	après
que	CONsub	que
les	DETdef	le
tables	NOMcom	table
furent	VERcjg	estre
ostées	VERppe	ôter
,	PONfbl	,
pour	PRE	pour
conclure	VERinf	conclure
de	PRE	de
l'	DETdef	le
escot	NOMcom	escot
,	PONfbl	,
firent	VERcjg	faire
pluseurs	DETind	plusieurs
manieres	NOMcom	manière
de	PRE	de
faire	VERinf	faire
mises	VERppe	metre
avant	ADVgen	avant
joyeusement	ADVgen	joyeusement
sur	PRE	sur
quoy	PROrel	quoi
l'	DETdef	le
escot	NOMcom	escot
seroit	VERcjg	estre
prins	VERppe	prendre
et	CONcoo	et
soustenu	VERppe	soutenir
;	PONfbl	;
ce	PROdem	ce
toutesfoiz	ADVgen	toutefoiz
qu'	CONsub	que
ilz	PROper	il
ne	ADVneg	ne
sceurent	VERcjg	savoir
trouver	VERinf	trouver
,	PONfbl	,
n'	CONcoo	ne
estre	VERinf	estre
d'	PRE	de
accord	NOMcom	accord
,	PONfbl	,
tant	ADVgen	tant
que	CONsub	que
l'	DETdef	le
oste	NOMcom	oste
dist	VERcjg	dire
:	PONfbl	:
“	PONpga	“
Puisque	CONsub	puisque
nous	PROper	nous
ne	ADVneg	ne
savons	VERcjg	savoir
trouver	VERinf	trouver
moien	NOMcom	moin
de	PRE	de
payer	VERinf	payer
nostre	DETpos	notre
escot	NOMcom	escot
par	PRE	par
ce	PROdem	ce
qui	PROrel	que
est	VERcjg	estre
mis	VERppe	metre
en	PRE	en
termes	NOMcom	terme
,	PONfbl	,
je	PROper	je
vous	PROper	vous
diray	VERcjg	dire
que	PROrel	que
nous	PROper	nous
ferons	VERcjg	faire
:	PONfbl	:
nous	PROper	nous
le	PROper	il
ferons	VERcjg	faire
paier	VERinf	payer
a	PRE	a
ceulx	PROdem	celui
de	PRE	de
la	DETdef	le
compaignie	NOMcom	compagnie
qui	PROrel	que
la	DETdef	le
plus	ADVgen	plus
grande	ADJqua	grand
coronne	NOMcom	couronne
portent	VERcjg	porter
sur	PRE	sur
la	DETdef	le
teste	NOMcom	teste
,	PONfbl	,
reservez	VERcjg	resservir
ces	DETdem	ce
bons	ADJqua	bon
religieux	NOMcom	religieux
,	PONfbl	,
car	CONcoo	car
ilz	PROper	il
ne	ADVneg	ne
paieront	VERcjg	payer
rien	PROind	rien
a	PRE	a
present	NOMcom	présent
.	PONfbl	.
”	PONpdr	”
A	PRE	a
quoy	PROrel	quoi
ilz	PROper	il
s'	PROper	soi
accorderent	VERcjg	accorder
tous	PROind	tous
,	PONfbl	,
et	CONcoo	et
furent	VERcjg	estre
contens	ADJqua	content
qu'	CONsub	que
ainsi	ADVgen	ainsi
en	PROadv	en
fust	VERcjg	estre
;	PONfbl	;
et	CONcoo	et
le	DETdef	le
barbier	NOMcom	barbier
en	PROadv	en
fut	VERcjg	être
le	DETdef	le
juge	NOMcom	juge
.	PONfrt	.

Et	CONcoo	et
quand	CONsub	quand
tous	DETind	tous
les	DETdef	le
hommes	NOMcom	homme
eurent	VERcjg	avoir
monstré	VERppe	montrer
leurs	DETpos	leur
coronnes	NOMcom	couronne
,	PONfbl	,
l'	DETdef	le
oste	NOMcom	oste
dist	VERcjg	dire
qu'	CONsub	que
il	PROimp	il
failloit	VERcjg	falir
veoir	VERinf	vëoir
si	CONsub	si
leurs	DETpos	leur
femmes	NOMcom	femme
en	PROadv	en
avoient	VERcjg	avoir
nulles	PROind	nul
.	PONfrt	.

Si	ADVgen	si
ne	ADVneg	ne
fault	VERcjg	falir
pas	ADVneg	pas
demander	VERinf	demander
s'	CONsub	se
il	PROimp	il
en	PROadv	en
y	PROadv	y
eut	VERcjg	avoir
en	PRE	en
la	DETdef	le
compaignie	NOMcom	compagnie
qui	PROrel	que
eurent	VERcjg	avoir
leurs	DETpos	leur
cueurs	NOMcom	cœur
estrains	ADJqua	estrein
.	PONfrt	.

Et	CONcoo	et
sans	PRE	sans
plus	ADVgen	plus
attendre	VERinf	atendre
,	PONfbl	,
l'	DETdef	le
oste	NOMcom	oste
print	VERcjg	prendre
sa	DETpos	son
femme	NOMcom	femme
par	PRE	par
la	DETdef	le
teste	NOMcom	teste
et	CONcoo	et
la	PROper	il
descouvrit	VERcjg	découvrir
.	PONfrt	.

Et	CONcoo	et
quand	CONsub	quand
il	PROper	il
vit	VERcjg	vëoir
ceste	DETdem	cest
coronne	NOMcom	couronne
,	PONfbl	,
il	PROper	il
fist	VERcjg	faire
une	DETndf	un
grand	ADJqua	grand
admiracion	NOMcom	amiration
,	PONfbl	,
faindant	VERppa	feindre
que	CONsub	que
rien	PROind	rien
n'	ADVneg	ne
en	PROadv	en
sceust	VERcjg	savoir
,	PONfbl	,
et	CONcoo	et
dist	VERcjg	dire
:	PONfbl	:
