Ici	ADVgen	ici
les	DETdef	le
oez	NOMcom	œil
del	PRE.DETdef	de
homme	NOMcom	homme
deu	NOMpro	Dieu
,	PONfbl	,
foindant	VERppa	feindre
ke	CONsub	que
il	PROper	il
fust	VERcjg	estre
li	DETdef	le
rois	NOMcom	roi
Totyles	NOMpro	Totila
.	PONfrt	.

A	PRE	a
cui	PROrel	que
il	PROper	il
donat	VERcjg	donner
encor	ADVgen	encore
altres	DETind	autre
seruises	NOMcom	service
et	CONcoo	et
cheualiers	NOMcom	chevalier
,	PONfbl	,
par	PRE	par
ke	CONsub	que
il	PROper	il
seroit	VERcjg	estre
estre	VERinf	estre
quidiez	VERppe	cuider
rois	NOMcom	roi
tant	ADVgen	tant
des	PRE.DETdef	de.le
seruises	NOMcom	service
ke	CONsub	que
des	PRE.DETdef	de.le
uestures	NOMcom	vêture
de	PRE	de
propre	NOMcom	propre
.	PONfrt	.

Et	CONcoo	et
quant	CONsub	cant
cil	DETdem	cil
meismes	ADJind	même
Riggo	NOMpro	Riggo
enbeliz	VERppe	embellir
des	PRE.DETdef	de.le
uestures	NOMcom	vêture
,	PONfbl	,
acompangiez	VERppe	accompagner
de	PRE	de
la	DETdef	le
multiteit	NOMcom	multité
des	PRE.DETdef	de.le
entor	PRE	entour
seruanz	NOMcom	servant
fut	VERcjg	être
entreiz	VERppe	entrer
en	PRE	en
l'	DETdef	le
abie	NOMcom	abbaye
,	PONfbl	,
dunkes	ADVgen	donc
seoit	VERcjg	sëoir
li	DETdef	le
hom	NOMcom	homme
deu	NOMpro	Dieu
de	PRE	de
lonz	ADVgen	loin
.	PONfrt	.

Lo	PROrel	lequel
queil	OUT	no_lem
uenant	VERppa	venir
regardanz	VERppa	regarder
,	PONfbl	,
quant	CONsub	cant
il	PROper	il
ia	ADVgen	jà
pout	VERcjg	pouvoir
estre	VERinf	estre
oiz	VERppe	ouïr
,	PONfbl	,
dunkes	ADVgen	donc
criat	VERcjg	crier
disanz	VERppa	dire
:	PONfbl	:
Met	VERcjg	mettre
ius	ADVgen	jus
,	PONfbl	,
filz	NOMcom	fil
,	PONfbl	,
met	VERcjg	metre
ius	ADVgen	jus
!	PONfrt	!

ce	PROdem	ce
ke	PROrel	que
tu	PROper	tu
portes	VERcjg	porter
n'	ADVneg	ne
est	VERcjg	estre
pas	ADVneg	pas
tien	PROpos	tien
.	PONfrt	.

Li	DETrel	lequel
queiz	OUT	no_lem
Riggo	NOMpro	Riggo
manes	ADVgen	manois
chait	VERcjg	choir
en	PRE	en
terre	NOMcom	terre
,	PONfbl	,
et	CONcoo	et
si	ADVgen	si
ot	VERcjg	avoir
paor	NOMcom	peur
par	PRE	par
tant	ADVgen	tant
ke	CONsub	que
il	PROper	il
si	ADVgen	si
grand	ADJqua	grand
baron	NOMcom	baron
osat	VERcjg	oser
eschernir	VERinf	escharnir
.	PONfrt	.

Et	CONcoo	et
tot	DETind	tot
cil	PROdem	cel
ki	PROrel	qui
uenoient	VERcjg	venir
auoc	PRE	avec
lui	PROper	il
al	PRE.DETdef	à.le
homme	NOMcom	homme
deu	NOMpro	Dieu
,	PONfbl	,
il	PROper	il
furent	VERcjg	estre
esterneit	VERppe	esternir
a	PRE	a
terre	NOMcom	terre
.	PONfrt	.

Et	CONcoo	et
il	PROper	il
soi	PROper	soi
leuant	VERppa	lever
sus	ADVgen	sus
n'	ADVneg	ne
oserent	VERcjg	oser
pas	ADVneg	pas
aprochier	VERinf	aprochier
a	PRE	a
lui	PROper	il
,	PONfbl	,
mais	CONcoo	mais
il	PROper	il
retorneit	VERcjg	retourner
a	PRE	a
lur	DETpos	leur
roi	NOMcom	roi
nunzarent	VERcjg	noncer
tremblable	ADJqua	tremblable
,	PONfbl	,
en	PRE	en
com	ADVsub	comme
grande	ADJqua	grand
enheleteit	NOMcom	isnelleté
il	PROper	il
furent	VERcjg	estre
depris	VERppe	déprendre
.	PONfrt	.

Dunkes	ADVgen	donc
uint	VERcjg	venir
cil	DETdem	cil
meismes	ADJind	même
Totyla	NOMpro	Totila
par	PRE	par
soi	PROper	soi
meisme	ADJind	même
al	PRE.DETdef	à.le
homme	NOMcom	homme
deu	NOMpro	Dieu
.	PONfrt	.

Lo	PROrel	lequel
queil	OUT	no_lem
cant	CONsub	quand
il	PROper	il
ueoit	VERcjg	voir
lonz	ADVgen	loin
seant	VERppa	sëoir
,	PONfbl	,
il	PROper	il
nient	ADVgen	néant
oseiz	VERppe	oser
auant	ADVgen	avant
uenir	VERinf	venir
soi	PROper	soi
donat	VERcjg	donner
en	PRE	en
terre	NOMcom	terre
.	PONfrt	.

A	PRE	a
cui	PROrel	que
cant	CONsub	quand
li	DETdef	le
hom	NOMcom	homme
de	PRE	de
deu	NOMpro	Dieu
dist	VERcjg	dire
dous	DETcar	deux
fies	NOMcom	fie
et	CONcoo	et
trois	DETcar	trois
:	PONfbl	:
Lieue	VERcjg	lever
sus	ADVgen	sus
,	PONfbl	,
mais	CONcoo	mais
il	PROper	il
n'	ADVneg	ne
osat	VERcjg	oser
pas	ADVneg	pas
soi	PROper	soi
leueir	VERinf	lever
de	PRE	de
la	DETdef	le
terre	NOMcom	terre
deuant	PRE	devant
lui	PROper	il
,	PONfbl	,
dunkes	ADVgen	donc
Benoiz	NOMpro	Benoît
li	DETdef	le
serianz	NOMcom	sergent
de	PRE	de
Ihesu	NOMpro	Jésus
Crist	NOMpro	Christ
nostre	DETpos	notre
sanior	NOMcom	seigneur
deniat	VERcjg	daigner
par	PRE	par
soi	PROper	soi
meisme	ADJind	même
uenir	VERinf	venir
al	PRE.DETdef	à.le
roi	NOMcom	roi
ius	ADVgen	jus
esterneit	VERppe	esternir
.	PONfrt	.

Lo	PROrel	lequel
queil	OUT	no_lem
il	PROper	il
leuat	VERcjg	lever
de	PRE	de
la	DETdef	le
terre	NOMcom	terre
,	PONfbl	,
il	PROper	il
lo	PROper	le
chosat	VERcjg	choser
de	PRE	de
ses	DETpos	son
faiz	NOMcom	fait
,	PONfbl	,
et	CONcoo	et
en	PRE	en
poi	ADVgen	peu
de	PRE	de
paroles	NOMcom	parole
deuant	ADVgen	devant
nunzat	VERcjg	noncer
a	PRE	a
lui	PROper	il
totes	DETind	tot
les	DETdef	le
choses	NOMcom	chose
ki	PROrel	qui
li	PROper	il
deuoient	VERcjg	devoir
uenir	VERinf	venir
disanz	VERppa	dire
:	PONfbl	:
Pluisors	DETind	plusieurs
malz	NOMcom	mal
fais	VERcjg	faire
,	PONfbl	,
pluisors	DETind	plusieurs
malz	NOMcom	mal
as	VERcjg	avoir
fait	VERppe	faire
,	PONfbl	,
ia	ADVgen	jà
a	PRE	a
la	DETdef	le
pardefin	NOMcom	pardefin
toi	PROper	tu
apaisente	VERcjg	apaisanter
de	PRE	de
ta	DETpos	ton
iniquiteit	NOMcom	iniquité
.	PONfrt	.

Et	CONcoo	et
certes	ADVgen	certes
tu	PROper	tu
enterras	VERcjg	entrer
en	PRE	en
Romme	NOMpro	Rome
,	PONfbl	,
tu	PROper	tu
trespasseras	VERcjg	trépasser
la	DETdef	le
meir	NOMcom	mer
,	PONfbl	,
nuef	DETcar	neuf
ans	NOMcom	an
regneras	VERcjg	régner
,	PONfbl	,
el	PRE.DETdef	en
disme	PROord	dîme
morras	VERcjg	morir
.	PONfrt	.

Quant	CONsub	quand
li	DETdef	le
rois	NOMcom	roi
cez	DETdem	cist
choses	NOMcom	chose
ot	VERcjg	avoir
oies	VERppe	ouïr
,	PONfbl	,
il	PROper	il
mult	ADVgen	moult
espowenteiz	VERppe	épouvanter
,	PONfbl	,
quant	CONsub	cant
il	PROper	il
ot	VERcjg	avoir
demandeie	VERppe	demander
l'	DETdef	le
orison	NOMcom	oraison
,	PONfbl	,
si	ADVgen	si
s'	PROper	soi
en	PROadv	en
ralat	VERcjg	raller
,	PONfbl	,
et	CONcoo	et
ia	ADVgen	jà
des	PRE	des
icel	DETdem	cil
tens	NOMcom	temps
fut	VERcjg	être
il	PROper	il
moins	ADVgen	moins
crueiz	ADJqua	cruel
.	PONfrt	.

Quant	CONsub	quand
nient	ADVgen	néant
mult	ADVgen	moult
en	PRE	en
apres	ADVgen	après
requist	VERcjg	requérir
Romme	NOMpro	Rome
,	PONfbl	,
il	PROper	il
alat	VERcjg	aller
a	PRE	a
Sicile	NOMpro	Sicile
,	PONfbl	,
et	CONcoo	et
el	PRE.DETdef	en
disme	ADJord	dîme
an	NOMcom	an
de	PRE	de
son	DETpos	son
regne	NOMcom	règne
par	PRE	par
lo	DETdef	le
iugement	NOMcom	jugement
del	PRE.DETdef	de
tot	ADVgen	tot
poissant	ADJqua	puissant
deu	NOMpro	Dieu
auoc	PRE	avec
la	DETdef	le
uie	NOMcom	vie
perdit	VERcjg	perdre
lo	DETdef	le
regne	NOMcom	règne
.	PONfrt	.

Estre	VERinf	estre
cez	DETdem	cist
choses	NOMcom	chose
li	DETdef	le
eueskes	NOMcom	évêque
de	PRE	de
la	DETdef	le
glise	NOMcom	église
Camisinesoloit	VERcjg	camiseler
uenir	VERinf	venir
a	PRE	a
cest	DETdem	cest
meisme	ADJind	même
seriant	NOMcom	sergent
del	PRE.DETdef	de
sanior	NOMcom	seigneur
,	PONfbl	,
lo	PROrel	lequel
queil	OUT	no_lem
durement	ADVgen	durement
ameuet	VERcjg	aimer
li	DETdef	le
hom	NOMcom	homme
de	PRE	de
deu	NOMpro	Dieu
por	PRE	por
lo	DETdef	le
merite	NOMcom	mérite
de	PRE	de
sa	DETpos	son
uie	NOMcom	vie
.	PONfrt	.

Gieres	ADVgen	gieres
iciz	PROdem	cist
quant	CONsub	cant
il	PROper	il
ot	VERcjg	avoir
parlement	NOMcom	parlement
auoc	PRE	avec
lui	PROper	il
de	PRE	de
la	DETdef	le
entreie	NOMcom	entrée
lo	DETdef	le
roi	NOMcom	roi
Totyle	NOMpro	Totila
et	CONcoo	et
de	PRE	de
la	DETdef	le
perdition	NOMcom	perdition
del	PRE.DETdef	de
borc	NOMcom	bourg
de	PRE	de
Romme	NOMpro	Rome
,	PONfbl	,
dunkes	ADVgen	donc
dist	VERcjg	dire
il	PROper	il
:	PONfbl	:
Parmei	PRE	parmi
cest	DETdem	cest
roi	NOMcom	roi
serat	VERcjg	être
destruite	VERppe	détruire
ceste	DETdem	cest
citeiz	NOMcom	cité
,	PONfbl	,
par	PRE	par
k'	CONsub	que
ele	PROper	il
ia	ADVgen	jà
mais	ADVgen	mais
ne	ADVneg	ne
soit	VERcjg	estre
habiteie	VERppe	habiter
.	PONfrt	.

A	PRE	a
cui	PROrel	que
li	DETdef	le
hom	NOMcom	homme
del	PRE.DETdef	de
sanior	NOMcom	seigneur
respondit	VERcjg	répondre
:	PONfbl	:
Romme	NOMpro	Rome
ne	ADVneg	ne
serat	VERcjg	être
pas	ADVneg	pas
degasteie	VERppe	dégâter
par	PRE	par
les	DETdef	le
genz	NOMcom	gent
,	PONfbl	,
mais	CONcoo	mais
par	PRE	par
tempez	NOMcom	tempest
et	CONcoo	et
spoudreset	VERcjg	soudresser
turbelhons	NOMcom	tourbillon
et	CONcoo	et
de	PRE	de
teremuet	NOMcom	terremuet
lasseie	VERppe	lasser
fleschirat	VERcjg	fléchir
en	PRE	en
soi	PROper	soi
meisme	ADJind	même
.	PONfrt	.

Li	DETrel	lequel
queil	OUT	no_lem
mystere	NOMcom	mystère
de	PRE	de
prophetie	NOMcom	prophétie
ia	ADVgen	jà
sont	VERcjg	estre
fait	VERppe	faire
a	PRE	a
nos	PROper	nos
plus	ADVgen	plus
cleir	ADJqua	clair
ke	CONsub	que
la	DETdef	le
lumiere	NOMcom	lumière
,	PONfbl	,
ki	PROrel	qui
en	PRE	en
cest	DETdem	cest
borc	NOMcom	bourg
ueons	VERcjg	voir
brisiez	VERppe	briser
les	DETdef	le
mureaz	NOMcom	mural
,	PONfbl	,
abatues	VERppe	abattre
les	DETdef	le
maisons	NOMcom	maison
,	PONfbl	,
destruites	VERppe	détruire
les	DETdef	le
glises	NOMcom	église
par	PRE	par
turbeilhon	NOMcom	tourbillon
,	PONfbl	,
et	CONcoo	et
sei	DETpos	son
edifice	NOMcom	édifice
lasseit	VERppe	lasser
par	PRE	par
longe	ADJqua	long
uielhece	NOMcom	vieillesse
,	PONfbl	,
nos	PROper	nos
ueons	VERcjg	voir
ke	CONsub	que
il	PROper	il
sont	VERcjg	estre
ius	ADVgen	jus
esterneit	VERppe	esternir
par	PRE	par
souentins	ADJqua	soventin
trebuchemenz	NOMcom	trébuchement
.	PONfrt	.

Pirres	NOMpro	Pierre
.	PONfrt	.

Ia	ADVgen	jà
soit	VERcjg	estre
ce	PROdem	ce
ke	CONsub	que
ceste	DETdem	cest
chose	NOMcom	chose
Honoreiz	NOMpro	Honoré
ses	DETpos	son
disciples	NOMcom	disciple
par	PRE	par
cui	PROrel	que
racontement	NOMcom	racontement
ge	PROper	je
l'	PROper	il
ai	VERcjg	avoir
parceue	VERppe	percevoir
,	PONfbl	,
la	PROper	il
dist	VERcjg	dire
soi	PROper	soi
nient	ADVgen	néant
auoir	VERinf	avoir
oit	VERppe	ouïr
de	PRE	de
sa	DETpos	son
boche	NOMcom	boche
,	PONfbl	,
mais	CONcoo	mais
ke	CONsub	que
il	PROper	il
dist	VERcjg	dire
ceste	DETdem	cest
chose	NOMcom	chose
il	PROper	il
tesmonget	VERcjg	témoigner
ke	CONsub	que
ce	PROdem	ce
li	PROper	il
fut	VERcjg	être
dit	VERppe	dire
des	PRE.DETdef	de.le
freres	NOMcom	frère
.	PONfrt	.

Gregoires	NOMpro	Grégoire
.	PONfrt	.

En	PRE	en
cel	DETdem	cil
meisme	ADJind	même
tens	NOMcom	temps
alsiment	ADVgen	aussiment
uns	DETndf	un
clers	NOMcom	clerc
de	PRE	de
la	DETdef	le
glise	NOMcom	église
d'	PRE	de
Aquine	NOMpro	Aquin
astoit	VERcjg	être
traueilhiez	VERppe	travailler
del	PRE.DETdef	de
diable	NOMcom	diable
.	PONfrt	.

Li	PROrel	lequel
queiz	OUT	no_lem
del	PRE.DETdef	de
honorable	ADJqua	honorable
baron	NOMcom	baron
Constance	NOMcom	constance
lo	DETdef	le
ueske	NOMcom	évêque
de	PRE	de
cele	DETdem	cil
glise	NOMcom	église
fut	VERcjg	être
tramis	VERppe	tramettre
par	PRE	par
pluisors	DETind	plusieurs
lius	NOMcom	lieu
des	PRE.DETdef	de.le
martres	NOMcom	martyr
,	PONfbl	,
par	PRE	par
ke	CONsub	que
il	PROper	il
poist	VERcjg	peser
estre	VERinf	estre
saneiz	VERppe	saner
.	PONfrt	.

Mais	CONcoo	mais
li	DETdef	le
saint	ADJqua	saint
martre	NOMcom	martyr
de	PRE	de
deu	NOMpro	Dieu
ne	ADVneg	ne
li	PROper	il
uolrent	VERcjg	vouloir
pas	ADVneg	pas
doneir	VERinf	donner
le	DETdef	le
don	NOMcom	don
de	PRE	de
santeit	NOMcom	santé
,	PONfbl	,
par	PRE	par
ke	CONsub	que
il	PROper	il
demosteroient	VERcjg	démontrer
,	PONfbl	,
com	ADVsub	comme
grande	ADJqua	grand
grasce	NOMcom	grâce
astoit	VERcjg	être
en	PRE	en
Benoit	NOMpro	Benoît
.	PONfrt	.

Gieres	ADVgen	gieres
fut	VERcjg	être
il	PROper	il
meneiz	VERppe	mener
al	PRE.DETdef	à.le
seriant	NOMcom	sergent
del	PRE.DETdef	de
tot	ADVgen	tot
poissant	ADJqua	puissant
deu	NOMpro	Dieu
Benoit	NOMpro	Benoît
.	PONfrt	.

Li	PROrel	lequel
queiz	OUT	no_lem
espandanz	VERppa	épandre
proieres	NOMcom	prière
al	PRE.DETdef	à.le
sanior	NOMcom	seigneur
Ihesu	NOMpro	Jésus
Crist	NOMpro	Christ
,	PONfbl	,
enhelement	ADVgen	isnellement
botat	VERcjg	bouter
fors	ADVgen	fors
l'	DETdef	le
ancien	ADJqua	ancien
enemi	NOMcom	ennemi
del	PRE.DETdef	de
porsis	VERppe	pourseoir
homme	NOMcom	homme
.	PONfrt	.

Al	PRE.PROrel	à.lequel
queil	OUT	no_lem
saneit	VERppe	saner
comandat	VERcjg	commander
disanz	VERppa	dire
:	PONfbl	:
Va	VERcjg	aler
et	CONcoo	et
apres	PRE	après
cez	DETdem	cist
choses	NOMcom	chose
ne	ADVneg	ne
maniue	VERcjg	manger
nient	ADVgen	néant
de	PRE	de
char	NOMcom	char
,	PONfbl	,
et	CONcoo	et
al	PRE.DETdef	à.le
saint	ADJqua	saint
ordene	NOMcom	ordène
ia	ADVgen	jà
mais	ADVgen	mais
ne	ADVneg	ne
presumes	VERcjg	prendre
aprochier	VERinf	aprochier
.	PONfrt	.

En	PRE	en
queil	DETrel	quel
konkes	OUT	no_lem
ior	NOMcom	jour
tu	PROper	tu
auras	VERcjg	avoir
presumit	VERppe	présumer
a	PRE	a
uioleir	VERinf	violer
lo	DETdef	le
saint	ADJqua	saint
ordene	NOMcom	ordène
,	PONfbl	,
manes	ADVgen	manois
a	PRE	a
la	DETdef	le
droiture	NOMcom	droiture
del	PRE.DETdef	de
diable	NOMcom	diable
seras	VERcjg	estre
tu	PROper	tu
doneiz	VERppe	donner
lo	DETdef	le
pares	ADVgen	parès
.	PONfrt	.

Gieres	ADVgen	gieres
s'	PROper	soi
en	PROadv	en
alat	VERcjg	aller
sains	ADJqua	saint
li	DETdef	le
clers	NOMcom	clerc
,	PONfbl	,
et	CONcoo	et
alsi	ADVgen	aussi
com	CONsub	come
espowenteir	VERinf	épouvanter
solt	VERcjg	souloir
lo	DETdef	le
corage	NOMcom	corage
la	DETdef	le
nouele	ADJqua	nouveau
poine	NOMcom	peine
,	PONfbl	,
il	PROper	il
gardat	VERcjg	garder
dunkes	ADVgen	donc
les	DETdef	le
choses	NOMcom	chose
cui	PROrel	que
li	DETdef	le
hom	NOMcom	homme
deu	NOMpro	Dieu
auoit	VERcjg	avoir
comandeit	VERppe	commander
.	PONfrt	.

Mais	CONcoo	mais
quant	CONsub	cant
apres	PRE	après
pluisors	DETind	plusieurs
ans	NOMcom	an
tot	DETind	tot
li	DETdef	le
prious	NOMcom	priëos
de	PRE	de
celui	PROdem	cel
furent	VERcjg	estre
aleit	VERppe	aller
de	PRE	de
ceste	DETdem	cest
lumiere	NOMcom	lumière
,	PONfbl	,
et	CONcoo	et
quant	CONsub	cant
il	PROper	il
ueoit	VERcjg	voir
ses	DETpos	son
menors	ADJqua	mineur
estre	VERinf	estre
mis	VERppe	metre
dessoure	PRE	dessure
soi	PROper	soi
es	PRE.DETdef	en.le
sainz	ADJqua	saint
ordenes	NOMcom	ordène
,	PONfbl	,
il	PROper	il
mist	VERcjg	mettre
en	PRE	en
arier	ADVgen	arrière
les	DETdef	le
paroles	NOMcom	parole
del	PRE.DETdef	de
homme	NOMcom	homme
deu	NOMpro	Dieu
,	PONfbl	,
alsi	ADVgen	aussi
com	CONsub	come
del	PRE.DETdef	de
long	ADJqua	long
tens	NOMcom	temps
oblieiz	VERppe	oublier
,	PONfbl	,
et	CONcoo	et
si	ADVgen	si
aprochat	VERcjg	approcher
al	PRE.DETdef	à.le
saint	ADJqua	saint
ordene	NOMcom	ordène
.	PONfrt	.

Lo	PROrel	lequel
queil	OUT	no_lem
manes	ADVgen	manois
tint	VERcjg	tenir
cil	PROdem	cel
ki	PROrel	qui
l'	PROper	il
auoit	VERcjg	avoir
laissiet	VERppe	laisser
li	DETdef	le
deables	NOMcom	diable
,	PONfbl	,
et	CONcoo	et
si	ADVgen	si
nel	ADVneg.PROper	ne
cessat	VERcjg	cesser
de	PRE	de
traueilhier	VERinf	travailler
des	PRE	des
a	PRE	a
tant	ADVgen	tant
ke	CONsub	que
il	PROper	il
escoust	VERcjg	escourre
fors	ADVgen	fors
l'	DETdef	le
anrme	NOMcom	âme
de	PRE	de
celui	PROdem	cel
.	PONfrt	.

Pirres	NOMpro	Pierre
.	PONfrt	.

Cilz	DETdem	cil
hom	NOMcom	homme
deu	NOMpro	Dieu
alsi	ADVgen	aussi
com	CONsub	come
ge	PROper	je
uoi	VERcjg	voir
il	PROper	il
tresperzat	VERcjg	trespercer
alsiment	ADVgen	aussiment
les	DETdef	le
secreies	ADJqua	secret
choses	NOMcom	chose
de	PRE	de
la	DETdef	le
diuiniteit	NOMcom	divinité
,	PONfbl	,
ki	PROrel	qui
regardat	VERcjg	regarder
cest	DETdem	cest
clerc	NOMcom	clerc
poruec	ADVgen	poruec
doneit	VERppe	donner
al	PRE.DETdef	à.le
diable	NOMcom	diable
,	PONfbl	,
ke	CONsub	que
il	PROper	il
n'	ADVneg	ne
osast	VERcjg	oser
aprochier	VERinf	aprochier
al	PRE.DETdef	à.le
saint	ADJqua	saint
ordene	NOMcom	ordène
.	PONfrt	.

Gregoires	NOMpro	Grégoire
.	PONfrt	.

Por	PRE	por
coi	PROint	que
ne	ADVneg	ne
conistroit	VERcjg	connaître
il	PROper	il
les	DETdef	le
secreies	ADJqua	secret
choses	NOMcom	chose
de	PRE	de
la	DETdef	le
diuiniteit	NOMcom	divinité
,	PONfbl	,
ki	PROrel	qui
gardat	VERcjg	garder
les	DETdef	le
comanz	NOMcom	command
de	PRE	de
la	DETdef	le
diuiniteit	NOMcom	divinité
,	PONfbl	,
quant	CONsub	cant
escrit	VERppe	écrire
est	VERcjg	estre
:	PONfbl	:
Ki	PROrel	qui
ahert	VERcjg	aerdre
al	PRE.DETdef	à.le
sanior	NOMcom	seigneur
,	PONfbl	,
il	PROper	il
est	VERcjg	estre
uns	DETndf	un
espirs	NOMcom	espir
?	PONfrt	?

Pirres	NOMpro	Pierre
.	PONfrt	.

Se	CONsub	se
cil	PROdem	cel
ki	PROrel	qui
ahert	VERcjg	aerdre
al	PRE.DETdef	à.le
sanior	NOMcom	seigneur
,	PONfbl	,
uns	DETndf	un
espirs	NOMcom	espir
est	VERcjg	estre
auoc	PRE	avec
lo	DETdef	le
sanior	NOMcom	seigneur
,	PONfbl	,
ke	PROint	que
est	VERcjg	estre
ce	PROdem	ce
ke	PROrel	que
de	PRE	de
rechief	NOMcom	rechief
dist	VERcjg	dire
cil	DETdem	cil
meismes	ADJind	même
nobles	ADJqua	noble
preechieres	NOMcom	prêcheur
:	PONfbl	:
Ki	PROrel	qui
conut	VERcjg	conoistre
lo	DETdef	le
sens	NOMcom	sens
del	PRE.DETdef	de
sanior	NOMcom	seigneur
,	PONfbl	,
u	CONcoo	ou
ki	PROint	qui
fut	VERcjg	être
ses	DETpos	son
consilhiers	NOMcom	conseiller
?	PONfrt	?

Car	CONcoo	car
il	PROper	il
semblet	VERcjg	sembler
estre	VERinf	estre
mult	ADVgen	moult
mal	ADVgen	mal
couenable	ADJqua	convenable
chose	NOMcom	chose
nient	ADVgen	néant
sauoir	VERinf	savoir
lo	DETdef	le
sens	NOMcom	sens
de	PRE	de
celui	PROdem	cel
,	PONfbl	,
auoc	PRE	avec
cui	PROrel	que
il	PROper	il
at	VERcjg	avoir
esteit	VERppe	être
faiz	VERppe	faire
uns	PROind	un
.	PONfrt	.

Gregoires	NOMpro	Grégoire
.	PONfrt	.

Li	DETdef	le
saint	ADJqua	saint
homme	NOMcom	homme
en	PRE	en
combien	ADVsub	combien
il	PROper	il
sont	VERcjg	estre
un	DETndf	un
auoc	PRE	avec
lo	DETdef	le
sanior	NOMcom	seigneur
,	PONfbl	,
si	ADVgen	si
seuent	VERcjg	savoir
il	PROper	il
lo	DETdef	le
sens	NOMcom	sens
del	PRE.DETdef	de
sanior	NOMcom	seigneur
.	PONfrt	.

Quar	CONcoo	car
et	CONcoo	et
cil	DETdem	cil
meismes	ADJind	même
aposteles	NOMcom	apostole
dist	VERcjg	dire
:	PONfbl	:
Quar	CONcoo	car
ki	PROrel	qui
des	PRE.DETdef	de.le
hommes	NOMcom	homme
seit	VERcjg	être
les	DETdef	le
choses	NOMcom	chose
ki	PROrel	qui
sont	VERcjg	estre
del	PRE.DETdef	de
homme	NOMcom	homme
,	PONfbl	,
se	CONsub	se
li	DETdef	le
espirs	NOMcom	espir
del	PRE.DETdef	de
homme	NOMcom	homme
non	ADVneg	non
,	PONfbl	,
ki	PROint	qui
est	VERcjg	estre
en	PRE	en
lui	PROper	il
?	PONfrt	?

Ensi	ADVgen	ainsi
et	CONcoo	et
les	DETdef	le
choses	NOMcom	chose
,	PONfbl	,
ki	PROrel	qui
sont	VERcjg	estre
de	PRE	de
deu	NOMpro	Dieu
,	PONfbl	,
nuz	PROind	nul
ne	ADVneg	ne
seit	VERcjg	être
,	PONfbl	,
se	CONsub	se
li	DETdef	le
espirs	NOMcom	espir
de	PRE	de
deu	NOMpro	Dieu
non	ADVneg	non
.	PONfrt	.

Li	PROrel	lequel
queiz	OUT	no_lem
par	PRE	par
tant	ADVgen	tant
ke	CONsub	que
il	PROper	il
demosteroit	VERcjg	démontrer
soi	PROper	soi
sauoir	VERinf	savoir
les	DETdef	le
choses	NOMcom	chose
ki	PROrel	qui
de	PRE	de
deu	NOMpro	Dieu
sont	VERcjg	estre
,	PONfbl	,
si	ADVgen	si
ioinst	VERcjg	joindre
apres	ADVgen	après
:	PONfbl	:
Mais	CONcoo	mais
nos	PROper	nos
n'	ADVneg	ne
auons	VERcjg	avoir
pas	ADVneg	pas
pris	VERppe	prendre
l'	DETdef	le
espir	NOMcom	espir
de	PRE	de
cest	DETdem	cest
mont	NOMcom	monde
,	PONfbl	,
mais	CONcoo	mais
l'	DETdef	le
espir	NOMcom	espir
ki	PROrel	qui
est	VERcjg	estre
de	PRE	de
deu	NOMpro	Dieu
.	PONfrt	.

De	PRE	de
ce	PROdem	ce
dist	VERcjg	dire
il	PROper	il
lo	DETdef	le
pares	ADVgen	parès
:	PONfbl	:
Ce	PROdem	ce
ke	PROrel	que
oez	NOMcom	œil
ne	ADVneg	ne
vit	VERcjg	vëoir
,	PONfbl	,
ne	CONcoo	ne
oreilhe	NOMcom	oreille
n'	ADVneg	ne
oit	VERcjg	ouïr
,	PONfbl	,
n'	CONcoo	ne
en	PRE	en
cuer	NOMcom	cuer
d'	PRE	de
omme	NOMcom	homme
ne	ADVneg	ne
montat	VERcjg	monter
,	PONfbl	,
queizdeus	NOMcom	coideui
apparelhat	VERcjg	appareiller
a	PRE	a
ceaz	PROdem	cil
ki	PROrel	qui
l'	PROper	il
aiment	VERcjg	aimer
.	PONfrt	.

Mais	CONcoo	mais
a	PRE	a
nos	PROper	nos
lo	PROper	le
descourit	VERcjg	découvrir
deus	NOMpro	Dieu
parmi	PRE	parmi
son	DETpos	son
espir	NOMcom	espir
.	PONfrt	.

Pirres	NOMpro	Pierre
.	PONfrt	.

Gieres	ADVgen	gieres
se	CONsub	se
a	PRE	a
cel	DETdem	cil
meisme	ADJind	même
apostele	NOMcom	apostole
les	DETdef	le
choses	NOMcom	chose
ki	PROrel	qui
sont	VERcjg	estre
de	PRE	de
deu	NOMpro	Dieu
furent	VERcjg	estre
descouertes	VERppe	découvrir
parmi	PRE	parmi
l'	DETdef	le
espir	NOMcom	espir
de	PRE	de
deu	NOMpro	Dieu
,	PONfbl	,
coment	ADVint	comment
sor	PRE	sor
ce	PROdem	ce
ke	PROrel	que
ge	PROper	je
ai	VERcjg	avoir
proposeit	VERppe	proposer
,	PONfbl	,
deuant	ADVgen	devant
mist	VERcjg	mettre
il	PROper	il
disanz	VERppa	dire
:	PONfbl	:
O	INJ	ô
haltece	NOMcom	hautesse
des	PRE.DETdef	de.le
richeces	NOMcom	richesse
de	PRE	de
sapience	NOMcom	sapience
et	CONcoo	et
de	PRE	de
la	DETdef	le
science	NOMcom	science
de	PRE	de
deu	NOMpro	Dieu
!	PONfrt	!

ke	CONsub	que
nient	ADVgen	néant
