Depuis	PRE	depuis
car	CONcoo	car
somes	VERcjg	estre
escumuniet	VERppe	écommuner
,	PONfbl	,
et	CONcoo	et
somes	VERcjg	estre
en	PRE	en
guerre	NOMcom	guerre
a	PRE	a
la	DETdef	le
pape	NOMcom	pape
et	CONcoo	et
a	PRE	a
l'	DETdef	le
empereour	NOMcom	empereur
,	PONfbl	,
et	CONcoo	et
ce	PROdem	ce
sont	VERcjg	estre
li	DETdef	le
doi	ADJcar	deux
homme	NOMcom	homme
en	PRE	en
terre	NOMcom	terre
qui	PROrel	que
plus	ADVgen	plus
ont	VERcjg	avoir
de	PRE	de
pooir	NOMcom	pouvoir
.	PONfrt	.

Si	ADVgen	si
vous	PROper	vous
lo	VERcjg	löer
en	PRE	en
bonne	ADJqua	bon
foi	NOMcom	foi
que	CONsub	que
nous	PROper	nous
faciens	VERcjg	faire
pais	NOMcom	paix
a	PRE	a
iaus	PROper	eux
,	PONfbl	,
ou	CONcoo	o
se	CONsub	se
ce	PROdem	ce
non	ADVneg	non
,	PONfbl	,
nous	PROper	nous
serons	VERcjg	estre
tout	PROind	tout
destruit	VERppe	détruire
,	PONfbl	,
car	CONcoo	car
nous	PROper	nous
perdons	VERcjg	perdre
noz	DETpos	notre
gaaignes	NOMcom	gäaigne
et	CONcoo	et
noz	DETpos	notre
marchendises	NOMcom	marchandise
,	PONfbl	,
et	CONcoo	et
nous	PROper	nous
enchierit	VERcjg	encher
li	DETdef	le
mieuz	ADVgen	mieux
chascun	DETind	chascun
jour	NOMcom	jour
.	PONfrt	.

Et	CONcoo	et
se	CONsub	se
la	DETdef	le
guerre	NOMcom	guerre
duroit	VERcjg	durer
longuement	ADVgen	longuement
nous	PROper	nous
serons	VERcjg	estre
maubailli	VERppe	maubaillir
.	PONfrt	.

Et	CONcoo	et
se	CONsub	se
il	PROper	il
demoroit	VERcjg	demeurer
ainsi	ADVgen	ainsi
vint	VERcjg	venir
anz	NOMcom	an
,	PONfbl	,
si	ADVgen	si
converroit	VERcjg	convoiier
il	PROper	il
a	PRE	a
la	DETdef	le
parfin	NOMcom	parfin
faire	VERinf	faire
pais	NOMcom	paix
,	PONfbl	,
et	CONcoo	et
se	PROper	soi
auroit	VERcjg	avoir
trop	ADVgen	trop
cousté	VERppe	couter
,	PONfbl	,
et	CONcoo	et
mieuz	ADVgen	mieux
nous	PROper	nous
venroit	VERcjg	venir
il	PROper	il
metre	VERinf	metre
en	PRE	en
pais	NOMcom	paix
que	CONsub	que
en	PRE	en
guerroier	VERinf	guerroyer
.	PONfbl	.
”	PONpdr	”
“	PONpga	“
Par	PRE	par
foi	NOMcom	foi
,	PONfbl	,
dient	VERcjg	dire
li	DETdef	le
autre	ADJind	autre
compaignon	NOMcom	compagnon
,	PONfbl	,
vous	PROper	vous
dites	VERcjg	dire
voir	ADJqua	voir
.	PONfrt	.

Or	ADVgen	or
regardons	VERcjg	regarder
comment	ADVsub	comment
nous	PROper	nous
en	PROadv	en
irons	VERcjg	aler
avant	ADVgen	avant
en	PRE	en
bonne	ADJqua	bon
maniere	NOMcom	manière
,	PONfbl	,
car	CONcoo	car
il	PROimp	il
nous	PROper	nous
est	VERcjg	estre
mult	ADVgen	moult
grant	ADJqua	grant
mestier	NOMcom	mestier
.	PONfbl	.
”	PONpdr	”
“	PONpga	“
En	PRE	en
non	NOMcom	nom
Dieu	NOMpro	Dieu
,	PONfbl	,
dit	VERcjg	dire
li	DETdef	le
sages	ADJqua	sage
hons	NOMcom	homme
,	PONfbl	,
il	PROimp	il
seroit	VERcjg	estre
bon	ADJqua	bon
qu'	CONsub	que
on	PROind	on
traitat	VERcjg	traiter
de	PRE	de
pais	NOMcom	paix
a	PRE	a
l'	DETdef	le
empereour.”Et	NOMcom	empereuré
eslurent	VERcjg	élire
deus	DETcar	deux
sages	ADJqua	sage
hons	NOMcom	homme
entr'	PRE	entre
aus	PROper	il
,	PONfbl	,
que	PROrel	que
il	PROper	il
envoierent	VERcjg	envoyer
a	PRE	a
lui	PROper	il
,	PONfbl	,
et	CONcoo	et
manderent	VERcjg	mander
a	PRE	a
l'	DETdef	le
emperor	NOMcom	empereur
qu'	CONsub	que
il	PROper	il
voloient	VERcjg	voloir
entr'	PRE	entre
aus	PROper	il
parler	VERinf	parler
a	PRE	a
lui	PROper	il
o	PRE	o
saus	ADJqua	sauf
conduit	NOMcom	conduit
alant	VERppa	aller
et	CONcoo	et
venant	VERppa	venir
.	PONfrt	.

Et	CONcoo	et
l'	DETdef	le
empereres	NOMcom	empereur
lor	PROper	il
otroia	VERcjg	octroyer
bonement	ADVgen	bonnement
,	PONfbl	,
et	CONcoo	et
vinrent	VERcjg	venir
as	PRE.DETdef	à.le
tentes	NOMcom	tente
l'	DETdef	le
empereor	NOMcom	empereur
,	PONfbl	,
et	CONcoo	et
descendirent	VERcjg	descendre
,	PONfbl	,
et	CONcoo	et
parlerent	VERcjg	parler
assez	ADVgen	assez
a	PRE	a
lui	PROper	il
a	PRE	a
conseil	NOMcom	conseil
,	PONfbl	,
mais	CONcoo	mais
il	PROper	il
ne	ADVneg	ne
porent	VERcjg	pöoir
trouver	VERinf	trouver
pais	NOMcom	paix
nuille	NOMcom	noule
qu'	PROrel	que
ele	PROper	il
ne	ADVneg	ne
fust	VERcjg	estre
a	PRE	a
lor	DETpos	lor
destruction	NOMcom	destruction
et	CONcoo	et
a	PRE	a
lor	DETpos	lor
deshonor	NOMcom	déshonneur
.	PONfrt	.

Si	ADVgen	si
s'	PROper	soi
en	PROadv	en
vindrent	VERcjg	venir
ariere	ADVgen	arrière
en	PRE	en
la	DETdef	le
cité	NOMcom	cité
,	PONfbl	,
et	CONcoo	et
dirent	VERcjg	dire
a	PRE	a
lor	DETpos	lor
compaignons	NOMcom	compagnon
ce	PROdem	ce
qu'	PROrel	que
il	PROper	il
avoient	VERcjg	avoir
trouvé	VERppe	trouver
a	PRE	a
l'	DETdef	le
empereour	NOMcom	empereur
.	PONfrt	.

:“Par	PRE	car
foi	NOMcom	foi
,	PONfbl	,
dit	VERcjg	dire
li	DETdef	le
sages	ADJqua	sage
,	PONfbl	,
puisque	CONsub	puisque
nous	PROper	nous
ne	ADVneg	ne
poons	VERcjg	pouvoir
avoir	VERinf	avoir
pais	NOMcom	paix
a	PRE	a
l'	DETdef	le
empereor	NOMcom	empereur
sens	PRE	sans
nous	PROper	nous
destruire	VERinf	détruire
,	PONfbl	,
je	PROper	je
lo	VERcjg	löer
endroit	PRE	endroit
moi	PROper	je
que	CONsub	que
nous	PROper	nous
envoions	VERcjg	envoyer
a	PRE	a
la	DETdef	le
pape,etli	NOMcom	papeli
offrons	NOMcom	offron
un	DETndf	un
si	ADVgen	si
grant	ADJqua	grant
tresor	NOMcom	tresor
que	CONsub	que
nous	PROper	nous
l'en	PROind	loin
avuglons	VERcjg	aveugler
tout.Et	ADVgen	touté
je	PROper	je
quenois	VERcjg	connaître
tant	ADVgen	tant
la	DETdef	le
maniere	NOMcom	manière
de	PRE	de
Lombart	NOMpro	Lombard
et	CONcoo	et
qui	PROrel	que
couvoiteus	ADJqua	convoitos
sont	VERcjg	estre
de	PRE	de
gaaignier	VERinf	gäaignier
par	PRE	par
nature	NOMcom	nature
,	PONfbl	,
que	CONsub	que
nous	PROper	nous
aurons	VERcjg	avoir
pais	NOMcom	paix
parmi	PRE	parmi
le	DETdef	le
nostre.”A	NOMcom	nostre-chies
ce	DETdem	ce
conseil	NOMcom	conseil
s'	PROper	soi
acorderent	VERcjg	accorder
tuit	PROind	tot
,	PONfbl	,
et	CONcoo	et
envoierent	VERcjg	envoyer
a	PRE	a
la	DETdef	le
pape	NOMcom	pape
un	DETndf	un
bourjois	NOMcom	bourgeois
de	PRE	de
Plaisence	NOMpro	Plaisance
pour	PRE	pour
quere	VERinf	quérir
asseurance	NOMcom	assurance
de	PRE	de
parler	VERinf	parler
a	PRE	a
lui	PROper	il
de	PRE	de
pais	NOMcom	paix
.	PONfrt	.

Et	CONcoo	et
li	DETdef	le
pape	NOMcom	pape
lor	PROper	il
otroia	VERcjg	octroyer
,	PONfbl	,
et	CONcoo	et
li	PROper	il
bailla	VERcjg	bailler
ses	DETpos	son
letres	NOMcom	lettre
de	PRE	de
conduit	NOMcom	conduit
sauf	ADJqua	sauf
alant	VERppa	aller
et	CONcoo	et
sauf	ADJqua	sauf
venant	VERppa	venir
,	PONfbl	,
et	CONcoo	et
revint	VERcjg	revenir
arriere	ADVgen	ariere
a	PRE	a
Mielent	NOMpro	Mielent
,	PONfbl	,
et	CONcoo	et
lor	PROper	il
bailla	VERcjg	bailler
la	DETdef	le
letre	NOMcom	letre
la	DETdef	le
pape	NOMcom	pape
.	PONfrt	.

Et	CONcoo	et
maintenant	ADVgen	maintenant
eslurent	VERcjg	élire
deus	PROcar	deus
des	PRE.DETdef	de.le
plus	ADVgen	plus
sages	ADJqua	sage
,	PONfbl	,
et	CONcoo	et
lor	PROper	il
charjerent	VERcjg	charger
la	DETdef	le
letre	NOMcom	letre
de	PRE	de
la	DETdef	le
vile	NOMcom	vile
ouverte	VERppe	ouvrir
et	CONcoo	et
bien	ADVgen	bien
parlant	VERppa	parler
qui	PROrel	que
disoit	VERcjg	dire
que	CONsub	que
cil	PROdem	cel
de	PRE	de
Mielent	NOMpro	Mielent
tenoient	VERcjg	tenir
a	PRE	a
fait	NOMcom	fait
quant	PROind	quant
que	PROrel	que
cil	DETdem	cil
doi	PROcar	deux
feroient	VERcjg	faire
.	PONfrt	.

Et	CONcoo	et
firent	VERcjg	faire
l'	DETdef	le
endemain	NOMcom	endemain
une	DETndf	un
assaillie	NOMcom	assaillie
a	PRE	a
l'	DETdef	le
enjornee	NOMcom	enjornee
a	PRE	a
ciaus	PROdem	cil
de	PRE	de
fors	ADVgen	fors
qui	PROrel	que
ne	ADVneg	ne
s'	PROper	soi
en	PROadv	en
donoient	VERcjg	doner
garde	NOMcom	garde
,	PONfbl	,
et	CONcoo	et
se	PROper	soi
fierent	VERcjg	ferir
entr'	PRE	entre
eus	PROper	eux
,	PONfbl	,
et	CONcoo	et
assez	ADVgen	assez
lor	PROper	il
firent	VERcjg	faire
honte	NOMcom	honte
et	CONcoo	et
domage	NOMcom	damage
,	PONfbl	,
et	CONcoo	et
prindrent	VERcjg	prendre
dis	PROcar	dis
des	PRE.DETdef	de.le
lor	PROpos	lor
et	CONcoo	et
les	PROper	il
enmenerent	VERcjg	emmener
en	PRE	en
la	DETdef	le
cité	NOMcom	cité
.	PONfrt	.

Et	CONcoo	et
endementiers	ADVgen	endementiers
qu'	CONsub	que
il	PROper	il
hustinoient	VERcjg	hustiner
a	PRE	a
ciaus	PROdem	cil
defors	ADVgen	defors
,	PONfbl	,
li	DETdef	le
doi	ADJcar	deux
mesage	NOMcom	message
entendirent	VERcjg	entendre
a	PRE	a
errer	VERinf	errer
,	PONfbl	,
et	CONcoo	et
eslongierent	VERcjg	éloigner
tant	ADVgen	tant
l'	DETdef	le
ost	NOMcom	ost
qu'	CONsub	que
il	PROper	il
n'	ADVneg	ne
orent	VERcjg	avoir
garde	NOMcom	garde
d'	PRE	de
iaus	PROper	eux
.	PONfrt	.

Ici	ADVgen	ici
endroit	NOMcom	endroit
dit	VERcjg	dire
li	DETdef	le
contes	NOMcom	conte
que	CONsub	que
li	DETdef	le
doi	ADJcar	deux
mesage	NOMcom	message
esploitierent	VERcjg	esploitier
tant	ADVgen	tant
qu'	CONsub	que
il	PROper	il
vindrent	VERcjg	venir
a	PRE	a
Rome	NOMpro	Rome
,	PONfbl	,
et	CONcoo	et
quant	CONsub	cant
cil	PROdem	cel
de	PRE	de
la	DETdef	le
cort	NOMcom	cort
les	PROper	il
parsurent	VERcjg	parsir
,	PONfbl	,
si	ADVgen	si
lor	PROper	il
firent	VERcjg	faire
trop	ADVgen	trop
laide	ADJqua	lait
chiere	NOMcom	chiere
,	PONfbl	,
et	CONcoo	et
furent	VERcjg	estre
huit	DETcar	huit
jourz	NOMcom	jour
a	PRE	a
cort	NOMcom	cort
c'	CONsub	que
onques	ADVgen	onque
ne	ADVneg	ne
porent	VERcjg	pöoir
estre	VERinf	estre
oï	VERppe	öir
.	PONfrt	.

Et	CONcoo	et
a	PRE	a
la	DETdef	le
parfin	NOMcom	parfin
furent	VERcjg	estre
apelet	VERppe	appeler
,	PONfbl	,
et	CONcoo	et
lor	PROper	il
fu	VERcjg	estre
demandé	VERppe	demander
qu'	PROrel	que
il	PROper	il
queroient	VERcjg	querre
.	PONfrt	.

:“Par	PRE	car
foi	NOMcom	foi
,	PONfbl	,
dient	VERcjg	dire
il	PROper	il
a	PRE	a
la	DETdef	le
pape	NOMcom	pape
,	PONfbl	,
nous	PROper	nous
somes	VERcjg	estre
venu	VERppe	venir
quere	VERinf	quérir
vostre	DETpos	vostre
grace	NOMcom	grâce
,	PONfbl	,
et	CONcoo	et
pour	PRE	pour
Dieu	NOMpro	Dieu
aiez	VERcjg	avoir
merci	NOMcom	merci
de	PRE	de
nous	PROper	nous
.	PONfbl	.
”	PONpdr	”
“	PONpga	“
Ha	INJ	ha
!	PONfrt	!

male	ADJqua	mal
gent	NOMcom	gent
,	PONfbl	,
bogre	NOMcom	bogre
desloial	ADJqua	déloyal
,	PONfbl	,
dit	VERcjg	dire
li	DETdef	le
pape	NOMcom	pape
,	PONfbl	,
vous	PROper	vous
avez	VERcjg	avoir
deservi	VERppe	desservir
a	PRE	a
perdre	VERinf	perdre
cors	NOMcom	corps
et	CONcoo	et
avoir	VERinf	avoir
.	PONfbl	.
”	PONpdr	”
“	PONpga	“
A	PRE	a
sire	NOMcom	seignor
,	PONfbl	,
dient	VERcjg	dire
li	DETdef	le
borjois	NOMcom	borjois
,	PONfbl	,
pour	PRE	pour
Dieu	NOMpro	Dieu
merci	NOMcom	merci
,	PONfbl	,
vous	PROper	vous
n'	ADVneg	ne
avez	VERcjg	avoir
pas	ADVneg	pas
bien	ADVgen	bien
entendu	VERppe	entendre
la	DETdef	le
verité	NOMcom	verité
de	PRE	de
ceste	DETdem	cest
chose	NOMcom	chose
,	PONfbl	,
ainz	ADVgen	ainz
vous	PROper	vous
en	PROadv	en
a	VERcjg	avoir
on	PROind	on
dit	VERppe	dire
tout	DETind	tout
le	DETdef	le
contraire	NOMcom	contraire
,	PONfbl	,
et	CONcoo	et
pour	PRE	pour
Dieu	NOMpro	Dieu
,	PONfbl	,
sire	NOMcom	seignor
connoissiez	VERcjg	connaître
vous	PROper	vous
en	PROadv	en
et	CONcoo	et
vous	PROper	vous
en	PROadv	en
travailliez	VERcjg	travailler
,	PONfbl	,
et	CONcoo	et
cil	PROdem	cel
de	PRE	de
Mielent	NOMpro	Mielent
vous	PROper	vous
en	PROadv	en
serviront	VERcjg	servir
de	PRE	de
trente	DETcar	trente
mil	DETcar	mille
mars	NOMcom	marc
d'	PRE	de
argent.”Quant	NOMcom	argentant
li	DETdef	le
pape	NOMcom	pape
et	CONcoo	et
li	DETdef	le
frere	NOMcom	frère
oïrent	VERcjg	ouïr
nomer	VERinf	nomer
le	DETdef	le
grant	ADJqua	grant
avoir	NOMcom	avoir
,	PONfbl	,
si	ADVgen	si
se	PROper	soi
refraindrent	VERcjg	refraindre
et	CONcoo	et
s'	PROper	soi
humilierent	VERcjg	humilier
envers	PRE	envers
iaus	PROper	eux
,	PONfbl	,
et	CONcoo	et
dirent	VERcjg	dire
comment	ADVsub	comment
ce	PROdem	ce
seroit	VERcjg	estre
asseuré	VERppe	assurer
.	PONfrt	.

Et	CONcoo	et
li	DETdef	le
sage	ADJqua	sage
home	NOMcom	ome
respondirent	VERcjg	répondre
mout	ADVgen	mout
bien:“Nous	ADJqua	bien
demorrons	NOMcom	demorron
devers	PRE	devers
vous	PROper	vous
,	PONfbl	,
si	ADVgen	si
manderons	VERcjg	mander
que	CONsub	que
on	PROind	on
vous	PROper	vous
envoit	VERcjg	envoyer
les	DETdef	le
enfanz	NOMcom	enfant
as	PRE.DETdef	à.le
vint	VERcjg	venir
plus	ADVgen	plus
riches	ADJqua	riche
homes	NOMcom	homme
de	PRE	de
Mielent	NOMpro	Mielent
,	PONfbl	,
et	CONcoo	et
vous	PROper	vous
les	PROper	il
tenrez	VERcjg	tenir
dever	PRE	dever
vous	PROper	vous
et	CONcoo	et
les	PROper	il
aurez	VERcjg	avoir
en	PRE	en
ostage	NOMcom	otage
de	PRE	de
ci	ADVgen	ci
atant	ADVgen	atant
que	CONsub	que
vostre	DETpos	vostre
grez	NOMcom	gré
soit	VERcjg	estre
fait.”A	VERppe	faire
ce	PROdem	ce
s'	PROper	soi
acorda	VERcjg	accorder
li	DETdef	le
pape	NOMcom	pape
,	PONfbl	,
et	CONcoo	et
furent	VERcjg	estre
li	DETdef	le
enfant	NOMcom	enfant
envoié	VERppe	envoiier
et	CONcoo	et
mis	VERppe	metre
par	PRE	par
devers	PRE	devers
la	DETdef	le
pape	NOMcom	pape
,	PONfbl	,
et	CONcoo	et
li	PROper	il
les	PROper	il
fist	VERcjg	faire
bien	ADVgen	bien
garder	VERinf	garder
.	PONfrt	.

Ainsi	ADVgen	ainsi
furent	VERcjg	estre
cil	PROdem	cel
de	PRE	de
Mielent	NOMpro	Mielent
apaiet	VERppe	apayer
a	PRE	a
la	DETdef	le
pape	NOMcom	pape
,	PONfbl	,
et	CONcoo	et
les	PROper	il
assaut	VERcjg	assalir
et	CONcoo	et
les	PROper	il
tint	VERcjg	tenir
pour	PRE	pour
bons	ADJqua	bon
crestiens	NOMcom	chrétien
,	PONfbl	,
et	CONcoo	et
manda	VERcjg	mander
l'	DETdef	le
empereor	NOMcom	empereur
qu'	CONsub	que
il	PROper	il
s'	PROper	soi
en	PROadv	en
revenit	VERcjg	revenir
,	PONfbl	,
car	CONcoo	car
il	PROper	il
avoit	VERcjg	avoir
bien	ADVgen	bien
enquis	VERppe	enquerre
que	PROrel	que
li	DETdef	le
evesques	NOMcom	évêque
avoit	VERcjg	avoir
eu	VERppe	avoir
tort	NOMcom	tort
,	PONfbl	,
et	CONcoo	et
li	DETdef	le
chardonaus	NOMcom	chardenal
avoit	VERcjg	avoir
esté	VERppe	être
morz	VERppe	morir
par	PRE	par
son	DETpos	son
outrage	NOMcom	outrage
.	PONfrt	.

Quant	CONsub	quand
li	DETdef	le
empereres	NOMcom	empereur
ot	VERcjg	avoir
oï	VERppe	öir
ces	DETdem	ce
noveles	NOMcom	novele
,	PONfbl	,
si	ADVgen	si
en	PROadv	en
fu	VERcjg	estre
tout	ADVgen	tout
esbaubiz	VERppe	esbaubir
,	PONfbl	,
car	CONcoo	car
il	PROper	il
avoit	VERcjg	avoir
despendu	VERppe	dépendre
trop	ADVgen	trop
de	PRE	de
deniers	NOMcom	denier
devant	PRE	devant
Mielent	NOMpro	Mielent
.	PONfrt	.

Si	ADVgen	si
remanda	VERcjg	remander
a	PRE	a
la	DETdef	le
pape	NOMcom	pape
qu'	CONsub	que
il	PROper	il
ne	ADVneg	ne
s'	PROper	soi
en	PROadv	en
remouroit	VERcjg	remourer
de	PRE	de
ci	ADVgen	ci
atant	ADVgen	atant
qu'	CONsub	que
il	PROper	il
reut	VERcjg	ravoir
ses	DETpos	son
despens	NOMcom	dépens
au	PRE.DETdef	a
meinz	NOMcom	main
,	PONfbl	,
et	CONcoo	et
faisoit	VERcjg	faire
trop	ADVgen	trop
mal	NOMcom	mal
qui	PROrel	que
li	PROper	il
fausoit	VERcjg	fausser
ses	DETpos	son
convenanz	NOMcom	convenant
.	PONfrt	.

Et	CONcoo	et
li	DETdef	le
pape	NOMcom	pape
li	PROper	il
remanda	VERcjg	remander
encore	ADVgen	encore
que	CONsub	que
se	CONsub	se
il	PROper	il
ne	ADVneg	ne
laisoit	VERcjg	laisser
le	DETdef	le
siege	NOMcom	siège
qu'	PROrel	que
il	PROper	il
l'	PROper	il
escumunieroit	VERcjg	écommunier
,	PONfbl	,
et	CONcoo	et
lui	PROper	il
et	CONcoo	et
ses	DETpos	son
aidanz	NOMcom	aident
.	PONfrt	.

Quant	CONsub	quand
li	DETdef	le
empereres	NOMcom	empereur
vit	VERcjg	vëoir
qu'	CONsub	que
ainsi	ADVgen	ainsi
estoit	VERcjg	estre
,	PONfbl	,
si	ADVgen	si
laisa	VERcjg	laisser
le	DETdef	le
siege	NOMcom	siège
et	CONcoo	et
s'	PROper	soi
en	PROadv	en
ala	VERcjg	aller
en	PRE	en
Puille	NOMpro	Pouille
.	PONfrt	.

Et	CONcoo	et
demoura	VERcjg	demeurer
la	ADVgen	là
une	DETndf	un
piece	NOMcom	piece
,	PONfbl	,
et	CONcoo	et
vindrent	VERcjg	venir
si	DETpos	son
home	NOMcom	ome
a	PRE	a
lui	PROper	il
,	PONfbl	,
et	CONcoo	et
li	DETdef	le
dirent:“Sire	NOMcom	direntire
,	PONfbl	,
il	PROimp	il
bien	ADVgen	bien
droiz	NOMcom	droit
de	PRE	de
marier	VERinf	marïer
a	PRE	a
vostre	DETpos	vostre
oes	NOMcom	ues
.	PONfrt	.

Li	DETdef	le
rois	NOMcom	roi
Jehans	NOMpro	Jean
d'	PRE	de
Acre	NOMpro	Acre
a	PRE	a
une	DETndf	un
fille	NOMcom	fille
de	PRE	de
sa	DETpos	son
famme	NOMcom	femme
,	PONfbl	,
de	PRE	de
par	PRE	par
laquele	PROrel	lequel
li	DETdef	le
roiaumes	NOMcom	royaume
de	PRE	de
Jherusalem	NOMpro	Jérusalem
vient	VERcjg	venir
,	PONfbl	,
si	ADVgen	si
vous	PROper	vous
loons	VERcjg	louer
que	CONsub	que
vous	PROper	vous
l'	PROper	il
envoiez	VERcjg	envoiier
quere	VERinf	quérir
et	CONcoo	et
esposez	VERppe	esposer
,	PONfbl	,
car	CONcoo	car
nous	PROper	nous
ne	ADVneg	ne
veons	VERcjg	vëoir
ou	PROrel	où
vous	PROper	vous
puissiez	VERcjg	pöoir
mieuz	ADVgen	mieux
faire.”Li	VERppe	fairelir
rois	NOMcom	roi
s'	PROper	soi
i	PROadv	i
acorda	VERcjg	accorder
et	CONcoo	et
l'	PROper	il
envoia	VERcjg	envoyer
quere	VERinf	quérir
par	PRE	par
dis	DETcar	dix
chevaliers	NOMcom	chevalier
et	CONcoo	et
par	PRE	par
sa	DETpos	son
chartre	NOMcom	charte
.	PONfrt	.

Li	DETdef	le
rois	NOMcom	roi
Jehans	NOMpro	Jean
li	PROper	il
envoia	VERcjg	envoyer
volentiers	ADVgen	volentiers
,	PONfbl	,
et	CONcoo	et
l'	DETdef	le
empereres	NOMcom	empereur
l'	PROper	il
espousa	VERcjg	esposer
,	PONfbl	,
et	CONcoo	et
en	PROadv	en
ot	VERcjg	avoir
un	DETndf	un
fil	NOMcom	fil
qui	PROrel	que
ot	VERcjg	avoir
non	NOMcom	nom
Conras	NOMpro	Conras
,	PONfbl	,
et	CONcoo	et
fu	VERcjg	estre
mariez	VERppe	marïer
a	PRE	a
la	DETdef	le
fille	NOMcom	fille
le	DETdef	le
duc	NOMcom	duc
de	PRE	de
Baviere	NOMpro	Bavière
,	PONfbl	,
et	CONcoo	et
en	PROadv	en
ot	VERcjg	avoir
un	DETndf	un
fil	NOMcom	fil
qui	PROrel	que
encor	ADVgen	encore
vit	VERcjg	vëoir
,	PONfbl	,
qui	PROrel	que
deut	VERcjg	devoir
avoir	VERinf	avoir
le	DETdef	le
roiaume	NOMcom	royaume
de	PRE	de
Jherusalem	NOMpro	Jérusalem
.	PONfrt	.

Li	DETdef	le
empereres	NOMcom	empereur
Ferris	NOMpro	Ferris
ot	VERcjg	avoir
conseil	NOMcom	conseil
qu'	CONsub	que
il	PROper	il
iroit	VERcjg	aler
a	PRE	a
la	DETdef	le
pape	NOMcom	pape
et	CONcoo	et
li	PROper	il
requeroit	VERcjg	requerre
la	DETdef	le
raançon	NOMcom	räençon
qu'	PROrel	que
il	PROper	il
avoit	VERcjg	avoir
pris	VERppe	prendre
de	PRE	de
ciaus	PROdem	cil
de	PRE	de
Mielen	NOMpro	Miellen
,	PONfbl	,
car	CONcoo	car
il	PROper	il
li	PROper	il
avoit	VERcjg	avoir
donné	VERppe	donner
par	PRE	par
sa	DETpos	son
letre	NOMcom	letre
quanque	PROrel	cant
cil	PROdem	cel
de	PRE	de
Mielent	NOMpro	Mielent
avoient	VERcjg	avoir
et	CONcoo	et
encore	ADVgen	encore
outre	ADVgen	outre
,	PONfbl	,
car	CONcoo	car
il	PROper	il
li	PROper	il
avoit	VERcjg	avoir
juré	VERppe	jurer
par	PRE	par
saint	ADJqua	saint
Pierre	NOMpro	Pierre
et	CONcoo	et
par	PRE	par
saint	ADJqua	saint
Pol	NOMpro	Paul
qu'	CONsub	que
il	PROper	il
ne	ADVneg	ne
feroit	VERcjg	faire
pais	NOMcom	paix
se	CONsub	se
par	PRE	par
lui	PROper	il
non	ADVneg	non
,	PONfbl	,
et	CONcoo	et
il	PROper	il
en	PROadv	en
avoit	VERcjg	avoir
levé	VERppe	lever
trente	DETcar	trente
mil	DETcar	mille
mars	NOMcom	marc
d'	PRE	de
argent	NOMcom	argent
,	PONfbl	,
et	CONcoo	et
en	PROadv	en
ot	VERcjg	avoir
les	DETdef	le
enfanz	NOMcom	enfant
as	PRE.DETdef	à.le
borjois	NOMcom	borjois
de	PRE	de
Mielen	NOMpro	Miellen
en	PRE	en
prison	NOMcom	prison
qu'	PROrel	que
il	PROper	il
avoit	VERcjg	avoir
renduz	VERppe	rendre
car	CONcoo	car
il	PROper	il
estoit	VERcjg	estre
paiez	VERppe	paiier
de	PRE	de
la	DETdef	le
raançon	NOMcom	räençon
.	PONfrt	.

Adonc	ADVgen	adonc
en	PROadv	en
ala	VERcjg	aller
li	DETdef	le
empereres	NOMcom	empereur
a	PRE	a
Rome	NOMpro	Rome
,	PONfbl	,
et	CONcoo	et
trova	VERcjg	trover
la	DETdef	le
pape	NOMcom	pape
et	CONcoo	et
les	DETdef	le
freres	NOMcom	frère
,	PONfbl	,
et	CONcoo	et
lor	PROper	il
requist	VERcjg	requérir
ceste	DETdem	cest
requeste	NOMcom	requête
que	PROrel	que
vous	PROper	vous
avez	VERcjg	avoir
oï	VERppe	öir
.	PONfrt	.

Li	DETdef	le
pape	NOMcom	pape
dit	VERcjg	dire
qu'	CONsub	que
a	PRE	a
lui	PROper	il
n'	ADVneg	ne
aferoit	VERcjg	afairier
il	PROper	il
riens	PROind	rien
de	PRE	de
sa	DETpos	son
crestienté	NOMcom	chrétienté
.	PONfrt	.

Li	DETdef	le
empereres	NOMcom	empereur
dit	VERcjg	dire
que	CONsub	que
par	PRE	par
sa	DETpos	son
crestienté	NOMcom	chrétienté
nes	ADVneg.PROper	ne
avoit	VERcjg	avoir
il	PROper	il
pas	ADVneg	pas
paiez	VERppe	paiier
.	PONfrt	.

:“Mais	VERcjg	<unk>aler
par	PRE	par
ma	DETpos	mon
force	NOMcom	force
,	PONfbl	,
ne	CONcoo	ne
ja	ADVgen	ja
ne	ADVneg	ne
partisse	VERcjg	partir
dou	PRE.DETdef	de.le
siege	NOMcom	siège
de	PRE	de
ci	ADVgen	ci
atant	ADVgen	atant
que	CONsub	que
je	PROper	je
les	PROper	il
eusse	VERcjg	avoir
pris	VERppe	prendre
par	PRE	par
force.”A	NOMcom	forcevois
ce	PROdem	ce
torna	VERcjg	torner
la	DETdef	le
chose	NOMcom	chose
entre	PRE	entre
l'	DETdef	le
empereour	NOMcom	empereur
et	CONcoo	et
la	DETdef	le
pape	NOMcom	pape
qu'	PROrel	que
il	PROper	il
ne	ADVneg	ne
pot	VERcjg	pöoir
avoir	VERinf	avoir
ne	CONcoo	ne
tout	PROind	tout
ne	CONcoo	ne
partie	NOMcom	partie
ne	CONcoo	ne
nuns	NOMcom	nom
