Racompter	VERinf	raconter
et	CONcoo	et
s'	PROper	soi
envantoit	VERcjg	envanter
devant	ADVgen	devant
et	CONcoo	et
s'	PROper	soi
eforcea	VERcjg	efforcier
tant	ADVgen	tant
qu'	CONsub	que
i	PROper	il
l'	PROper	il
atouchast.“Haa	VERcjg	attoucher
,	PONfbl	,
dit	VERcjg	dire
messire	NOMcom	seignor
Henry	NOMpro	Henri
,	PONfbl	,
par	PRE	par
la	DETdef	le
foy	NOMcom	foi
que	PROrel	que
vous	PROper	vous
devez	VERcjg	devoir
à	PRE	à
la	DETdef	le
femme	NOMcom	femme
du	PRE.DETdef	de.le
monde	NOMcom	monde
que	PROrel	que
plus	ADVgen	plus
vous	PROper	vous
amez	VERcjg	amer
,	PONfbl	,
gectez	VERcjg	jeter
la	PROper	il
le	DETdef	le
plus	NOMcom	plus
que	PROrel	que
vous	PROper	vous
pourrez.”Quant	VERppa	pourrevoir
il	PROper	il
se	PROper	soi
oït	VERcjg	ouïr
ainsi	ADVgen	ainsi
conjurer	VERinf	conjurer
,	PONfbl	,
si	ADVgen	si
lui	PROper	il
souvint	VERcjg	souvenir
de	PRE	de
s'	DETpos	son
amie	NOMcom	ami
et	CONcoo	et
dit	VERcjg	dire
:“Sire	NOMcom	seignor
,	PONfbl	,
vous	PROper	vous
m'	PROper	je
avez	VERcjg	avoir
mout	ADVgen	mout
conjuré	VERppe	conjurer
,	PONfbl	,
car	CONcoo	car
je	PROper	je
doy	VERcjg	devoir
trop	ADVgen	trop
grant	ADJqua	grant
foy	NOMcom	foi
à	PRE	à
madame	NOMcom	madame
ma	DETpos	mon
mere	NOMcom	mere
.	PONfbl	.
”	PONpdr	”
“	PONpga	“
Haa	INJ	ha
,	PONfbl	,
dit	VERcjg	dire
Geneuvre	NOMpro	Genovre
,	PONfbl	,
la	DETdef	le
fille	NOMcom	fille
aisnee	ADJqua	aisné
du	PRE.DETdef	de.le
roy	NOMcom	roi
,	PONfbl	,
à	PRE	à
paine	NOMcom	peine
estes	VERcjg	estre
si	ADVgen	si
grant	ADJqua	grant
creu	NOMcom	creu
que	CONsub	que
en	PROadv	en
soiez	VERcjg	estre
à	PRE	à
pourcachier	VERinf	pourchasser
.	PONfbl	.
”	PONpdr	”
“	PONpga	“
Madame	NOMcom	made
,	PONfbl	,
dit	VERcjg	dire
il	PROper	il
,	PONfbl	,
je	PROper	je
suis	VERcjg	être
si	ADVgen	si
sot	ADJqua	sot
et	CONcoo	et
si	ADVgen	si
lourt	VERcjg	lourer
que	CONsub	que
nulle	PROind	nul
ne	ADVneg	ne
me	PROper	je
daigneroit	VERcjg	deignier
aymer	VERinf	aimer
.	PONfbl	.
”	PONpdr	”
“	PONpga	“
Dieu	NOMpro	Dieu
le	PROper	il
sçait	VERcjg	savoir
,	PONfbl	,
dit	VERcjg	dire
Geneuvre	NOMpro	Genovre
.	PONfbl	.
”	PONpdr	”
Et	CONcoo	et
puis	ADVgen	puis
dit	VERcjg	dire
elle	PROper	elle
en	PRE	en
son	DETpos	son
cueur	NOMcom	cueur
:	PONfbl	:
“	PONpga	“
Plust	VERcjg	plaire
à	PRE	à
Dieu	NOMpro	Dieu
qu'	CONsub	que
il	PROper	il
m'	PROper	je
aymast	VERcjg	aimer
autant	ADVgen	autant
comme	CONsub	comme
je	PROper	je
le	PROper	il
vouldraye	VERcjg	vouloir
aymer	VERinf	aimer
!	PONfrt	!

”	PONpdr	”
Si	ADVgen	si
print	VERcjg	prendre
le	DETdef	le
Sourdit	NOMpro	Sordit
la	DETdef	le
pierre	NOMcom	piere
et	CONcoo	et
la	PROper	il
gecta	VERcjg	jecter
bien	ADVgen	bien
sept	DETcar	sept
piez	NOMcom	pié
oultre	ADVgen	outre
.	PONfrt	.

Et	CONcoo	et
,	PONfbl	,
quant	CONsub	cant
le	DETdef	le
roy	NOMcom	roi
et	CONcoo	et
les	DETdef	le
dames	NOMcom	dame
virent	VERcjg	voir
ce	DETdem	ce
coup	NOMcom	coup
,	PONfbl	,
ilz	PROper	il
se	PROper	soi
saignerent	VERcjg	seignier
de	PRE	de
la	DETdef	le
merveille	NOMcom	merveille
.	PONfrt	.

Le	DETdef	le
filz	NOMcom	fil
au	PRE.DETdef	a
conte	NOMcom	conte
fust	VERcjg	estre
esbahy	VERppe	ébahir
et	CONcoo	et
dit	VERppe	dire
:“Je	PROper	si
suis	VERcjg	être
vaincu.”Lors	ADJqua	veintuil
dit	VERppe	dire
messire	NOMcom	seignor
Henry	NOMpro	Henri
au	PRE.DETdef	a
Sourdit	NOMpro	Sordit
:“Pourquoy	ADVint	<unk>ouri
avez	VERcjg	avoir
vous	PROper	vous
tant	ADVgen	tant
tardé	VERppe	tarder
à	PRE	à
faire	VERinf	faire
ce	DETdem	ce
coup	NOMcom	coup
?	PONfrt	?

”	PONpdr	”
“	PONpga	“
Haa	INJ	ha
,	PONfbl	,
dit	VERcjg	dire
il	PROper	il
,	PONfbl	,
sire	NOMcom	seignor
,	PONfbl	,
se	CONsub	se
ne	ADVneg	ne
fust	VERcjg	estre
pour	PRE	pour
ce	PROdem	ce
que	CONsub	que
m'	PROper	je
avez	VERcjg	avoir
ainsi	ADVgen	ainsi
conjuré	VERppe	conjurer
je	PROper	je
ne	ADVneg	ne
m'	PROper	je
en	PROadv	en
fusse	VERcjg	estre
ja	ADVgen	ja
meslé	VERppe	mesler
,	PONfbl	,
car	CONcoo	car
je	PROper	je
lui	PROper	il
ay	VERcjg	avoir
fait	VERppe	faire
son	DETpos	son
desplaisir	NOMcom	déplaisir
,	PONfbl	,
dont	PROrel	dont
me	PROper	je
desplaist	VERcjg	déplaire
,	PONfbl	,
se	CONsub	se
n'	ADVneg	ne
estpour	VERcjg	estorer
obeïr	VERinf	obéir
à	PRE	à
vostre	DETpos	vostre
plaisir	NOMcom	plaisir
et	CONcoo	et
vous	PROper	vous
savés	VERcjg	savoir
que	CONsub	que
à	PRE	à
moyn'affiert	NOMcom	monyafier
à	PRE	à
cheoir	VERinf	chëoir
à	PRE	à
desplaisance	NOMcom	desplaisance
de	PRE	de
nulz.”Si	PROind	nul
vit	VERcjg	vëoir
bien	ADVgen	bien
son	DETpos	son
maistre	NOMcom	maître
la	DETdef	le
grant	ADJqua	grant
courtoisie	NOMcom	courtoisie
de	PRE	de
lui	PROper	il
.	PONfrt	.

Genevre	NOMpro	Genevre
vint	VERcjg	venir
à	PRE	à
son	DETpos	son
frere	NOMcom	frère
et	CONcoo	et
lui	PROper	il
dit	VERcjg	dire
:“Beau	ADJqua	coiel
frere	NOMcom	frère
,	PONfbl	,
venez	VERcjg	venir
vous	PROper	vous
jouer	VERinf	jouer
et	CONcoo	et
esbatreen	VERcjg	ébatre
ma	DETpos	mon
chambre	NOMcom	chambre
et	CONcoo	et
amenez	VERcjg	amener
avecques	PRE	avec
vous	PROper	vous
vostre	DETpos	vostre
chevallier	NOMcom	chevalier
,	PONfbl	,
je	PROper	je
vous	PROper	vous
em	PROadv	en
prie	VERcjg	priier
.	PONfbl	.
”	PONpdr	”
“	PONpga	“
Ma	DETpos	mon
seur	NOMcom	sor
,	PONfbl	,
dit	VERcjg	dire
il	PROper	il
,	PONfbl	,
je	PROper	je
le	PROper	il
veul.”Si	VERcjg	vouloir
allerent	VERcjg	aller
jouer	VERinf	jouer
et	CONcoo	et
esbatre	VERinf	esbatre
en	PRE	en
la	DETdef	le
chambre	NOMcom	chambre
.	PONfrt	.

Si	ADVgen	si
fist	VERcjg	faire
venir	VERinf	venir
vin	NOMcom	vin
et	CONcoo	et
espices	NOMcom	espece
.	PONfrt	.

Et	CONcoo	et
aprés	ADVgen	après
se	PROper	soi
prindrent	VERcjg	prendre
à	PRE	à
danser	VERinf	danser
et	CONcoo	et
à	PRE	à
chanter	VERinf	chanter
.	PONfrt	.

Mais	CONcoo	mais
à	PRE	à
paine	NOMcom	peine
pouoit	VERcjg	pouvoir
faire	VERinf	faire
danser	VERinf	danser
le	DETdef	le
Sourdit	NOMcom	sordit
,	PONfbl	,
et	CONcoo	et
disoit	VERcjg	dire
qu'	CONsub	que
il	PROper	il
n'	ADVneg	ne
en	PROadv	en
savoit	VERcjg	savoir
riens	PROind	rien
.	PONfrt	.

Mais	CONcoo	mais
,	PONfbl	,
quant	CONsub	cant
il	PROper	il
oult	VERcjg	ouïr
esté	VERppe	être
ung	DETndf	un
pou	PROind	peu
à	PRE	à
la	DETdef	le
dansse	NOMcom	dense
,	PONfbl	,
il	PROper	il
danssa	VERcjg	denser
le	DETdef	le
mieulx	NOMcom	mieux
de	PRE	de
tous	PROind	tous
.	PONfrt	.

Et	CONcoo	et
aussi	ADVgen	aussi
ne	ADVneg	ne
le	PROper	il
pouoit	VERcjg	pouvoir
faire	VERinf	faire
chanter	VERinf	chanter
.	PONfrt	.

A	PRE	a
la	DETdef	le
priere	NOMcom	prière
des	PRE.DETdef	de.le
filles	NOMcom	fille
du	PRE.DETdef	de.le
roy	NOMcom	roi
,	PONfbl	,
il	PROper	il
chanta	VERcjg	chanter
une	DETndf	un
chansson	NOMcom	chanson
le	DETdef	le
mieulx	NOMcom	mieux
.	PONfrt	.

Aprés	ADVgen	après
qu'	CONsub	que
ilz	PROper	il
eurent	VERcjg	avoir
chanté	VERppe	chanter
,	PONfbl	,
le	DETdef	le
filz	NOMcom	fil
du	PRE.DETdef	de.le
roy	NOMcom	roi
et	CONcoo	et
sa	DETpos	son
seur	NOMcom	sor
se	PROper	soi
prindrent	VERcjg	prendre
à	PRE	à
herper	VERinf	herper
.	PONfrt	.

Et	CONcoo	et
quant	CONsub	cant
ilz	PROper	il
ourent	VERcjg	avoir
une	DETndf	un
piece	NOMcom	piece
harpé	VERppe	harper
,	PONfbl	,
si	ADVgen	si
prierent	VERcjg	prier
le	DETdef	le
Sourdit	NOMcom	sordit
de	PRE	de
harper	VERinf	harper
,	PONfbl	,
mais	CONcoo	mais
à	PRE	à
grant	ADJqua	grant
paine	NOMcom	peine
le	PROper	il
voult	VERcjg	vouloir
fere	VERinf	faire
.	PONfrt	.

Et	CONcoo	et
au	PRE.DETdef	a
fort	NOMcom	fort
il	PROper	il
harpa	VERcjg	harper
ung	DETndf	un
lay	NOMcom	lai
nouvel	ADJqua	nouveau
à	PRE	à
merveilles	NOMcom	merveille
bien	ADVgen	bien
et	CONcoo	et
bel	ADJqua	bel
.	PONfrt	.

Et	CONcoo	et
dit	VERcjg	dire
lors	ADVgen	lors
Genevre	NOMpro	Genevre
au	PRE.DETdef	a
Sourdit	NOMpro	Sordit
:“En	ADVgen	cin
bone	ADJqua	bon
foy	NOMcom	foi
,	PONfbl	,
j'	PROper	je
ay	VERcjg	avoir
grant	ADJqua	grant
joye	NOMcom	joie
que	CONsub	que
vous	PROper	vous
savez	VERcjg	savoir
ce	DETdem	ce
lay	NOMcom	lai
,	PONfbl	,
car	CONcoo	car
à	PRE	à
merveilles	NOMcom	merveille
avons	VERcjg	avoir
grant	ADJqua	grant
desir	NOMcom	désir
de	PRE	de
le	PROper	il
savoir	VERinf	savoir
,	PONfbl	,
car	CONcoo	car
c'	PROdem	ce
est	VERcjg	estre
le	DETdef	le
lay	NOMcom	lai
que	PROrel	que
le	DETdef	le
bon	ADJqua	bon
chevallier	NOMcom	chevalier
Ponthus	NOMpro	Pontus
fist	VERcjg	faire
pour	PRE	pour
s'	DETpos	son
amie	NOMcom	ami
,	PONfbl	,
selon	PRE	selon
ce	PROdem	ce
que	PROrel	que
nous	PROper	nous
a	VERcjg	avoir
compté	VERppe	compter
,	PONfbl	,
et	CONcoo	et
pensse	VERcjg	penser
bien	ADVgen	bien
pour	PRE	pour
quoy	PROrel	quoi
il	PROper	il
le	PROper	il
fist	VERcjg	faire
.	PONfbl	.
”	PONpdr	”
“	PONpga	“
Madame	NOMcom	made
,	PONfbl	,
dit	VERcjg	dire
il	PROper	il
,	PONfbl	,
je	PROper	je
ne	ADVneg	ne
say	VERcjg	savoir
qui	PROrel	que
l'	PROper	il
a	VERcjg	avoir
fait.”Si	VERppe	faiter
oult	VERcjg	ouïr
ung	DETndf	un
pou	PROind	peu
de	PRE	de
honte	NOMcom	honte
et	CONcoo	et
rougist	VERcjg	rouger
quant	CONsub	cant
il	PROper	il
pensa	VERcjg	penser
à	PRE	à
celle	PROdem	celui
pour	PRE	pour
qui	PROrel	que
i	PROper	il
l'	PROper	il
avoit	VERcjg	avoir
fait	VERppe	faire
.	PONfrt	.

Si	ADVgen	si
l'	PROper	il
aprindrent	VERcjg	aprendre
Genevre	NOMpro	Genevre
et	CONcoo	et
sa	DETpos	son
seur	NOMcom	sor
et	CONcoo	et
le	PROper	il
firent	VERcjg	faire
mectre	VERinf	mettre
en	PRE	en
escript	NOMcom	écrit
.	PONfrt	.

Si	ADVgen	si
vindrent	VERcjg	venir
les	DETdef	le
filles	NOMcom	fille
du	PRE.DETdef	de.le
royau	ADJqua	royal
roy	NOMcom	roi
et	CONcoo	et
à	PRE	à
la	DETdef	le
royne	NOMcom	reine
et	CONcoo	et
leur	PROper	leur
dirent	VERcjg	dire
que	CONsub	que
le	DETdef	le
Sourdit	NOMpro	Sordit
savoit	VERcjg	savoir
bien	ADVgen	bien
le	DETdef	le
lay	NOMcom	lai
que	PROrel	que
Ponthus	NOMpro	Pontus
avoit	VERcjg	avoir
fait	VERppe	faire
à	PRE	à
la	DETdef	le
Petite	ADJqua	petit
Bretaigne	NOMpro	Bretaingne
.	PONfrt	.

Si	ADVgen	si
convint	VERcjg	convenir
qu'	CONsub	que
i	PROper	il
le	PROper	il
harpast	VERcjg	harper
au	PRE.DETdef	a
roy	NOMcom	roi
et	CONcoo	et
à	PRE	à
la	DETdef	le
royne	NOMcom	reine
,	PONfbl	,
qui	PROrel	que
le	PROper	il
tindrent	VERcjg	tenir
àmerveilles	NOMcom	amerveille
bon.“Vraiement	ADVgen	bonvraiment
,	PONfbl	,
dit	VERcjg	dire
le	DETdef	le
roy	NOMcom	roi
,	PONfbl	,
belles	ADJqua	beau
filles	NOMcom	fille
,	PONfbl	,
je	PROper	je
vous	PROper	vous
prie	VERcjg	priier
,	PONfbl	,
aprenez	VERcjg	aprendre
ley	PROper	loi
,	PONfbl	,
car	CONcoo	car
il	PROimp	il
est	VERcjg	estre
bon	ADJqua	bon
et	CONcoo	et
le	DETdef	le
chevallier	NOMcom	chevalier
en	PROadv	en
dist	VERcjg	dire
bien.”De	ADJqua	bien
tous	DETind	tous
esbas	NOMcom	esbat
et	CONcoo	et
de	PRE	de
tous	DETind	tous
gieux	NOMcom	gel
savoit	VERcjg	savoir
merveilles	NOMcom	merveille
.	PONfrt	.

Une	DETndf	un
fois	NOMcom	fois
l'	PROper	il
araisonna	VERcjg	araisonner
Genevre	NOMpro	Genevre
et	CONcoo	et
lui	PROper	il
dist	VERcjg	dire
:	PONfbl	:
“	PONpga	“
Sourdit	VERcjg	sourdre
,	PONfbl	,
veésvous	NOMcom	voyeux
en	PRE	en
ce	DETdem	ce
royaume	NOMcom	royaume
dame	NOMcom	dame
ne	CONcoo	ne
damoiselle	NOMcom	damoiselle
où	PROrel	où
vous	PROper	vous
mectez	VERcjg	mettre
vostre	DETpos	vostre
plaisance	NOMcom	plaisance
?	PONfrt	?

Dictes	VERcjg	dire
le	PROper	il
moy	PROper	moi
;	PONfbl	;
en	PRE	en
bonne	ADJqua	bon
foy	NOMcom	foi
,	PONfbl	,
je	PROper	je
suis	VERcjg	être
celle	PROdem	celui
qui	PROrel	que
de	PRE	de
bon	ADJqua	bon
cueur	NOMcom	cueur
vous	PROper	vous
aidera	VERcjg	aidier
,	PONfbl	,
par	PRE	par
honneur	NOMcom	honneur
.	PONfbl	.
”	PONpdr	”
“	PONpga	“
Madame	NOMcom	made
,	PONfbl	,
dit	VERcjg	dire
il	PROper	il
,	PONfbl	,
la	DETdef	le
vostre	ADJpos	vostre
mercy	NOMcom	merci
.	PONfrt	.

Tousjours	ADVgen	toujours
ay	VERcjg	avoir
ge	PROper	je
mestier	NOMcom	mestier
de	PRE	de
vostre	DETpos	vostre
aide	NOMcom	aide
.	PONfrt	.

Quant	CONsub	quand
en	PRE	en
ce	DETdem	ce
cas	NOMcom	cas
,	PONfbl	,
je	PROper	je
les	PROper	il
ayme	VERcjg	aimer
toutes	PROind	tous
,	PONfbl	,
comme	CONsub	comme
l'en	PROind	loin
doit	VERcjg	devoir
fere	VERinf	faire
bonnes	ADJqua	bon
dames	NOMcom	dame
.	PONfbl	.
”	PONpdr	”
“	PONpga	“
Haa	INJ	ha
,	PONfbl	,
Sourdit	VERcjg	sourdre
,	PONfbl	,
dit	VERcjg	dire
elle	PROper	elle
,	PONfbl	,
Sourdit	VERcjg	sourdre
,	PONfbl	,
sont	VERcjg	estre
elles	PROper	elle
toutes	DETind	tous
onnyes	NOMcom	onnie
?	PONfrt	?

N'	ADVneg	ne
en	PROadv	en
y	PROadv	y
a	VERcjg	avoir
il	PROimp	il
nulles	PROind	nul
qui	PROrel	que
aient	VERcjg	avoir
avantage	NOMcom	avantage
sur	PRE	sur
les	DETdef	le
autres	PROind	autre
?	PONfrt	?

”	PONpdr	”
“	PONpga	“
Madame	NOMcom	made
,	PONfbl	,
dit	VERcjg	dire
il	PROper	il
,	PONfbl	,
toutes	PROind	tous
sont	VERcjg	estre
si	ADVgen	si
bonnes	ADJqua	bon
que	CONsub	que
l'en	PROind	loin
ne	ADVneg	ne
les	PROper	il
pourroit	VERcjg	pouvoir
assez	ADVgen	assez
amer	VERinf	amer
d'	PRE	de
onneur	NOMcom	honneur
et	CONcoo	et
de	PRE	de
bien	NOMcom	bien
.	PONfrt	.

Et	CONcoo	et
quant	CONsub	cant
de	PRE	de
moy	PROper	moi
,	PONfbl	,
l'	DETdef	le
amour	NOMcom	amour
d'	PRE	de
un	DETndf	un
chevallier	NOMcom	chevalier
povre	ADJqua	povre
est	VERcjg	estre
pou	ADVgen	peu
de	PRE	de
chose	NOMcom	chose
.	PONfbl	.
”	PONpdr	”
“	PONpga	“
Haa	INJ	ha
,	PONfbl	,
dit	VERcjg	dire
elle	PROper	elle
,	PONfbl	,
il	PROimp	il
n'	ADVneg	ne
est	VERcjg	estre
pas	ADVneg	pas
povre	ADJqua	povre
qui	PROrel	que
a	PRE	a
la	DETdef	le
beaulté	NOMcom	beauté
,	PONfbl	,
la	DETdef	le
bonté	NOMcom	bonté
,	PONfbl	,
les	DETdef	le
bonnes	ADJqua	bon
meurs	NOMcom	mœurs
et	CONcoo	et
le	DETdef	le
bon	ADJqua	bon
maintieng	NOMcom	maintenan
que	PROrel	que
vous	PROper	vous
avez	VERcjg	avoir
,	PONfbl	,
car	CONcoo	car
,	PONfbl	,
en	PRE	en
bonne	ADJqua	bon
foy	NOMcom	foi
,	PONfbl	,
je	PROper	je
ne	ADVneg	ne
say	VERcjg	savoir
si	ADVgen	si
grant	ADJqua	grant
dame	NOMcom	dame
en	PRE	en
ce	DETdem	ce
païs	NOMcom	päis
qui	PROrel	que
ne	ADVneg	ne
se	PROper	soi
deust	VERcjg	devoir
tenir	VERinf	tenir
pour	PRE	pour
honnoree	VERppe	honorer
d'	PRE	de
estre	VERinf	estre
amee	VERppe	amer
d'	PRE	de
un	DETndf	un
tel	ADJind	tel
chevallier	NOMcom	chevalier
que	PROrel	que
je	PROper	je
espoire	VERcjg	espoirer
que	CONsub	que
vous	PROper	vous
soiez	VERcjg	estre
.	PONfbl	.
”	PONpdr	”
“	PONpga	“
Madame	NOMcom	made
,	PONfbl	,
dit	VERcjg	dire
il	PROper	il
,	PONfbl	,
je	PROper	je
suis	VERcjg	être
bien	ADVgen	bien
loing	ADVgen	loing
d'	PRE	de
estre	VERinf	estre
tel	ADJind	tel
comme	CONsub	comme
vous	PROper	vous
dictes	VERcjg	dire
,	PONfbl	,
mais	CONcoo	mais
il	PROimp	il
vous	PROper	vous
plaist	VERcjg	plaire
à	PRE	à
vous	PROper	vous
esbatre	VERinf	esbatre
et	CONcoo	et
à	PRE	à
vous	PROper	vous
bourder	VERinf	bourder
d'	PRE	de
un	DETndf	un
povre	ADJqua	povre
chevallier	NOMcom	chevalier
comme	CONsub	comme
je	PROper	je
suis	VERcjg	être
.	PONfbl	.
”	PONpdr	”
“	PONpga	“
Haa	INJ	ha
,	PONfbl	,
dit	VERcjg	dire
elle	PROper	elle
,	PONfbl	,
ne	ADVneg	ne
le	PROper	il
croiez	VERcjg	croire
pas	ADVneg	pas
.	PONfrt	.

En	PRE	en
bonne	ADJqua	bon
foy	NOMcom	foi
,	PONfbl	,
je	PROper	je
ne	ADVneg	ne
le	PROper	il
dis	VERcjg	dire
fors	ADVgen	fors
comme	CONsub	comme
je	PROper	je
pense	VERcjg	penser
.	PONfbl	.
”	PONpdr	”
Tousjours	ADVgen	toujours
prenoit	VERcjg	prendre
le	DETdef	le
chevallier	NOMcom	chevalier
ses	DETpos	son
parolles	NOMcom	parole
sur	PRE	sur
bourdes	NOMcom	bourde
et	CONcoo	et
ne	ADVneg	ne
soustenoit	VERcjg	soutenir
riens	PROind	rien
tant	ADVgen	tant
qu'	CONsub	que
elle	PROper	elle
se	PROper	soi
apperchust	VERcjg	apercevoir
qu'	CONsub	que
il	PROper	il
n'	ADVneg	ne
estoit	VERcjg	estre
en	PRE	en
nul	DETind	nul
effroy	NOMcom	effroi
d'	PRE	de
amer	VERinf	amer
,	PONfbl	,
dont	PROrel	dont
lui	PROper	il
despleust	VERcjg	déplaire
moult	ADVgen	moult
,	PONfbl	,
car	CONcoo	car
,	PONfbl	,
s'	CONsub	se
elle	PROper	elle
trouvast	VERcjg	trouver
actrait	VERppe	actraire
en	PRE	en
lui	PROper	il
,	PONfbl	,
elle	PROper	elle
se	PROper	soi
descouvryst	VERcjg	découvrir
plus	ADVgen	plus
largement	ADVgen	largement
.	PONfrt	.

Si	ADVgen	si
l'	PROper	il
apercevoitbien	VERcjg	apercevoir
souvent	ADVgen	souvent
le	PROper	il
Sourdit	VERcjg	sourdre
de	PRE	de
maintes	DETind	maint
belles	ADJqua	beau
dames	NOMcom	dame
et	CONcoo	et
damoiselles	NOMcom	damoiselle
et	CONcoo	et
de	PRE	de
grans	ADJqua	grand
maistresses	NOMcom	maître
qui	PROrel	que
lui	PROper	il
gectoientparolles	VERcjg	jecoulanter
et	CONcoo	et
regars	VERcjg	regarder
qui	PROrel	que
le	PROper	il
vouloient	VERcjg	vouloir
aymer	VERinf	aimer
se	CONsub	se
il	PROper	il
voulsist	VERcjg	vouloir
.	PONfrt	.

Mais	CONcoo	mais
il	PROper	il
faisoit	VERcjg	faire
à	PRE	à
toutes	DETind	tous
belle	ADJqua	beau
chiere	NOMcom	chiere
sans	PRE	sans
nul	DETind	nul
actrait	NOMcom	actrait
d'	PRE	de
amer	VERinf	amer
leur	PROper	leur
donner	VERinf	donner
,	PONfbl	,
dont	PROrel	dont
il	PROimp	il
y	PROadv	y
en	PROadv	en
avoit	VERcjg	avoir
de	PRE	de
mout	ADVgen	mout
dollentes,et	ADJqua	dolontessel
par	PRE	par
especial	NOMcom	especïal
les	DETdef	le
filles	NOMcom	fille
du	PRE.DETdef	de.le
roy	NOMcom	roi
.	PONfrt	.

Mout	ADVgen	mout
saigement	ADVgen	sagement
se	PROper	soi
contenoit	VERcjg	contenir
et	CONcoo	et
plaisoit	VERcjg	plaire
à	PRE	à
toutes	DETind	tous
manieres	NOMcom	manière
de	PRE	de
gens	NOMcom	gens
.	PONfrt	.

Puis	ADVgen	puis
pensoit	VERcjg	penser
à	PRE	à
sa	DETpos	son
dame	NOMcom	dame
et	CONcoo	et
gemissoit	VERcjg	gemir
et	CONcoo	et
faisoit	VERcjg	faire
laiz	NOMcom	laid
,	PONfbl	,
et	CONcoo	et
tous	DETind	tous
les	DETdef	le
motz	NOMcom	mot
cheoient	VERcjg	chëoir
en	PRE	en
regrés	NOMcom	regré
de	PRE	de
douleur	NOMcom	douleur
,	PONfbl	,
et	CONcoo	et
que	CONsub	que
loyaument	ADVgen	loyalement
la	PROper	il
serviroit	VERcjg	servir
tousjours	ADVgen	toujours
sans	PRE	sans
changer	VERinf	changer
.	PONfrt	.

Et	CONcoo	et
en	PRE	en
ces	DETdem	ce
choses	NOMcom	chose
à	PRE	à
la	ADVgen	là
foisprenoit	VERcjg	foisprendre
mout	ADVgen	mout
de	PRE	de
confort	NOMcom	confort
et	CONcoo	et
alegance	NOMcom	allégence
de	PRE	de
ses	DETpos	son
estrois	NOMcom	estrois
pensez	VERppe	penser
.	PONfrt	.

Or	ADVgen	or
advint	VERcjg	advenir
qu'	CONsub	que
il	PROper	il
avoit	VERcjg	avoir
rumeur	NOMcom	rumeur
de	PRE	de
guerre	NOMcom	guerre
entre	PRE	entre
le	DETdef	le
roy	NOMcom	roi
d'	PRE	de
Angleterre	NOMpro	Angleterre
et	CONcoo	et
le	DETdef	le
roy	NOMcom	roi
d'	PRE	de
Irlande	NOMpro	Ilande
.	PONfrt	.

Si	ADVgen	si
avoient	VERcjg	avoir
treves	NOMcom	treve
,	PONfbl	,
lesquelles	PROrel	lequel
rompirent	VERcjg	rompre
à	PRE	à
la	DETdef	le
saint	ADJqua	saint
Michiel	NOMpro	Michel
derrainement	ADVgen	derrainement
passee	VERppe	passer
de	PRE	de
trois	DETcar	trois
jours	NOMcom	jour
.	PONfrt	.

Et	CONcoo	et
le	DETdef	le
roy	NOMcom	roi
d'	PRE	de
Irlande	NOMpro	Ilande
avoit	VERcjg	avoir
ja	ADVgen	ja
chevauché	VERppe	chevaucher
à	PRE	à
grant	ADJqua	grant
armee	NOMcom	armee
.	PONfrt	.

Si	ADVgen	si
en	PROadv	en
estoient	VERcjg	être
les	DETdef	le
nouvelles	NOMcom	nouvelle
à	PRE	à
court	NOMcom	cour
.	PONfrt	.

Le	DETdef	le
roy	NOMcom	roi
envoya	VERcjg	envoyer
brefz	NOMcom	bref
et	CONcoo	et
lectres	NOMcom	lectre
et	CONcoo	et
fist	VERcjg	faire
sa	DETpos	son
semonce	NOMcom	semonce
et	CONcoo	et
son	DETpos	son
mandement	NOMcom	mandement
,	PONfbl	,
et	CONcoo	et
y	PROadv	y
establi	VERcjg	établir
de	PRE	de
y	PROadv	y
envoier	VERinf	envoiier
ses	DETpos	son
deux	ADJcar	deux
filz	NOMcom	fil
.	PONfrt	.

Le	DETdef	le
Sourdit	NOMpro	Sordit
demanda	VERcjg	demander
à	PRE	à
son	DETpos	son
maistre	ADJqua	maître
:“Sire	NOMcom	seignor
,	PONfbl	,
quel	DETint	quel
tiltre	NOMcom	tiltre
a	PRE	a
le	DETdef	le
roy	NOMcom	roi
de	PRE	de
guerroier	VERinf	guerroyer
?	PONfrt	?

”	PONpdr	”
Et	CONcoo	et
Henry	NOMpro	Henri
lui	PROper	il
dit	VERcjg	dire
que	CONsub	que
son	DETpos	son
pere	NOMcom	père
l'	PROper	il
avoit	VERcjg	avoir
bon.“Je	ADJqua	bon
le	DETdef	le
prens	NOMcom	pren
sur	PRE	sur
l'	DETdef	le
arme	NOMcom	âme
de	PRE	de
moy	PROper	moi
et	CONcoo	et
en	PRE	en
mon	DETpos	mon
peril	NOMcom	peril
.	PONfbl	.
”	PONpdr	”
“	PONpga	“
Sire	NOMcom	seignor
,	PONfbl	,
dit	VERcjg	dire
le	DETdef	le
Sourdit	NOMpro	Sordit
,	PONfbl	,
je	PROper	je
yray	VERcjg	aller
donc	ADVgen	donc
avec	PRE	avec
vous	PROper	vous
,	PONfbl	,
car	CONcoo	car
à	PRE	à
mauvais	ADJqua	mauvais
tiltre	NOMcom	tiltre
de	PRE	de
guerreje	NOMcom	guerrie
ne	ADVneg	ne
armeroye	VERcjg	armer
pour	PRE	pour
riens	PROind	rien
qui	PROrel	que
