ENEAS	ADVgen	ens
descendre	VERinf	descendre
,	PONfbl	,
ici	ADVgen	ici
poüns	VERcjg	pouvoir
la	DETdef	le
voie	NOMcom	voie
prendre	VERinf	prendre
;	PONfbl	;
garde	VERcjg	garder
que	CONsub	que
mar	ADVgen	mar
t'	PROper	tu
esmaieras	VERcjg	esmayer
de	PRE	de
tot	DETind	tot
ice	PROdem	ice
que	PROrel	que
tu	PROper	tu
verras	VERcjg	vëoir
.	PONfrt	.

En	PRE	en
enfer	NOMcom	enfer
a	VERcjg	avoir
po	ADVgen	poi
de	PRE	de
veüe	NOMcom	vëue
;	PONfbl	;
t'	DETpos	ton
espee	NOMcom	espee
porte	VERcjg	porter
tote	ADVgen	tot
nue	ADJqua	nu
.	PONfrt	.

Siu	VERcjg	suivre
moi	PROper	je
si	ADVgen	si
com	CONsub	come
ge	PROper	je
te	PROper	tu
manrai	VERcjg	mener
,	PONfbl	,
la	DETdef	le
voie	NOMcom	voie
avant	ADVgen	avant
te	PROper	tu
mostrerai	VERcjg	mostrer
.	PONfbl	.
”	PONpdr	”
Un	DETndf	un
oignemant	NOMcom	oignement
li	PROper	il
a	VERcjg	avoir
doné	VERppe	doner
,	PONfbl	,
qu'	CONsub	que
ele	PROper	il
avoit	VERcjg	avoir
o	PRE	o
soi	PROper	soi
aporté	VERppe	aporter
;	PONfbl	;
onc	ADVgen	onc
puis	ADVgen	puis
qu'	CONsub	que
il	PROper	il
en	PROadv	en
santi	VERcjg	sentir
l'	DETdef	le
odor	NOMcom	odeur
,	PONfbl	,
ne	ADVneg	ne
li	PROper	il
fist	VERcjg	faire
mal	NOMcom	mal
la	DETdef	le
fort	ADJqua	fort
puor	NOMcom	pueur
.	PONfrt	.

S'	DETpos	son
espee	NOMcom	espee
trait	VERcjg	traire
,	PONfbl	,
ne	ADVneg	ne
tarde	VERcjg	tarder
mes	ADVgen	mais
,	PONfbl	,
el	PROper	il
vet	VERcjg	aler
avant	ADVgen	avant
et	CONcoo	et
il	PROper	il
aprés	ADVgen	après
,	PONfbl	,
par	PRE	par
l'	DETdef	le
oscurté	NOMcom	oscurté
tienent	VERcjg	tenir
lor	DETpos	lor
rote	NOMcom	rote
,	PONfbl	,
avisunques	ADVgen	avisonques
i	PROadv	i
voient	VERcjg	vëoir
gote	NOMcom	gote
.	PONfrt	.

Senpres	ADVgen	sempres
an	PRE	en
cel	DETdem	cil
comencement	NOMcom	commencement
trovent	VERcjg	trouver
iluec	ADVgen	illuec
molt	ADVgen	moult
laide	ADJqua	lait
gent	NOMcom	gent
:	PONfbl	:
iluec	ADVgen	illuec
estoit	VERcjg	estre
morz	VERppe	morir
et	CONcoo	et
dolors	NOMcom	dolor
,	PONfbl	,
fains	NOMcom	faim
et	CONcoo	et
sofraite	NOMcom	sofraite
et	CONcoo	et
peors	NOMcom	pëor
et	CONcoo	et
enferté	NOMcom	enferté
,	PONfbl	,
triste	ADJqua	triste
viellece	NOMcom	vieillece
et	CONcoo	et
coardise	NOMcom	cöardise
et	CONcoo	et
parece	NOMcom	parece
et	CONcoo	et
mortel	ADJqua	mortel
cure	NOMcom	cure
et	CONcoo	et
felenie	NOMcom	felonie
et	CONcoo	et
plaint	VERcjg	plaindre
et	CONcoo	et
plor	NOMcom	plor
et	CONcoo	et
tricherie	NOMcom	tricherie
,	PONfbl	,
travalz	NOMcom	travail
et	CONcoo	et
poines	NOMcom	peine
et	CONcoo	et
faintiez	NOMcom	feintié
discorde	NOMcom	discorde
et	CONcoo	et
enemistez	NOMcom	ennemité
,	PONfbl	,
mortels	ADJqua	mortel
batailles	NOMcom	bataille
,	PONfbl	,
guerre	NOMcom	guerre
,	PONfbl	,
tort	NOMcom	tort
,	PONfbl	,
sonne	VERcjg	sonner
qui	PROrel	que
est	VERcjg	estre
cosins	NOMcom	cosin
a	PRE	a
mort	NOMcom	mort
.	PONfrt	.

Iluec	ADVgen	iluec
ot	VERcjg	avoir
un	DETndf	un
arbre	NOMcom	arbre
branchu	ADJqua	branchu
,	PONfbl	,
molt	ADVgen	moult
ancïen	ADJqua	ancien
,	PONfbl	,
lait	ADJqua	lait
et	CONcoo	et
mossu	ADJqua	mossu
,	PONfbl	,
les	DETdef	le
foilles	NOMcom	feuille
pandoient	VERcjg	pendre
de	PRE	de
songes	NOMcom	songe
,	PONfbl	,
de	PRE	de
fantosmes	NOMcom	fantosme
et	CONcoo	et
de	PRE	de
mançonges	NOMcom	mençogne
;	PONfbl	;
en	PRE	en
enfer	NOMcom	enfer
sont	VERcjg	estre
lo	DETdef	le
jor	NOMcom	jor
lajus	ADVgen	lajus
et	CONcoo	et
la	DETdef	le
nuit	NOMcom	nuit
vienent	VERcjg	venir
ça	ADVgen	ça
desus	ADVgen	desus
.	PONfrt	.

Li	DETdef	le
Troïens	NOMpro	Troien
ot	VERcjg	avoir
peor	NOMcom	pëor
grant	ADJqua	grant
.	PONfrt	.

Çaus	PROdem	cil
trespassent	VERcjg	trespasser
,	PONfbl	,
si	ADVgen	si
vont	VERcjg	aler
avant	ADVgen	avant
;	PONfbl	;
anprés	ADVgen	emprès
trovent	VERcjg	trouver
mostres	NOMcom	mostre
orribles	ADJqua	orrible
et	CONcoo	et
granz	ADJqua	grant
et	CONcoo	et
laiz	ADJqua	laid
et	CONcoo	et
molt	ADVgen	moult
terribles	ADJqua	terrible
;	PONfbl	;
iluec	ADVgen	illuec
les	PROper	il
voient	VERcjg	vëoir
a	PRE	a
meesme	ADVgen	même
et	CONcoo	et
a	PRE	a
s'	DETpos	son
espee	NOMcom	espee
fait	VERcjg	faire
cil	DETdem	cil
esme	NOMcom	esme
qu'	CONsub	que
il	PROper	il
en	PROadv	en
cuide	VERcjg	cuidier
aucun	PROind	aucun
ocirre	VERinf	ocire
.	PONfrt	.

Cele	PROdem	cel
li	PROper	il
comance	VERcjg	comencier
a	PRE	a
dire	VERinf	dire
:	PONfbl	:
“	PONpga	“
De	PRE	de
ce	PROdem	ce
fait	VERcjg	faire
ele	PROper	il
,	PONfbl	,
n'	ADVneg	ne
est	VERcjg	estre
mestier	NOMcom	mestier
,	PONfbl	,
ja	ADVgen	ja
n'	ADVneg	ne
en	PROadv	en
porras	VERcjg	pöoir
nul	PROind	nul
atochier	VERinf	atochier
:	PONfbl	:
ce	PROdem	ce
sont	VERcjg	estre
trestot	ADVgen	trestot
vies	NOMcom	vie
san	PRE	sans
cors	NOMcom	corps
,	PONfbl	,
mar	ADVgen	mar
iert	VERcjg	estre
por	PRE	por
als	PROper	il
t'	DETpos	ton
espee	NOMcom	espee
fors	ADVgen	fors
.	PONfrt	.

Ce	PROdem	ce
saiches	VERcjg	savoir
bien	ADVgen	bien
,	PONfbl	,
por	PRE	por
cel	DETdem	cil
afaire	NOMcom	afaire
ne	ADVneg	ne
la	PROper	il
rovai	VERcjg	rover
ge	PROper	je
mie	ADVneg	mie
traire	VERinf	traire
,	PONfbl	,
mais	CONcoo	mais
por	PRE	por
veor	NOMcom	vëor
de	PRE	de
sa	DETpos	son
clarté	NOMcom	clarté
,	PONfbl	,
errer	VERinf	errer
parmi	PRE	parmi
ceste	DETdem	cest
oscurté	NOMcom	oscurté
.	PONfbl	.
”	PONpdr	”
Tant	ADVgen	tant
unt	VERcjg	avoir
erré	VERppe	errer
la	DETdef	le
val	NOMcom	val
parfonde	ADJqua	parfont
qu'	CONsub	que
il	PROper	il
aprisment	VERcjg	approismer
l'	DETdef	le
enfernal	ADJqua	enfernal
onde	NOMcom	onde
.	PONfrt	.

Iluec	ADVgen	iluec
estoit	VERcjg	estre
la	DETdef	le
presse	NOMcom	presse
grant	ADJqua	grant
,	PONfbl	,
la	ADVgen	là
s'	PROper	soi
asenblent	VERcjg	assembler
li	DETdef	le
avenant	VERppa	avenir
de	PRE	de
cels	PROdem	cil
qui	PROrel	que
vienent	VERcjg	venir
an	PRE	en
la	DETdef	le
foire	NOMcom	foire
.	PONfrt	.

L'	DETdef	le
eve	NOMcom	aigue
est	VERcjg	estre
parfonde	ADJqua	parfont
,	PONfbl	,
laide	ADJqua	lait
et	CONcoo	et
noire	ADJqua	noir
.	PONfrt	.

Caro	NOMpro	Caro
estoit	VERcjg	estre
rois	NOMcom	roi
del	PRE.DETdef	de
pasaige	NOMcom	passage
,	PONfbl	,
icil	PROdem	cil
gardoit	VERcjg	garder
lo	DETdef	le
notonnage	NOMcom	notonage
;	PONfbl	;
vialz	ADJqua	vieil
ert	VERcjg	être
et	CONcoo	et
laiz	ADJqua	laid
et	CONcoo	et
regrouiz	VERppe	regrovir
et	CONcoo	et
toz	ADVgen	tot
chenuz	ADJqua	chenu
et	CONcoo	et
toz	ADVgen	tot
fronciz	VERppe	froncir
;	PONfbl	;
lo	DETdef	le
vis	NOMcom	vis
ot	VERcjg	avoir
megre	ADJqua	maigre
et	CONcoo	et
confundu	VERppe	confondre
,	PONfbl	,
lo	DETdef	le
chief	NOMcom	chief
mellé	VERppe	mêler
et	CONcoo	et
tot	ADVgen	tot
bossu	ADJqua	boussu
,	PONfbl	,
oroilles	NOMcom	oreille
grandes	ADJqua	grand
et	CONcoo	et
velues	ADJqua	veillue
,	PONfbl	,
sorcilles	NOMcom	sorcille
grosses	ADJqua	gros
et	CONcoo	et
molsues	ADJqua	mouls
,	PONfbl	,
roges	ADJqua	roge
les	DETdef	le
ialz	NOMcom	ueil
come	CONsub	come
charbons	NOMcom	charbon
,	PONfbl	,
la	DETdef	le
barbe	NOMcom	barbe
longue	ADJqua	lonc
et	CONcoo	et
les	DETdef	le
grenons	NOMcom	grenon
.	PONfrt	.

Cil	PROdem	cel
estoit	VERcjg	estre
garde	NOMcom	garde
del	PRE.DETdef	de
navie	NOMcom	navie
;	PONfbl	;
une	DETndf	un
nacelle	NOMcom	nacelle
avoit	VERcjg	avoir
porrie	VERppe	porrir
,	PONfbl	,
viez	ADJqua	viez
et	CONcoo	et
defraite	VERppe	defraindre
et	CONcoo	et
decassee	VERppe	décasser
et	CONcoo	et
bondonosse	ADJqua	bondonos
et	CONcoo	et
usee	VERppe	user
.	PONfrt	.

A	PRE	a
cel	DETdem	cil
rivage	NOMcom	rivage
acoroient	VERcjg	acorer
de	PRE	de
tote	DETind	tot
parz	NOMcom	part
cil	PROdem	cel
qui	PROrel	que
moroient	VERcjg	mourir
;	PONfbl	;
ja	ADVgen	ja
ne	ADVneg	ne
finast	VERcjg	finer
l'	DETdef	le
ame	NOMcom	ame
del	PRE.DETdef	de
mort	VERppe	mourir
desi	ADVgen	deci
que	CONsub	que
fust	VERcjg	estre
a	PRE	a
icel	DETdem	cil
port	NOMcom	port
.	PONfrt	.

Çal	PROdem	cil
qui	PROrel	que
avoient	VERcjg	avoir
sepulture	NOMcom	sépulture
et	CONcoo	et
lor	DETpos	lor
costume	NOMcom	costume
et	CONcoo	et
lor	DETpos	lor
droiture	NOMcom	droiture
,	PONfbl	,
oltre	PRE	outre
cele	DETdem	cil
eve	NOMcom	aigue
les	PROper	il
passoit	VERcjg	passer
,	PONfbl	,
puis	ADVgen	puis
nus	PROind	nul
de	PRE	de
çaus	PROdem	cil
ne	ADVneg	ne
retornoit	VERcjg	retourner
;	PONfbl	;
les	DETdef	le
uns	PROind	un
reçoit	VERcjg	recevoir
,	PONfbl	,
les	DETdef	le
altres	PROind	autre
lesse	VERcjg	laissier
,	PONfbl	,
a	PRE	a
cel	DETdem	cil
rivage	NOMcom	rivage
a	VERcjg	avoir
molt	ADVgen	moult
grant	ADJqua	grant
presse	NOMcom	presse
.	PONfrt	.

Cil	PROdem	cel
i	PROadv	i
remeinent	VERcjg	remanoir
esgaré	VERppe	esgarer
qui	PROrel	que
n'	ADVneg	ne
estoient	VERcjg	être
pas	ADVneg	pas
anterré	VERppe	enterrer
:	PONfbl	:
il	PROimp	il
n'	ADVneg	ne
i	PROadv	i
pooit	VERcjg	pöoir
ame	NOMcom	ame
passer	VERinf	passer
dunt	PROrel	dont
li	DETdef	le
cors	NOMcom	corps
fust	VERcjg	estre
a	PRE	a
enterrer	VERinf	enterrer
.	PONfrt	.

Eneas	NOMpro	Eneas
ot	VERcjg	avoir
la	DETdef	le
grant	ADJqua	grant
temolte	NOMcom	temoute
,	PONfbl	,
il	PROper	il
les	PROper	il
esgarde	VERcjg	esgarder
et	CONcoo	et
escolte	VERcjg	escouter
,	PONfbl	,
merveilla	VERcjg	merveiller
soi	PROper	soi
de	PRE	de
cel	DETdem	cil
concile	NOMcom	concile
.	PONfrt	.

Il	PROper	il
an	PROadv	en
araisona	VERcjg	araisoner
Sebille	NOMpro	Sebille
.	PONfrt	.

“	PONpga	“
Dame	NOMcom	dame
,	PONfbl	,
fait	VERcjg	faire
il	PROper	il
,	PONfbl	,
car	ADVgen	car
me	PROper	je
fai	VERcjg	faire
sage	ADJqua	sage
que	PROrel	que
ce	PROdem	ce
puet	VERcjg	pöoir
estre	VERinf	estre
a	PRE	a
cel	DETdem	cil
rivage	NOMcom	rivage
;	PONfbl	;
de	PRE	de
totes	DETind	tot
parz	NOMcom	part
i	PROadv	i
vient	VERcjg	venir
grant	ADJqua	grant
gent	NOMcom	gent
,	PONfbl	,
la	ADVgen	là
s'	PROper	soi
asenblent	VERcjg	assembler
espessement	ADVgen	épaissement
;	PONfbl	;
iluec	ADVgen	illuec
voi	VERcjg	vëoir
ge	PROper	je
un	DETndf	un
notonier	NOMcom	notonier
,	PONfbl	,
qui	PROrel	que
unc	ADVgen	onques
ne	ADVneg	ne
fine	VERcjg	finer
de	PRE	de
nagier	VERinf	nagier
,	PONfbl	,
d'	PRE	de
aler	VERinf	aler
et	CONcoo	et
de	PRE	de
venir	VERinf	venir
ne	ADVneg	ne
cesse	VERcjg	cesser
;	PONfbl	;
a	PRE	a
l'	DETdef	le
antrer	VERinf	entrer
a	VERcjg	avoir
formant	ADVgen	forment
grant	ADJqua	grant
presse	NOMcom	presse
,	PONfbl	,
les	DETdef	le
uns	PROind	un
li	PROper	il
voi	VERcjg	vëoir
loing	ADVgen	loing
deboter	VERinf	deboter
et	CONcoo	et
les	DETdef	le
autres	PROind	autre
oltre	ADVgen	outre
passer	VERinf	passer
.	PONfbl	.
”	PONpdr	”
La	DETdef	le
prestresse	NOMcom	prêtresse
dist	VERcjg	dire
au	PRE.DETdef	a
vasal	NOMcom	vassal
:	PONfbl	:
“	PONpga	“
Voiz	VERcjg	voir
ici	ADVgen	ici
lo	DETdef	le
fluve	NOMcom	fluve
enfernal	ADJqua	enfernal
et	CONcoo	et
la	DETdef	le
palu	NOMcom	palüor
que	PROrel	que
parjurer	VERinf	parjurer
n'	ADVneg	ne
osent	VERcjg	oser
li	DETdef	le
dé	NOMcom	dé
ne	CONcoo	ne
trespasser	VERinf	trespasser
,	PONfbl	,
et	CONcoo	et
la	DETdef	le
grant	ADJqua	grant
gent	NOMcom	gent
qui	PROrel	que
s'	PROper	soi
i	PROadv	i
aüne	VERcjg	äuner
ce	PROdem	ce
sont	VERcjg	estre
ames	NOMcom	âme
;	PONfbl	;
n'	ADVneg	ne
an	PROadv	en
i	PROadv	i
a	VERcjg	avoir
une	PROind	un
qui	PROrel	que
ja	ADVgen	ja
puisse	VERcjg	pöoir
oltre	ADVgen	outre
passer	VERinf	passer
,	PONfbl	,
dont	PROrel	dont
li	DETdef	le
cors	NOMcom	corps
est	VERcjg	estre
a	PRE	a
enterrer	VERinf	enterrer
;	PONfbl	;
de	PRE	de
ça	ADVgen	ça
lo	DETdef	le
flueve	NOMcom	fleuve
vaiant	VERppa	voir
vont	VERcjg	aler
,	PONfbl	,
devant	PRE	devant
cent	DETcar	cent
anz	NOMcom	an
n'	ADVneg	ne
i	PROadv	i
passeront	VERcjg	passer
.	PONfrt	.

Celes	PROdem	cel
qui	PROrel	que
ont	VERcjg	avoir
bien	ADVgen	bien
lor	DETpos	lor
droiture	NOMcom	droiture
et	CONcoo	et
dont	PROrel	dont
li	DETdef	le
cors	NOMcom	corps
ont	VERcjg	avoir
sepulture	NOMcom	sépulture
,	PONfbl	,
celes	PROdem	cel
passe	VERcjg	passer
,	PONfbl	,
ne	ADVneg	ne
sert	VERcjg	servir
d'	PRE	de
el	PROind	el
faire	VERinf	faire
;	PONfbl	;
puis	ADVgen	puis
ne	ADVneg	ne
est	VERcjg	estre
conte	NOMcom	conte
del	PRE.DETdef	de
repaire	NOMcom	repaire
,	PONfbl	,
et	CONcoo	et
quant	CONsub	cant
de	PRE	de
la	ADVgen	là
sont	VERcjg	estre
trespassees	VERppe	trépasser
,	PONfbl	,
d'	PRE	de
une	DETndf	un
palu	NOMcom	palüor
sont	VERcjg	estre
abevrees	VERppe	abevrer
;	PONfbl	;
des	ADVgen	des
qu'	CONsub	que
il	PROper	il
an	PROadv	en
ont	VERcjg	avoir
un	DETndf	un
po	PROind	poi
beü	VERppe	boivre
,	PONfbl	,
oblïé	VERppe	oublier
ont	VERcjg	avoir
et	CONcoo	et
tot	PROind	tot
perdu	VERppe	perdre
quant	PROind	quant
qu'	PROrel	que
il	PROper	il
avoient	VERcjg	avoir
fait	VERppe	faire
lessus	ADVgen	là
:	PONfbl	:
ne	ADVneg	ne
lor	PROper	il
an	PROadv	en
manbre	VERcjg	membrer
puis	ADVgen	puis
çaüs	ADVgen	çainc
,	PONfbl	,
d'	PRE	de
an	NOMcom	an
arriere	ADVgen	ariere
n'	ADVneg	ne
ont	VERcjg	avoir
remenbrance	NOMcom	remembrance
.	PONfrt	.

Lethes	NOMpro	Léthe
a	VERcjg	avoir
nom	NOMcom	nom
cest'	DETdem	cist
obliance	NOMcom	oblïance
.	PONfbl	.
”	PONpdr	”
Il	PROper	il
ne	ADVneg	ne
se	PROper	soi
sunt	VERcjg	être
plus	ADVgen	plus
atargié	VERppe	atarger
,	PONfbl	,
vers	PRE	vers
la	DETdef	le
rive	NOMcom	rive
sunt	VERcjg	être
aprismié	VERppe	approismer
.	PONfrt	.

Caro	NOMpro	Caro
les	PROper	il
a	VERcjg	avoir
aperceüz	VERppe	apercevoir
,	PONfbl	,
entre	PRE	entre
les	DETdef	le
ames	NOMcom	âme
coneüz	VERppe	conoistre
;	PONfbl	;
l'	DETdef	le
espee	NOMcom	espee
vit	VERcjg	vëoir
reflanboier	VERinf	reflamboiier
;	PONfbl	;
il	PROper	il
les	PROper	il
araisona	VERcjg	araisoner
premier	ADJqua	premier
.	PONfrt	.

“	PONpga	“
Di	INJ	di
va	VERcjg	aler
,	PONfbl	,
fait	VERcjg	faire
il	PROper	il
,	PONfbl	,
qui	PROint	que
estes	VERcjg	estre
vos	PROper	vos
,	PONfbl	,
qui	PROrel	que
an	PRE	en
cest	DETdem	cest
regne	NOMcom	règne
tenebros	ADJqua	ténébreux
armé	VERppe	armer
vos	PROper	vos
estes	VERcjg	estre
anbatu	VERppe	embatre
?	PONfrt	?

Dites	VERcjg	dire
,	PONfbl	,
por	PRE	por
coi	PROint	que
estes	VERcjg	estre
venu	VERppe	venir
?	PONfrt	?

Que	PROint	que
querez	VERcjg	querre
ci	ADVgen	ci
?	PONfrt	?

Ce	PROdem	ce
est	VERcjg	estre
enfers	NOMcom	enfer
,	PONfbl	,
ce	PROdem	ce
ne	ADVneg	ne
est	VERcjg	estre
pas	ADVneg	pas
humains	ADJqua	humain
convers	NOMcom	convers
.	PONfrt	.

Ci	ADVgen	ci
n'	ADVneg	ne
abitent	VERcjg	abiter
se	CONsub	se
ames	NOMcom	âme
non	ADVneg	non
,	PONfbl	,
corporel	ADJqua	corporel
rien	NOMcom	rien
n'	ADVneg	ne
i	PROadv	i
recevon	VERcjg	recevoir
;	PONfbl	;
unques	ADVgen	onques
n'	ADVneg	ne
i	PROadv	i
vint	VERcjg	venir
nus	DETind	nul
hom	NOMcom	homme
mortaus	ADJqua	mortel
ne	ADVneg	ne
nos	PROper	nos
volsist	VERcjg	voloir
faire	VERinf	faire
toz	DETind	tot
maus	NOMcom	mal
.	PONfrt	.

Danz	NOMcom	dan
Herculés	NOMpro	Hercules
i	PROadv	i
vint	VERcjg	venir
jadis	ADVgen	jadis
,	PONfbl	,
nostre	DETpos	notre
portier	NOMcom	portier
an	PROadv	en
mena	VERcjg	mener
pris	VERppe	prendre
,	PONfbl	,
lïé	VERppe	lier
l'en	PROind	loin
traist	VERcjg	traire
;	PONfbl	;
a	PRE	a
molt	ADVgen	moult
grant	ADJqua	grant
poine	NOMcom	peine
retorna	VERcjg	retourner
puis	ADVgen	puis
an	PRE	en
nostre	DETpos	notre
renne	NOMcom	renne
;	PONfbl	;
anprés	ADVgen	emprès
i	PROadv	i
vint	VERcjg	venir
danz	NOMcom	dan
Theseüs	NOMpro	Teseus
,	PONfbl	,
ensenble	PRE	ensemble
lui	PROper	il
Piritoüs	NOMpro	Piritues
;	PONfbl	;
lo	DETdef	le
roi	NOMcom	roi
d'	PRE	de
enfer	NOMcom	enfer
voltrent	VERcjg	vouloir
honir	VERinf	honir
et	CONcoo	et
sa	DETpos	son
femme	NOMcom	femme
prendre	VERinf	prendre
et	CONcoo	et
tollir	VERinf	tolir
;	PONfbl	;
n'	ADVneg	ne
an	PROadv	en
i	PROadv	i
vient	VERcjg	venir
nus	PROind	nul
dont	PROrel	dont
nos	PROper	nos
loün	VERcjg	louer
,	PONfbl	,
onc	ADVgen	onc
ne	ADVneg	ne
nos	PROper	nos
firent	VERcjg	faire
se	CONsub	se
mal	NOMcom	mal
non	ADVneg	non
.	PONfrt	.

Estez	VERcjg	ester
iluec	ADVgen	illuec
,	PONfbl	,
por	PRE	por
rien	PROind	rien
venez	VERcjg	venir
,	PONfbl	,
car	CONcoo	car
ja	ADVgen	ja
par	PRE	par
moi	PROper	je
n'	ADVneg	ne
i	PROadv	i
passerez	VERcjg	passer
,	PONfbl	,
ne	CONcoo	ne
ne	ADVneg	ne
venroiz	VERcjg	venir
a	PRE	a
l'	DETdef	le
autre	ADJind	autre
rive	NOMcom	rive
;	PONfbl	;
ge	PROper	je
ne	ADVneg	ne
puis	VERcjg	pöoir
croire	VERinf	croire
home	NOMcom	ome
qui	PROrel	que
vive	VERcjg	vivre
.	PONfbl	.
”	PONpdr	”
Cil	PROdem	cel
s'	PROper	soi
esmaia	VERcjg	esmaiier
quant	CONsub	cant
il	PROper	il
l'	PROper	il
oï	VERcjg	öir
,	PONfbl	,
et	CONcoo	et
Sebille	NOMpro	Sebille
li	PROper	il
respondi	VERcjg	répondre
.	PONfrt	.

“	PONpga	“
Di	INJ	di
va	VERcjg	aler
,	PONfbl	,
fait	VERcjg	faire
el	PROper	il
,	PONfbl	,
c'	PROdem	ce
est	VERcjg	estre
Eneas	NOMpro	Eneas
,	PONfbl	,
por	PRE	por
nuire	VERinf	nuire
vos	PROper	vos
n'	ADVneg	ne
i	PROadv	i
vint	VERcjg	venir
il	PROper	il
pas	ADVneg	pas
,	PONfbl	,
onc	ADVgen	onc
ne	ADVneg	ne
vint	VERcjg	venir
ça	ADVgen	ça
por	PRE	por
vos	PROper	vos
tort	NOMcom	tort
faire	VERinf	faire
,	PONfbl	,
ne	CONcoo	ne
por	PRE	por
honte	NOMcom	honte
ne	CONcoo	ne
por	PRE	por
contraire	NOMcom	contraire
,	PONfbl	,
mais	CONcoo	mais
a	PRE	a
son	DETpos	son
pere	NOMcom	père
velt	VERcjg	vouloir
parler	VERinf	parler
,	PONfbl	,
seürement	ADVgen	sëurement
le	PROper	il
puez	VERcjg	pöoir
passer	VERinf	passer
.	PONfrt	.

Li	DETdef	le
nostre	ADJpos	notre
dé	NOMcom	dé
l'	PROper	il
i	PROadv	i
ont	VERcjg	avoir
tramis	VERppe	tramettre
,	PONfbl	,
par	PRE	par
els	PROper	eux
i	PROadv	i
vient	VERcjg	venir
,	PONfbl	,
gel	PROper.PROper	je
te	PROper	tu
plevis	VERcjg	plevir
:	PONfbl	:
de	PRE	de
ce	PROdem	ce
ne	ADVneg	ne
t'	PROper	tu
estuet	VERcjg	estovoir
pas	ADVneg	pas
doter	VERinf	doter
,	PONfbl	,
les	DETdef	le
ansoignes	NOMcom	ensoigne
t'	PROper	tu
en	PROadv	en
puet	VERcjg	pöoir
mostrer	VERinf	mostrer
.	PONfbl	.
”	PONpdr	”
Eneas	NOMpro	Eneas
trait	VERcjg	traire
le	DETdef	le
ramoissel	NOMcom	ramoisseau
que	PROrel	que
il	PROper	il
avoit	VERcjg	avoir
soz	PRE	soz
son	DETpos	son
mantel	NOMcom	mantel
.	PONfrt	.

Quant	CONsub	quand
cil	PROdem	cel
lo	PROper	le
vit	VERcjg	vëoir
,	PONfbl	,
si	ADVgen	si
s'	PROper	soi
apaisa	VERcjg	apaiser
,	PONfbl	,
la	DETdef	le
nacelle	NOMcom	nacelle
li	PROper	il
atorna	VERcjg	atorner
,	PONfbl	,
les	DETdef	le
ames	NOMcom	âme
a	VERcjg	avoir
loing	ADVgen	loing
debotees	VERppe	deboter
qui	PROrel	que
d'	PRE	de
entrer	VERinf	entrer
erent	VERcjg	être
aprestees	VERppe	aprester
;	PONfbl	;
en	PRE	en
son	DETpos	son
batel	NOMcom	batel
l'	PROper	il
a	VERcjg	avoir
recoilloit	VERcjg	recoillir
et	CONcoo	et
la	DETdef	le
dame	NOMcom	dame
quel	PROrel.PROper	que.le
conduioit	VERcjg	conduire
;	PONfbl	;
por	PRE	por
lo	DETdef	le
grant	ADJqua	grant
fes	NOMcom	fais
la	DETdef	le
nes	NOMcom	nef
puisa	VERcjg	puiser
,	PONfbl	,
par	PRE	par
crevaces	NOMcom	crevace
l'	DETdef	le
eve	NOMcom	aigue
i	PROadv	i
antra	VERcjg	entrer
.	PONfrt	.

Caro	NOMpro	Caro
governe	VERcjg	governer
tant	ADVgen	tant
et	CONcoo	et
nage	VERcjg	nagier
qu'	CONsub	que
il	PROper	il
les	PROper	il
mist	VERcjg	mettre
a	PRE	a
l'	DETdef	le
autre	ADJind	autre
rivage	NOMcom	rivage
;	PONfbl	;
de	PRE	de
la	DETdef	le
nacelle	NOMcom	nacelle
sont	VERcjg	estre
issu	VERppe	issir
et	CONcoo	et
a	PRE	a
la	DETdef	le
porte	NOMcom	porte
sont	VERcjg	estre
venu	VERppe	venir
dont	PROrel	dont
Cerberus	NOMpro	Cherberus
estoit	VERcjg	estre
portiers	NOMcom	portier
;	PONfbl	;
garder	VERinf	garder
la	DETdef	le
porte	NOMcom	porte
ert	VERcjg	être
ses	DETpos	son
mestiers	NOMcom	mestier
.	PONfrt	.

Molt	ADVgen	moult
par	ADVgen	par
est	VERcjg	estre
laiz	ADJqua	laid
a	PRE	a
desmesure	NOMcom	desmesure
et	CONcoo	et
de	PRE	de
molt	ADVgen	moult
orrible	ADJqua	orrible
faiture	NOMcom	faiture
;	PONfbl	;
janbes	NOMcom	jambe
et	CONcoo	et
piez	NOMcom	pié
a	PRE	a
toz	ADVgen	tot
veluz	ADJqua	veuz
et	CONcoo	et
les	DETdef	le
artolz	NOMcom	artol
a	VERcjg	avoir
toz	ADVgen	tot
crochuz	VERppe	crocher
;	PONfbl	;
tels	DETind	tel
ongles	NOMcom	ongle
a	VERcjg	avoir
com	CONsub	come
de	PRE	de
grifon	NOMcom	grifon
et	CONcoo	et
coëz	VERppe	couir
est	VERcjg	estre
come	CONsub	come
gaignon	NOMcom	gaignon
;	PONfbl	;
agu	ADJqua	agu
dos	NOMcom	dos
a	VERcjg	avoir
et	CONcoo	et
recorbé	VERppe	recorber
et	CONcoo	et
le	DETdef	le
vantre	NOMcom	ventre
gros	ADJqua	gros
et	CONcoo	et
enflé	VERppe	enfler
;	PONfbl	;
une	DETndf	un
estrume	NOMcom	estrume
a	VERcjg	avoir
an	PRE	en
son	NOMcom	son
l'	DETdef	le
eschine	NOMcom	eschine
,	PONfbl	,
et	CONcoo	et
megre	ADJqua	maigre
