Suvent	ADVgen	souvent
est	VERcjg	estre
mustré	VERppe	montrer
que	CONsub	que
les	DETdef	le
anmes	NOMcom	âme
d'	PRE	de
enfanz	NOMcom	enfant
sevent	VERcjg	savoir
alchune	DETind	auchun
chose	NOMcom	chose
.	PONfrt	.

D.	PRE	de
:Pur	PRE	cour
quei	PROint	quoi
apeles	VERcjg	apeler
tu	PROper	tu
cors	NOMcom	corps
nez	VERppe	naistre
de	PRE	de
cristien	NOMcom	chrétien
nun	ADVneg	non
net	ADJqua	net
?	PONfrt	?

M.	ETR	mil
:Ker	CONcoo	car
il	PROper	il
est	VERcjg	estre
nez	VERppe	naistre
de	PRE	de
nun	NOMcom	nom
nete	ADJqua	net
semence	NOMcom	semence
,	PONfbl	,
e	CONcoo	et
en	PRE	en
altre	DETind	autre
liu	NOMcom	lieu
est	VERcjg	estre
dit:“Jeo	VERppe	ditioi
sui	VERcjg	estre
conceuz	VERppe	concevoir
en	PRE	en
felunies	NOMcom	félonie
.	PONfbl	.
”	PONpdr	”
D.	PRE	de
:Cum	DETint	comme
huem	NOMcom	homme
est	VERcjg	estre
esneiez	VERppe	énoyer
tuz	PROind	tous
en	PRE	en
baptisme	NOMcom	baptisme
e	CONcoo	et
mariages	NOMcom	marïage
seit	VERcjg	être
bons	ADJqua	bon
,	PONfbl	,
cument	ADVint	comment
est	VERcjg	estre
dite	VERppe	dire
sa	DETpos	son
semence	NOMcom	semence
nun	ADVneg	non
nette	ADJqua	net
?	PONfrt	?

M.	ETR	mil
:Huem	ETR	Huem
en	PRE	en
baptesme	NOMcom	baptême
est	VERcjg	estre
seintefiez	VERppe	saintefier
dehors	ADVgen	defors
e	CONcoo	et
dedenz	ADVgen	dedans
,	PONfbl	,
mais	CONcoo	mais
derechief	ADVgen	derrechef
la	DETdef	le
semence	NOMcom	semence
de	PRE	de
lui	PROper	il
est	VERcjg	estre
ordee	VERppe	order
par	PRE	par
la	DETdef	le
coveitise	NOMcom	covoitise
de	PRE	de
la	DETdef	le
char	NOMcom	char
.	PONfrt	.

D.	PRE	de
:Cum	CONsub	comme
icele	DETdem	cil
conjunctiun	NOMcom	conjonction
ne	ADVneg	ne
puisset	VERcjg	pouvoir
estre	VERinf	estre
faite	VERppe	faire
senz	PRE	sans
charnel	ADJqua	charnel
delit	NOMcom	delit
e	CONcoo	et
icil	DETdem	icel
enfes	NOMcom	enfant
ne	ADVneg	ne
se	PROper	soi
puisset	VERcjg	pouvoir
combatre	VERinf	combattre
od	PRE	o
sun	DETpos	son
perre	NOMcom	père
ne	CONcoo	ne
od	PRE	o
sa	DETpos	son
merre	NOMcom	mère
,	PONfbl	,
pur	PRE	pour
ceo	PROdem	ce
qu'	CONsub	que
il	PROper	il
nen	ADVneg	ne
est	VERcjg	estre
unchore	NOMcom	onchore
furmez	VERppe	former
,	PONfbl	,
cument	ADVint	comment
est	VERcjg	estre
il	PROper	il
nun	NOMcom	nom
netz	ADJqua	net
e	CONcoo	et
reddevables	ADJqua	redevable
à	PRE	à
culpe	NOMcom	coulpe
e	CONcoo	et
à	PRE	à
peine	NOMcom	peine
?	PONfrt	?

M.	DETcar	mille
:Icist	DETcom	cist
crimes	NOMcom	crime
de	PRE	de
pollutiun	NOMcom	polution
ne	ADVneg	ne
guerpist	VERcjg	guerpir
pas	ADVneg	pas
les	DETdef	le
perres	NOMcom	pierre
e	CONcoo	et
les	DETdef	le
merres	NOMcom	mëor
,	PONfbl	,
einz	ADVgen	ainz
est	VERcjg	estre
espanduz	VERppe	espandre
en	PRE	en
els	PROper	eux
,	PONfbl	,
e	CONcoo	et
pur	PRE	pour
ceo	PROdem	ce
sunt	VERcjg	être
redevable	ADJqua	redevable
à	PRE	à
la	DETdef	le
culpe	NOMcom	coulpe
de	PRE	de
Adam	NOMpro	Adam
,	PONfbl	,
en	PRE	en
qui	PROrel	que
il	PROper	il
sunt	VERcjg	être
mort	VERppe	mourir
tuit	PROind	tot
.	PONfrt	.

D.	PRE	de
:Se	CONsub	se
il	PROper	il
sunt	VERcjg	être
tuit	PROind	tot
mort	VERppe	mourir
en	PRE	en
Adam	NOMpro	Adam
,	PONfbl	,
cument	ADVint	comment
naissent	VERcjg	naître
il	PROper	il
vif	ADJqua	vif
?	PONfrt	?

M.	ETR	mil
:Altresi	ADVgen	cautressi
est	VERcjg	estre
huem	NOMcom	homme
ki	PROrel	qui
naist	VERcjg	naître
el	PRE.DETdef	en
munde	NOMcom	monde
e	CONcoo	et
tost	ADVgen	tost
repairet	VERcjg	repairer
à	PRE	à
mort	NOMcom	mort
,	PONfbl	,
cum	CONsub	comme
est	VERcjg	estre
cil	PROdem	cel
qui	PROrel	que
se	PROper	soi
demustret	VERcjg	démontrer
à	PRE	à
alchune	ADJqua	auchun
fenestre	NOMcom	fenestre
e	CONcoo	et
tost	ADVgen	tost
s'	PROper	soi
en	PROadv	en
veit	VERcjg	voir
.	PONfrt	.

D.	PRE	de
:Se	DETpos	son
pechié	NOMcom	péché
sunt	VERcjg	être
relaissiet	VERppe	relaisser
en	PRE	en
baptisterie	NOMcom	baptistère
,	PONfbl	,
pur	PRE	pour
quei	PROint	quoi
sunt	VERcjg	être
bateiet	VERppe	battre
cil	PROdem	cel
ki	PROrel	qui
naissent	VERcjg	naître
d'	PRE	de
els	PROper	eux
?	PONfrt	?

M.	ETR	mil
:Se	CONsub	se
alchune	ADJqua	auchun
paste	NOMcom	paste
estcorumpue	VERppe	estorumer
de	PRE	de
venim	NOMcom	venim
,	PONfbl	,
tuit	DETind	tot
li	DETdef	le
pain	NOMcom	pain
qui	PROrel	que
de	PRE	de
li	PROper	il
sunt	VERcjg	être
,	PONfbl	,
sunt	VERcjg	être
mortal	ADJqua	mortel
.	PONfrt	.

Issi	ADVgen	issi
fud	VERcjg	être
Adam	NOMpro	Adam
corumpuz	VERppe	corrompre
,	PONfbl	,
e	CONcoo	et
pur	PRE	pour
ceo	PROdem	ce
tuit	DETind	tot
cil	PROdem	cel
qui	PROrel	que
naissent	VERcjg	naître
de	PRE	de
lui	PROper	il
,	PONfbl	,
sunt	VERcjg	être
corrumpu	VERppe	corrompre
e	CONcoo	et
digne	ADJqua	digne
de	PRE	de
mort	NOMcom	mort
.	PONfrt	.

D.	PRE	de
:Dunt	PROrel	dont
ne	ADVneg	ne
sunt	VERcjg	être
il	PROper	il
vivifiet	VERppe	vivier
en	PRE	en
la	DETdef	le
mort	NOMcom	mort
de	PRE	de
Crist	NOMpro	Christ
par	PRE	par
baptesme	NOMcom	baptême
?	PONfrt	?

M.	ADVgen	mentil
:Si	ADVgen	si
cum	CONsub	comme
li	DETdef	le
perre	NOMcom	père
e	CONcoo	et
les	DETdef	le
merres	NOMcom	mëor
sunt	VERcjg	être
esneied	VERppe	énoiier
par	PRE	par
els	PROper	eux
meesmes	ADJind	même
en	PRE	en
baptesme	NOMcom	baptême
,	PONfbl	,
issi	ADVgen	issi
cuvient	VERcjg	convenir
les	DETdef	le
fiz	NOMcom	fils
estre	VERinf	estre
renuvelez	VERppe	renouveler
par	PRE	par
els	PROper	eux
meemes	ADJind	même
en	PRE	en
baptesme	NOMcom	baptême
apres	PRE	après
la	DETdef	le
mort	NOMcom	mort
de	PRE	de
Crist	NOMpro	Christ
.	PONfrt	.

D.	PRE	de
:Pur	PRE	cour
quei	PROint	quoi
ne	ADVneg	ne
leisset	VERcjg	laisser
Deus	NOMpro	Dieu
alquanz	PROind	alquant
naistre	VERinf	naître
que	CONsub	que
il	PROper	il
seient	VERcjg	être
baptiziez	VERppe	baptiser
u	CONcoo	ou
les	DETdef	le
nez	NOMcom	nef
primes	ADVgen	prim
sustrait	VERppe	soustraire
de	PRE	de
mort	NOMcom	mort
qu'	PROrel	que
il	PROper	il
seient	VERcjg	être
regenerez	VERppe	régénérer
?	PONfrt	?

M.	ETR	mil
:Li	DETdef	ci
jugement	NOMcom	jugement
Deu	NOMpro	Dieu
sunt	VERcjg	être
si	ADVgen	si
cume	CONsub	comme
abisme	NOMcom	abisme
e	CONcoo	et
pur	PRE	pour
ceo	PROdem	ce
sunt	VERcjg	être
repost,ja	NOMcom	repostie
seit	VERcjg	être
ceo	PROdem	ce
que	PROrel	que
achaisun	NOMcom	ochaison
luiset	VERcjg	luisir
en	PRE	en
els	PROper	eux
,	PONfbl	,
cum	CONsub	comme
seit	VERcjg	être
cuneu	VERppe	connaître
chose	NOMcom	chose
que	PROrel	que
pur	PRE	pour
les	DETdef	le
esliz	VERppe	eslire
est	VERcjg	estre
fait	VERppe	faire
que	CONsub	que
,	PONfbl	,
cum	CONsub	comme
il	PROper	il
verrunt	VERcjg	voir
cels	PROdem	cil
senz	PRE	sans
deserte	NOMcom	desserte
e	CONcoo	et
à	PRE	à
bien	ADVgen	bien
pruef	ADVgen	prouef
senz	PRE	sans
pechied	NOMcom	péché
en	PRE	en
peine	NOMcom	peine
,	PONfbl	,
qu'	CONsub	que
il	PROper	il
en	PROadv	en
rendent	VERcjg	rendre
à	PRE	à
Deu	NOMpro	Dieu
graces	NOMcom	grâce
par	PRE	par
la	DETdef	le
grace	NOMcom	grâce
delquel	PRE.PROrel	de.lequel
il	PROper	il
sunt	VERcjg	être
escapez	VERppe	eschaper
de	PRE	de
tanz	DETind	tant
granz	ADJqua	grant
peines	NOMcom	peine
.	PONfrt	.

D.	PRE	de
:Quele	DETint	quel
peine	NOMcom	peine
unt	VERcjg	avoir
li	DETdef	le
enfant	NOMcom	enfant
?	PONfrt	?

M.	DETcar	mille
:Tenebres	NOMcom	connébre
sulement	ADVgen	seulement
.	PONfrt	.

D.	PROint	de.le
:Nuist	VERcjg	cuire
lur	PROper	leur
que	CONsub	que
ilsuntnez	VERcjg	ilsonter
d'	PRE	de
avulterie	NOMcom	avouterie
,	PONfbl	,
de	PRE	de
chusines	NOMcom	cusine
,	PONfbl	,
de	PRE	de
chanuines	NOMcom	chanoine
,	PONfbl	,
de	PRE	de
muines	NOMcom	moine
e	CONcoo	et
de	PRE	de
nuneins	NOMcom	nonnain
?	PONfrt	?

M.	DETpos	mon
:Nenal	NOMcom	chanal
,	PONfbl	,
se	CONsub	se
il	PROper	il
sunt	VERcjg	être
batizé	VERppe	batiser
,	PONfbl	,
plus	ADVgen	plus
que	CONsub	que
nuist	VERcjg	nuire
al	PRE.DETdef	à.le
furment	NOMcom	fourment
que	CONsub	que
cil	PROdem	cel
le	PROper	il
semet	VERcjg	semetre
,	PONfbl	,
ki	PROrel	qui
l'	PROper	il
at	VERcjg	avoir
embled	VERppe	embler
.	PONfrt	.

D.	PROint	de.le
:Nuisent	VERcjg	cuire
li	DETdef	le
pechié	NOMcom	péché
des	PRE.DETdef	de.le
perres	NOMcom	pierre
e	CONcoo	et
des	PRE.DETdef	de.le
merres	NOMcom	mëor
as	PRE.DETdef	à.le
enfanz	NOMcom	enfant
u	CONcoo	ou
cil	PROdem	cel
des	PRE.DETdef	de.le
enfanz	NOMcom	enfant
à	PRE	à
els	PROper	eux
?	PONfrt	?

M.	ETR	mil
:Escrit	NOMcom	écrit
est:“Li	VERcjg	estoiir
perre	NOMcom	père
ne	ADVneg	ne
porterat	VERcjg	porter
la	DETdef	le
felunie	NOMcom	félonie
del	PRE.DETdef	de
fiz	NOMcom	fils
ne	CONcoo	ne
li	DETdef	le
fiz	NOMcom	fils
icele	PROdem	cil
al	PRE.DETdef	à.le
perre.”Se	NOMcom	perrois
il	PROper	il
ne	ADVneg	ne
s'	PROper	soi
entreconsentent	VERcjg	entreconsentir
en	PRE	en
mal	NOMcom	mal
e	CONcoo	et
si	ADVgen	si
li	PROper	il
perrenepuent	VERcjg	parrinopler
les	DETdef	le
fiz	NOMcom	fils
desevrer	VERinf	dessevrer
de	PRE	de
mal	NOMcom	mal
,	PONfbl	,
ne	ADVneg	ne
nuirunt	VERcjg	nuire
pas	ADVneg	pas
li	DETdef	le
pechied	NOMcom	péché
des	PRE.DETdef	de.le
uns	PROind	un
as	PRE.DETdef	à.le
altres	PROind	autre
plus	ADVgen	plus
que	CONsub	que
nuit	NOMcom	nuit
à	PRE	à
Josue	NOMpro	Josue
d'	PRE	de
aveir	VERinf	avoir
felun	ADJqua	félon
perre	NOMcom	père
e	CONcoo	et
felun	ADJqua	félon
fiz	NOMcom	fils
;	PONfbl	;
mais	CONcoo	mais
si	CONsub	si
il	PROper	il
s'	PROper	soi
entreconsentent	VERcjg	entreconsentir
,	PONfbl	,
si	ADVgen	si
serunt	VERcjg	être
dampné	VERppe	damner
cheschun	PROind	chacun
par	PRE	par
lur	DETpos	leur
mal	NOMcom	mal
.	PONfrt	.

D.	PROint	de.le
:Est	VERcjg	issir
granz	ADJqua	grant
pechiez	NOMcom	pechié
à	PRE	à
aveir	VERinf	avoir
sa	DETpos	son
chusine	NOMcom	cuisine
?	PONfrt	?

M.	VERcjg	mouvoir
:Sulunc	PRE	selon
nature	NOMcom	nature
nuls	PROind	nul
,	PONfbl	,
sulunc	PRE	selon
l'	DETdef	le
establisement	NOMcom	établisement
de	PRE	de
sainte	ADJqua	saint
iglise	NOMcom	église
mult	ADVgen	moult
granz	ADJqua	grant
.	PONfrt	.

D.	PRE	de
:Cument	ADVint	comment
est	VERcjg	estre
iceo	PROdem	ice
?	PONfrt	?

M.	DETcar	mille
:Nuls	ADJqua	cul
pechiez	NOMcom	pechié
ne	ADVneg	ne
fud	VERcjg	être
à	PRE	à
mangier	VERinf	mangier
la	DETdef	le
pume	NOMcom	pomme
,	PONfbl	,
mais	CONcoo	mais
le	DETdef	le
cumandement	NOMcom	commandement
Deu	NOMpro	Dieu
à	PRE	à
trespasser	VERinf	trespasser
fud	VERcjg	être
granz	ADJqua	grant
pechiez	NOMcom	pechié
.	PONfrt	.

D.	PRE	de
:Pur	PRE	cour
quei	PROint	quoi
orent	VERcjg	avoir
li	DETdef	le
seint	ADJqua	saint
hume	NOMcom	homme
lur	DETpos	leur
chusines	NOMcom	cusine
?	PONfrt	?

M.	DETcar	mille
:Charitez	NOMcom	charité
ne	ADVneg	ne
s'	PROper	soi
estendiet	VERcjg	étendre
entr'	PRE	entre
els	PROper	eux
ne	CONcoo	ne
maisquejesqu'à	ADVgen	maisque
luramis	VERppe	loramet
,	PONfbl	,
si	ADVgen	si
cum	CONsub	comme
est	VERcjg	estre
dit:“Aime	NOMcom	ditiame
tun	DETpos	ton
ami	NOMcom	ami
e	CONcoo	et
he	PRE	ens
tun	DETpos	ton
enemi	NOMcom	ennemi
”	PONpdr	”
,	PONfbl	,
e	CONcoo	et
pur	PRE	pour
ceo	PROdem	ce
durent	VERcjg	devoir
prendre	VERinf	prendre
les	DETdef	le
filles	NOMcom	fille
à	PRE	à
lur	DETpos	leur
cusins	NOMcom	cousin
,	PONfbl	,
asqueles	PRE.PROrel	à.lequel
il	PROper	il
eussent	VERcjg	avoir
amur	NOMcom	amour
.	PONfrt	.

Entre	PRE	entre
nus	PROper	nous
s'	PROper	soi
estent	VERcjg	étendre
charité	NOMcom	charité
e	CONcoo	et
à	PRE	à
amis	NOMcom	ami
e	CONcoo	et
à	PRE	à
enemis	NOMcom	ennemi
,	PONfbl	,
si	ADVgen	si
cum	CONsub	comme
est	VERcjg	estre
dit:“Amez	VERppe	ditiomer
voz	DETpos	vostre
enemis	NOMcom	ennemi
”	PONpdr	”
,	PONfbl	,
e	CONcoo	et
pur	PRE	pour
ceo	PROdem	ce
que	PROrel	que
nostre	DETpos	notre
sancs	NOMcom	sang
nus	PROper	nous
constreignet	VERcjg	contraindre
à	PRE	à
amer	VERinf	amer
noz	DETpos	notre
cusines	NOMcom	cusine
,	PONfbl	,
si	ADVgen	si
ad	VERcjg	avoir
seinte	ADJqua	saint
iglise	NOMcom	église
establit	VERppe	établir
que	CONsub	que
nus	PROper	nous
prengum	VERcjg	prendre
femes	NOMcom	femme
de	PRE	de
altre	DETind	autre
lignages	NOMcom	lignage
que	CONsub	que
des	PRE.DETdef	de.le
noz	PROpos	notre
.	PONfrt	.

D.	PRE	de
:Cument	ADVint	comment
nen	ADVneg	ne
est	VERcjg	estre
pechiet	VERppe	pécher
sulunc	PRE	selon
natureà	VERppe	naturer
prendre	VERinf	prendre
sa	DETpos	son
cusine	NOMcom	cusine
?	PONfrt	?

M.	PONpga	mil
:List	VERcjg	cisir
a	PRE	a
dous	DETcar	deux
freres	NOMcom	frère
prendre	VERinf	prendre
dous	DETcar	deux
sorurs	NOMcom	soeur
?	PONfrt	?

D.	PRE	de
:Oïl	ADVgen	ci
.	PONfrt	.

M.	ADVint	mouint
:La	DETdef	la
suer	NOMcom	seror
ma	DETpos	mon
femme	NOMcom	femme
est	VERcjg	estre
ma	DETpos	mon
cosine	NOMcom	cosine
par	PRE	par
sun	DETpos	son
sanc	NOMcom	sanc
;	PONfbl	;
esiceo	VERppe	essicier
est	VERcjg	estre
pechié	VERppe	pechié
sulunc	PRE	selon
nature	NOMcom	nature
,	PONfbl	,
pur	PRE	pour
quei	PROint	quoi
prent	VERcjg	prendre
mis	DETpos	mon
frere	NOMcom	frère
ma	DETpos	mon
cosine	NOMcom	cosine
e	CONcoo	et
jeo	PROper	je
la	DETdef	le
sue	PROpos	sien
?	PONfrt	?

E	CONcoo	et
pur	PRE	pour
ceo	PROdem	ce
sulunc	PRE	selon
nature	NOMcom	nature
est	VERcjg	estre
nuls	DETind	nul
pechiez	NOMcom	pechié
,	PONfbl	,
mais	CONcoo	mais
li	DETdef	le
entrediz	NOMcom	entredit
est	VERcjg	estre
griefs	ADJqua	grief
.	PONfrt	.

p.	NOMcom	pier
]	PONpdr	]
:	PONfbl	:
Ne	ADVneg	ne
puis	VERcjg	pöoir
pas	ADVneg	pas
entendre	VERinf	entendre
pur	PRE	pour
quei	PROrel	quoi
huem	NOMcom	homme
ne	ADVneg	ne
puisset	VERcjg	pouvoir
prendre	VERinf	prendre
sa	DETpos	son
cummere	NOMcom	commere
e	CONcoo	et
sa	DETpos	son
fillole	NOMcom	fille
?	PONfrt	?

M.	ETR	mil
:Altresi	ADVgen	cautressi
d'	PRE	de
icestes	PROdem	icest
cume	CONsub	comme
des	PRE.DETdef	de.le
cosines	NOMcom	cosine
,	PONfbl	,
sulunc	PRE	selon
nature	NOMcom	nature
n'	ADVneg	ne
est	VERcjg	estre
nul	DETind	nul
pechiez	NOMcom	pechié
,	PONfbl	,
mais	CONcoo	mais
sulunc	PRE	selon
sacrament	NOMcom	sacrement
est	VERcjg	estre
granz	ADJqua	grant
.	PONfrt	.

Si	ADVgen	si
cume	CONsub	comme
ta	DETpos	ton
femme	NOMcom	femme
est	VERcjg	estre
merre	NOMcom	mère
de	PRE	de
tun	DETpos	ton
fiz	NOMcom	fils
en	PRE	en
charnel	ADJqua	charnel
engendrement	NOMcom	engendrement
,	PONfbl	,
issi	ADVgen	issi
est	VERcjg	estre
ta	DETpos	ton
cumere	NOMcom	commiere
en	PRE	en
espiritel	ADJqua	espirital
,	PONfbl	,
e	CONcoo	et
ta	DETpos	ton
cummere	NOMcom	commere
est	VERcjg	estre
suer	NOMcom	seror
ta	DETpos	ton
femme	NOMcom	femme
espiritelment	ADVgen	espirituellement
,	PONfbl	,
e	CONcoo	et
ta	DETpos	ton
fillole	NOMcom	fille
est	VERcjg	estre
suer	NOMcom	seror
ta	DETpos	ton
fille	NOMcom	fille
espiritelment	ADVgen	espirituellement
.	PONfrt	.

Ensement	ADVgen	ensement
,	PONfbl	,
se	CONsub	se
tu	PROper	tu
lieves	VERcjg	lever
la	DETdef	le
fille	NOMcom	fille
alchun	DETind	aucun
hume	NOMcom	homme
,	PONfbl	,
tu	PROper	tu
seras	VERcjg	estre
frere	NOMcom	frère
sun	DETpos	son
perre	NOMcom	père
,	PONfbl	,
e	CONcoo	et
il	PROper	il
ne	ADVneg	ne
leist	VERcjg	loisir
pas	ADVneg	pas
à	PRE	à
nul	DETind	nul
hume	NOMcom	homme
prendre	VERinf	prendre
dous	DETcar	deux
serurs	NOMcom	soeur
e	CONcoo	et
à	PRE	à
nule	DETind	nul
femme	NOMcom	femme
prendre	VERinf	prendre
dous	DETcar	deux
freres	NOMcom	frère
;	PONfbl	;
par	PRE	par
le	DETdef	le
sacrement	NOMcom	sacrement
est	VERcjg	estre
deveez	VERppe	devëer
tels	DETind	tel
mariages	NOMcom	marïage
.	PONfrt	.

D.	PRE	de
:Eslece	VERcjg	cheslecier
te	PROper	tu
,	PONfbl	,
m'	DETpos	mon
anme	NOMcom	âme
,	PONfbl	,
ker	CONcoo	car
tu	PROper	tu
as	VERcjg	avoir
oïd	VERppe	ouïr
ceo	PROdem	ce
que	PROrel	que
tu	PROper	tu
desriroues	VERcjg	desrirer
.	PONfrt	.

Di	VERcjg	dire
mei	PROper	moi
,	PONfbl	,
maistre	NOMcom	maître
,	PONfbl	,
que	PROint	que
t'	PROper	tu
est	VERcjg	estre
vis	NOMcom	vis
de	PRE	de
?	PONfrt	?

ministres	NOMcom	ministre
de	PRE	de
seinte	ADJqua	saint
iglise	NOMcom	église
.	PONfrt	.

M.	PONpga	mil
:Primes	ADVgen	crimes
te	PROper	tu
dirrai	VERcjg	dire
des	PRE.DETdef	de.le
pruveires	NOMcom	prouvoire
.	PONfrt	.

Si	CONsub	si
il	PROper	il
vivent	VERcjg	vivre
bien	ADVgen	bien
par	PRE	par
esample	NOMcom	exemple
sunt	VERcjg	être
luiserne	NOMcom	luiserne
del	PRE.DETdef	de
munde	NOMcom	monde
.	PONfrt	.

Se	CONsub	se
il	PROper	il
enseignent	VERcjg	enseigner
bien	ADVgen	bien
par	PRE	par
parole	NOMcom	parole
,	PONfbl	,
sel	ADVgen.PROper	si
sunt	VERcjg	être
de	PRE	de
terre	NOMcom	terre
.	PONfrt	.

Cil	DETdem	cel
altre	ADJind	autre
menistre	NOMcom	menistre
sunt	VERcjg	être
fenestre	NOMcom	fenestre
en	PRE	en
la	DETdef	le
maisun	NOMcom	maison
Deu	NOMpro	Dieu
,	PONfbl	,
par	PRE	par
lesquels	PROrel	lequel
est	VERcjg	estre
dunee	VERppe	donner
science	NOMcom	science
à	PRE	à
cels	PROdem	cil
ki	PROrel	qui
sunt	VERcjg	être
en	PRE	en
teniebres	NOMcom	ténèbres
de	PRE	de
mesconuissance	NOMcom	mesconoissance
.	PONfrt	.

Se	CONsub	se
il	PROper	il
vivent	VERcjg	vivre
bien	ADVgen	bien
e	CONcoo	et
ben	ADVgen	bien
nen	ADVneg	ne
enseignent	VERcjg	enseigner
,	PONfbl	,
charbun	NOMcom	charbon
sunt	VERcjg	être
de	PRE	de
feu	NOMcom	feu
,	PONfbl	,
ki	PROrel	qui
ardent	VERcjg	ardre
e	CONcoo	et
ne	ADVneg	ne
luisent	VERcjg	luire
.	PONfrt	.

Se	CONsub	se
il	PROper	il
(	PONpga	(
en	PROadv	en
)	PONpdr	)
enseignent	VERcjg	enseigner
bien	ADVgen	bien
e	CONcoo	et
malement	ADVgen	malement
vivent	VERcjg	vivre
,	PONfbl	,
chandeille	NOMcom	chandelle
ardant	VERppa	ardre
suntki	VERcjg	sontir
à	PRE	à
altres	PROind	autre
luist	VERcjg	luire
e	CONcoo	et
ele	PROper	il
ne	ADVneg	ne
veit	VERcjg	voir
gute	NOMcom	goutte
.	PONfrt	.

Cil	PROdem	cel
qui	PROrel	que
bien	ADVgen	bien
ne	ADVneg	ne
vivent	VERcjg	vivre
ne	CONcoo	ne
n'	ADVneg	ne
enseignent	VERcjg	enseigner
,	PONfbl	,
sunt	VERcjg	être
fums	NOMcom	fume
qui	PROrel	que
obscuret	VERcjg	obscurer
le	DETdef	le
liu	NOMcom	lieu
e	CONcoo	et
les	DETdef	le
oilz	NOMcom	oeil
.	PONfrt	.

D'	PRE	de
icels	PROdem	cil
est	VERcjg	estre
dit:“Esteiles	NOMcom	ditoile
sunt	VERcjg	être
ki	PROrel	qui
ne	ADVneg	ne
luistrent	VERcjg	luire
e	CONcoo	et
pur	PRE	pour
ceo	PROdem	ce
chaïrent	VERcjg	choir
del	PRE.DETdef	de
ciel	NOMcom	ciel
.	PONfbl	.
”	PONpdr	”
D.	PRE	de
:Que	PROint	que
diz	VERcjg	dire
tu	PROper	tu
d'	PRE	de
icels	PROdem	cil
ki	PROrel	qui
despisent	VERcjg	despire
le	DETdef	le
munde	NOMcom	monde
e	CONcoo	et
des	PRE.DETdef	de.le
muines	NOMcom	moine
e	CONcoo	et
des	PRE.DETdef	de.le
altres	PROind	autre
de	PRE	de
religiun	NOMcom	religion
?	PONfrt	?

M.	ETR	mil
:Se	CONsub	se
il	PROper	il
guardent	VERcjg	garder
lur	DETpos	leur
religiun	NOMcom	religion
bien	ADVgen	bien
,	PONfbl	,
od	PRE	o
Deu	NOMpro	Dieu
serunt	VERcjg	être
jugeur	NOMcom	jugeur
;	PONfbl	;
se	CONsub	se
ceo	PROdem	ce
nun	ADVneg	non
,	PONfbl	,
plus	ADVgen	plus
serunt	VERcjg	être
chaitif	ADJqua	chétif
de	PRE	de
tuz	DETind	tous
humes	NOMcom	homme
,	PONfbl	,
ker	CONcoo	car
il	PROper	il
nen	ADVneg	ne
unt	VERcjg	avoir
ne	CONcoo	ne
siecle	NOMcom	siècle
ne	CONcoo	ne
Deu	NOMpro	Dieu
.	PONfrt	.

D'	PRE	de
icels	PROdem	cil
est	VERcjg	estre
dit:“Il	NOMcom	ditil
descenderunt	VERcjg	descendre
tut	ADVgen	tout
vif	ADJqua	vif
en	PRE	en
enfern	NOMcom	enfer
.	PONfbl	.
”	PONpdr	”
D.	PRE	de
:Que	PROint	que
diz	VERcjg	dire
tu	PROper	tu
des	PRE.DETdef	de.le
chavalier	NOMcom	chavalier
?	PONfrt	?

M.	DETcar	mille
:Petit	NOMcom	cetit
de	PRE	de
bien	ADVgen	bien
de	PRE	de
cels	PROdem	cil
qui	PROrel	que
vivent	VERcjg	vivre
de	PRE	de
preie	NOMcom	proie
e	CONcoo	et
vestent	VERcjg	vêtir
de	PRE	de
ravine	NOMcom	ravine
e	CONcoo	et
en	PROadv	en
achatent	VERcjg	achater
possessiuns	NOMcom	possession
e	CONcoo	et
lur	DETpos	leur
bosoignz	NOMcom	besoin
en	PROadv	en
funt	VERcjg	faire
.	PONfrt	.

D'	PRE	de
els	PROper	eux
est	VERcjg	estre
dit:“Lur	NOMcom	ditileur
jur	NOMcom	jour
defaillirent	VERcjg	défaillir
en	PRE	en
vanité	NOMcom	vanité
e	CONcoo	et
pur	PRE	pour
ceo	PROdem	ce
muntad	VERcjg	monter
sur	PRE	sur
els	PROper	eux
le	DETdef	le
ire	NOMcom	ire
Deu	NOMpro	Dieu
.	PONfbl	.
”	PONpdr	”
D.	PRE	de
:Quele	DETint	quel
esperance	NOMcom	espérance
hunt	VERcjg	avoir
li	DETdef	le
marcheant	NOMcom	marchëant
?	PONfrt	?

M.	DETcar	mille
:Petite	NOMcom	cetite
,	PONfbl	,
ker	CONcoo	car
quanque	PROrel	cant
il	PROper	il
unt	VERcjg	avoir
,	PONfbl	,
à	PRE	à
bienpruef	NOMcom	biempruef
l'	PROper	il
unt	VERcjg	avoir
par	PRE	par
trecherie	NOMcom	trécherie
.	PONfrt	.

D.	PRE	de
:Dunt	PROint	cont
nevunt	VERcjg	navrer
il	PROper	il
suvent	ADVgen	souvent
à	PRE	à
iglises	NOMcom	eglise
e	CONcoo	et
offrent	VERcjg	ofrir
e	CONcoo	et
funt	VERcjg	faire
almosnes	NOMcom	aumône
?	PONfrt	?

M.	ETR	mil
:Tut	DETind	tout
ceo	PROdem	ce
funt	VERcjg	faire
il	PROper	il
pur	PRE	pour
ceo	PROdem	ce
que	PROrel	que
Deuslur	NOMpro	Dieulor
creisset	VERcjg	croître
e	CONcoo	et
