Monsieur	NOMcom	monsieur
bon	ADJqua	bon
logis	NOMcom	logi
et	CONcoo	et
le	DETdef	le
sejour	NOMcom	séjour
que	PROrel	que
l'	DETdef	le
on	PROind	on
y	PROadv	y
fist	VERcjg	faire
de	PRE	de
saulver	VERinf	sauver
la	DETdef	le
vie	NOMcom	vie
à	PRE	à
beaucoup	ADVgen	beaucoup
de	PRE	de
ses	DETpos	son
gens	NOMcom	gens
.	PONfrt	.

Là	ADVgen	là
arrivèrent	VERcjg	arriver
messire	NOMcom	seignor
Charles	NOMpro	Charles
de	PRE	de
France	NOMpro	France
,	PONfbl	,
lors	ADVgen	lors
duc	NOMcom	duc
de	PRE	de
Berry	NOMpro	Berry
,	PONfbl	,
seul	ADJqua	sol
frère	NOMcom	frère
du	PRE.DETdef	de.le
roy	NOMcom	roi
,	PONfbl	,
le	DETdef	le
duc	NOMcom	duc
de	PRE	de
Bretaigne	NOMpro	Bretaingne
,	PONfbl	,
monsr	NOMcom	moncre
de	PRE	de
Dunoys	NOMpro	Dunois
,	PONfbl	,
monsr	NOMcom	moncre
de	PRE	de
Dampmartin	NOMpro	Dammartin
,	PONfbl	,
monsr	NOMcom	moncre
de	PRE	de
Loheac	NOMpro	Lohac
,	PONfbl	,
monsr	NOMcom	moncre
de	PRE	de
Bueil	NOMpro	Beuil
et	CONcoo	et
monsr	NOMcom	moncre
de	PRE	de
Chaulmont	NOMpro	Chaumont
et	CONcoo	et
messire	NOMcom	seignor
Charles	NOMpro	Charles
d'	PRE	de
Amboyse	NOMpro	Amboise
,	PONfbl	,
son	DETpos	son
filz	NOMcom	fil
,	PONfbl	,
qui	PROrel	que
depuis	ADVgen	depuis
a	VERcjg	avoir
esté	VERppe	être
grand	ADJqua	grand
homme	NOMcom	homme
en	PRE	en
ce	DETdem	ce
royaulme	NOMcom	royaume
,	PONfbl	,
tous	PROind	tous
lesquelz	PROrel	lequel
dessus	ADVgen	dessus
nomméz	VERppe	nommer
,	PONfbl	,
le	DETdef	le
roy	NOMcom	roi
avoit	VERcjg	avoir
desapointéz	VERppe	desapointer
et	CONcoo	et
deffaictz	VERppe	défaire
de	PRE	de
leurs	DETpos	leur
estatz	NOMcom	état
,	PONfbl	,
quant	CONsub	cant
il	PROper	il
vint	VERcjg	venir
à	PRE	à
la	DETdef	le
couronne	NOMcom	couronne
,	PONfbl	,
nonobstant	PRE	nonobstant
qu'	CONsub	que
ilz	PROper	il
eussent	VERcjg	avoir
bien	ADVgen	bien
servy	VERppe	servir
le	DETdef	le
roy	NOMcom	roi
son	DETpos	son
père	NOMcom	père
et	CONcoo	et
le	DETdef	le
royaulme	NOMcom	royaume
ès	PRE.DETdef	en.le
conquestes	NOMcom	conquête
de	PRE	de
Normandye	NOMpro	Normandie
et	CONcoo	et
en	PRE	en
plusieurs	DETind	plusieurs
autres	ADJind	autre
guerres	NOMcom	guerre
.	PONfrt	.

Mondit	DETcom	mondit
seigneur	NOMcom	seigneur
de	PRE	de
Charroloys	NOMpro	Charrelois
et	CONcoo	et
tous	DETind	tous
les	DETdef	le
plus	ADVgen	plus
grans	ADJqua	grand
de	PRE	de
sa	DETpos	son
compaignye	NOMcom	compagnie
les	PROper	il
recueillirent	VERcjg	recueillir
et	CONcoo	et
leur	PROper	leur
allèrent	VERcjg	aller
au	PRE.DETdef	a
devant	NOMcom	devant
et	CONcoo	et
amenèrent	VERcjg	amener
leurs	DETpos	leur
personnes	NOMcom	personne
loger	VERinf	loger
en	PRE	en
la	DETdef	le
ville	NOMcom	ville
d'	PRE	de
Estampes	NOMpro	Étampes
,	PONfbl	,
où	PROrel	où
leur	DETpos	leur
logis	NOMcom	logi
estoit	VERcjg	estre
faict	VERppe	faire
,	PONfbl	,
et	CONcoo	et
les	DETdef	le
gens	NOMcom	gens
d'	PRE	de
armes	NOMcom	arme
demourèrent	VERcjg	demeurer
aux	PRE.DETdef	à.le
champs	NOMcom	champ
.	PONfrt	.

En	PRE	en
leur	DETpos	leur
compaignie	NOMcom	compagnie
avoit	VERcjg	avoir
huict	DETcar	huict
cens	DETcar	cent
hommes	NOMcom	homme
d'	PRE	de
armes	NOMcom	arme
de	PRE	de
très	ADVgen	très
bonne	ADJqua	bon
estoffe	NOMcom	estoffe
,	PONfbl	,
dont	PROrel	dont
il	PROimp	il
y	PROadv	y
en	PROadv	en
avoit	VERcjg	avoir
très	ADVgen	très
largement	ADVgen	largement
de	PRE	de
Bretons	NOMpro	breton
,	PONfbl	,
qui	PROrel	que
nouvellement	ADVgen	nouvellement
avoyent	VERcjg	avoir
laissé	VERppe	laisser
les	DETdef	le
ordonnances	NOMcom	ordonnance
,	PONfbl	,
comme	CONsub	comme
icy	ADVgen	ici
et	CONcoo	et
ailleurs	ADVgen	ailleurs
j'	PROper	je
ay	VERcjg	avoir
dit	VERppe	dire
,	PONfbl	,
qui	PROrel	que
amandoient	VERcjg	amender
bien	ADVgen	bien
leur	DETpos	leur
compaignie	NOMcom	compagnie
.	PONfrt	.

De	PRE	de
archers	NOMcom	archer
et	CONcoo	et
autres	DETind	autre
hommes	NOMcom	homme
de	PRE	de
guerre	NOMcom	guerre
arméz	VERppe	armer
de	PRE	de
bonnes	ADJqua	bon
brigandines	NOMcom	brigandine
avoit	VERcjg	avoir
en	PRE	en
très	ADVgen	très
grant	ADJqua	grant
nombre	NOMcom	nombre
,	PONfbl	,
et	CONcoo	et
povoient	VERcjg	pouvoir
bien	ADVgen	bien
estre	VERinf	estre
six	DETcar	six
mille	DETcar	mille
hommes	NOMcom	homme
à	PRE	à
cheval	NOMcom	cheval
très	ADVgen	très
bien	ADVgen	bien
empoint	ADJqua	empoint
,	PONfbl	,
et	CONcoo	et
sembloit	VERcjg	sembler
bien	ADVgen	bien
à	PRE	à
veoir	VERinf	vëoir
la	DETdef	le
compaignie	NOMcom	compagnie
que	CONsub	que
le	DETdef	le
duc	NOMcom	duc
de	PRE	de
Bretaigne	NOMpro	Bretaingne
fust	VERcjg	estre
ung	DETndf	un
très	ADVgen	très
grant	ADJqua	grant
seigneur	NOMcom	seigneur
,	PONfbl	,
car	CONcoo	car
toute	DETind	tout
ceste	DETdem	cest
compaignie	NOMcom	compagnie
vivoit	VERcjg	vivre
sur	PRE	sur
ses	DETpos	son
coffres	NOMcom	coffre
.	PONfrt	.

Le	DETdef	le
roy	NOMcom	roi
qui	PROrel	que
s'	PROper	soi
estoit	VERcjg	estre
tiré	VERppe	tirer
à	PRE	à
Corbueil	NOMpro	Corbeil
,	PONfbl	,
comme	CONsub	comme
j'	PROper	je
ay	VERcjg	avoir
dit	VERppe	dire
,	PONfbl	,
ne	ADVneg	ne
mectoit	VERcjg	mettre
point	ADVneg	point
en	PRE	en
oubly	NOMcom	oubli
ce	PROdem	ce
qu'	PROrel	que
il	PROper	il
avoit	VERcjg	avoir
à	PRE	à
faire	VERinf	faire
.	PONfrt	.

Il	PROper	il
tyra	VERcjg	tirer
en	PRE	en
Normandie	NOMpro	Normandie
pour	PRE	pour
assembler	VERinf	assembler
des	DETndf	un
gens	NOMcom	gens
et	CONcoo	et
pour	PRE	pour
peur	NOMcom	peur
qu'	CONsub	que
il	PROimp	il
n'	ADVneg	ne
y	PROadv	y
eust	VERcjg	avoir
mutation	NOMcom	mutation
ou	PRE.DETdef	en.le
pays	NOMcom	pays
,	PONfbl	,
et	CONcoo	et
mist	VERcjg	mettre
partie	NOMcom	partie
de	PRE	de
ses	DETpos	son
gens	NOMcom	gens
d'	PRE	de
armes	NOMcom	arme
ès	PRE.DETdef	en.le
envyrons	NOMcom	environ
de	PRE	de
Paris	NOMpro	Paris
,	PONfbl	,
là	ADVgen	là
où	PROrel	où
il	PROper	il
veoit	VERcjg	voir
qu'	CONsub	que
il	PROimp	il
estoit	VERcjg	estre
necessaire	ADJqua	nécessaire
.	PONfrt	.

Le	DETdef	le
premier	ADJord	premier
soir	NOMcom	soir
que	PROrel	que
furent	VERcjg	estre
arrivéz	VERppe	arriver
tous	DETind	tous
ses	DETpos	son
seigneurs	NOMcom	seigneur
dessusdictz	ADJqua	dessus-dit
audict	PRE.DETcom	à.ledit
Estampes	NOMpro	Étampes
,	PONfbl	,
se	PROper	soi
contèrent	VERcjg	conter
des	DETndf	un
nouvelles	NOMcom	nouvelle
l'	DETdef	le
un	PROind	un
à	PRE	à
l'	DETdef	le
autre	PROind	autre
.	PONfrt	.

Les	DETdef	le
Bretons	NOMpro	breton
avoient	VERcjg	avoir
prins	VERppe	prendre
aucuns	DETind	aucun
prisonniers	NOMcom	prisonnier
de	PRE	de
ceulx	PROdem	celui
qui	PROrel	que
fuyoient	VERcjg	fuir
du	PRE.DETdef	de.le
party	NOMcom	parti
du	PRE.DETdef	de.le
roy	NOMcom	roi
,	PONfbl	,
et	CONcoo	et
quant	CONsub	cant
ilz	PROper	il
eussent	VERcjg	avoir
esté	VERppe	être
ung	DETndf	un
peu	PROind	peu
plus	ADVgen	plus
avant	ADVgen	avant
,	PONfbl	,
ilz	PROper	il
eussent	VERcjg	avoir
prins	VERppe	prendre
et	CONcoo	et
desconfit	VERppe	desconfire
le	DETdef	le
tiers	NOMcom	tier
de	PRE	de
l'	DETdef	le
armée	NOMcom	armée
.	PONfrt	.

Ilz	PROper	il
avoient	VERcjg	avoir
bien	ADVgen	bien
tenu	VERppe	tenir
conseil	NOMcom	conseil
pour	PRE	pour
envoyer	VERinf	envoyer
gens	NOMcom	gens
dehors	ADVgen	defors
,	PONfbl	,
jugeans	VERppa	juger
que	CONsub	que
les	DETdef	le
ostz	NOMcom	ost
estoient	VERcjg	être
près	ADVgen	près
;	PONfbl	;
toutesfois	ADVgen	toutefois
aucuns	PROind	aucun
les	PROper	il
deslouèrent	VERcjg	délouer
.	PONfrt	.

Mais	CONcoo	mais
,	PONfbl	,
nonobstant	ADVgen	nonobsant
,	PONfbl	,
messire	NOMcom	seignor
Charles	NOMpro	Charles
d'	PRE	de
Amboise	NOMpro	Amboise
et	CONcoo	et
quelques	DETind	quel
autres	PROind	autre
se	PROper	soi
misdrent	VERcjg	mettre
plus	ADVgen	plus
avant	ADVgen	avant
que	CONsub	que
leur	DETpos	leur
armée	NOMcom	armée
,	PONfbl	,
pour	PRE	pour
veoir	VERinf	vëoir
s'	CONsub	se
ilz	PROper	il
rencontreroient	VERcjg	rencontrer
riens	PROind	rien
et	CONcoo	et
prindrent	VERcjg	prendre
plusieurs	DETind	plusieurs
prisonniers	NOMcom	prisonnier
,	PONfbl	,
comme	CONsub	comme
ay	VERcjg	avoir
dit	VERppe	dire
,	PONfbl	,
et	CONcoo	et
de	PRE	de
l'	DETdef	le
artillerie	NOMcom	artillère
,	PONfbl	,
lesquelz	DETrel	lequel
prisonniers	NOMcom	prisonnier
leur	PROper	leur
dirent	VERcjg	dire
que	CONsub	que
pour	PRE	pour
certain	ADJqua	certain
le	DETdef	le
roy	NOMcom	roi
estoit	VERcjg	estre
mort	VERppe	mourir
:	PONfbl	:
car	CONcoo	car
ainsi	ADVgen	ainsi
le	PROper	il
cuydoient	VERcjg	cuidier
”	PONpdr	”
“	PONpga	“
ilz	PROper	il
,	PONfbl	,
par	PRE	par
ce	PROdem	ce
qu'	CONsub	que
ilz	PROper	il
s'	PROper	soi
en	PROadv	en
estoyent	VERcjg	être
fuyz	VERppe	fuir
dès	PRE	dès
le	DETdef	le
commencement	NOMcom	commencement
de	PRE	de
la	DETdef	le
bataille	NOMcom	bataille
.	PONfrt	.

Les	DETdef	le
dessusdits	NOMcom	dessus-dit
rapportèrent	VERcjg	rapporter
les	DETdef	le
nouvelles	NOMcom	nouvelle
à	PRE	à
l'	DETdef	le
ost	NOMcom	ost
des	PRE.DETdef	de.le
Bretons	NOMpro	breton
,	PONfbl	,
qui	PROrel	que
en	PROadv	en
eurent	VERcjg	avoir
très	ADVgen	très
grand	ADJqua	grand
joye	NOMcom	joie
,	PONfbl	,
cuydant	VERppa	cuider
que	CONsub	que
ainsi	ADVgen	ainsi
fust	VERcjg	estre
,	PONfbl	,
esperant	VERppa	esperer
les	DETdef	le
biens	NOMcom	bien
qui	PROrel	que
leur	PROper	leur
fussent	VERcjg	estre
advenuz	VERppe	advenir
si	CONsub	si
ledict	DETcom	ledit
monsr	NOMcom	moncre
Charles	NOMpro	Charles
eust	VERcjg	avoir
esté	VERppe	être
roy	NOMcom	roi
;	PONfbl	;
et	CONcoo	et
tindrent	VERcjg	tenir
conseil	NOMcom	conseil
,	PONfbl	,
comme	CONsub	comme
il	PROper	il
m'	PROper	je
a	VERcjg	avoir
esté	VERppe	être
dit	VERppe	dire
depuis	ADVgen	depuis
par	PRE	par
ung	DETndf	un
homme	NOMcom	homme
de	PRE	de
bien	NOMcom	bien
qui	PROrel	que
estoit	VERcjg	estre
present	ADJqua	présent
,	PONfbl	,
assavoir	VERinf	assavoir
comment	ADVsub	comment
ilz	PROper	il
pourroyent	VERcjg	pouvoir
chasser	VERinf	chaser
ses	DETpos	son
Bourgnygnons	NOMpro	Bourgnignon
et	CONcoo	et
eulx	PROper	eux
en	PROadv	en
despescher	VERinf	despeschier
,	PONfbl	,
et	CONcoo	et
estoit	VERcjg	estre
l'	DETdef	le
oppinion	NOMcom	opinion
d'	PRE	de
aucuns	PROind	aucun
et	CONcoo	et
presque	ADVgen	près
de	PRE	de
tous	PROind	tous
que	CONsub	que
on	PROind	on
les	PROper	il
destroussast	VERcjg	détrousser
qui	PROrel	que
pourroit	VERcjg	pouvoir
.	PONfrt	.

Ceste	DETdem	cest
joye	NOMcom	joie
ne	ADVneg	ne
leur	PROper	leur
dura	VERcjg	durer
guères	ADVgen	gaire
,	PONfbl	,
mais	CONcoo	mais
par	PRE	par
là	ADVgen	là
povez	VERcjg	pouvoir
veoir	VERinf	vëoir
quelz	PROrel	quel
sont	VERcjg	estre
les	DETdef	le
broulliz	NOMcom	brouliz
en	PRE	en
ce	DETdem	ce
royaulme	NOMcom	royaume
à	PRE	à
toutes	DETind	tous
mutacions	NOMcom	mutacion
.	PONfrt	.

Pour	PRE	pour
revenir	VERinf	revenir
à	PRE	à
mon	DETpos	mon
propoz	NOMcom	propot
de	PRE	de
ceste	DETdem	cest
armée	NOMcom	armée
d'	PRE	de
Estampes	NOMpro	Étampes
,	PONfbl	,
comme	CONsub	comme
tous	PROind	tous
eussent	VERcjg	avoir
soupé	VERppe	souper
et	CONcoo	et
qu'	CONsub	que
il	PROimp	il
y	PROadv	y
avoit	VERcjg	avoir
largement	ADVgen	largement
gens	NOMcom	gens
se	PROper	soi
pourmenans	VERppa	pourmener
par	PRE	par
les	DETdef	le
rues	NOMcom	rüe
,	PONfbl	,
monsr	NOMcom	moncre
Charles	NOMpro	Charles
de	PRE	de
France	NOMpro	France
et	CONcoo	et
monsr	NOMcom	moncre
de	PRE	de
Charroloys	NOMpro	Charrelois
estoit	VERcjg	estre
à	PRE	à
une	DETndf	un
fenestre	NOMcom	fenestre
et	CONcoo	et
parloient	VERcjg	parler
eulx	PROper	eux
deux	PROcar	deux
de	PRE	de
très	ADVgen	très
grand	ADJqua	grand
affection	NOMcom	affection
.	PONfrt	.

En	PRE	en
la	DETdef	le
compaignie	NOMcom	compagnie
des	PRE.DETdef	de.le
Bretons	NOMpro	breton
y	PROadv	y
avoit	VERcjg	avoir
ung	DETndf	un
pouvre	ADJqua	pouvre
homme	NOMcom	homme
qui	PROrel	que
prenoit	VERcjg	prendre
plaisir	NOMcom	plaisir
à	PRE	à
gecter	VERinf	jecter
des	DETndf	un
fusées	NOMcom	fusée
en	PRE	en
l'	DETdef	le
aer	NOMcom	aer
,	PONfbl	,
qui	PROrel	que
courent	VERcjg	courir
parmy	PRE	parmi
les	DETdef	le
gens	NOMcom	gens
quant	CONsub	cant
elles	PROper	elle
sont	VERcjg	estre
tombées	VERppe	tomber
et	CONcoo	et
rendent	VERcjg	rendre
ung	DETndf	un
peu	PROind	peu
de	PRE	de
flambe	NOMcom	flamme
,	PONfbl	,
et	CONcoo	et
s'	PROper	soi
appelloit	VERcjg	appeler
maistre	NOMcom	maître
Jehan	NOMpro	Jean
Bouttefeu	NOMpro	Bouttehu
ou	CONcoo	o
maistre	NOMcom	maître
Jehans	NOMpro	Jean
des	PRE.DETdef	de.le
Serpens	NOMcom	serpent
;	PONfbl	;
lequel	PROrel	lequel
gecta	VERcjg	jecter
deux	DETcar	deux
ou	CONcoo	o
trois	DETcar	trois
fusées	NOMcom	fusée
en	PRE	en
l'	DETdef	le
aer	NOMcom	aer
,	PONfbl	,
qui	PROrel	que
coururent	VERcjg	courir
parmy	PRE	parmi
les	DETdef	le
gens	NOMcom	gens
,	PONfbl	,
de	PRE	de
quelque	DETind	quel
maison	NOMcom	maison
en	PRE	en
hault	ADVgen	haut
,	PONfbl	,
que	CONsub	que
nul	PROind	nul
ne	ADVneg	ne
l'	PROper	il
apperceut	VERcjg	apercevoir
.	PONfrt	.

Une	PROind	un
en	PROadv	en
vint	VERcjg	venir
donner	VERinf	donner
contre	PRE	contre
la	DETdef	le
croisée	NOMcom	croisée
de	PRE	de
la	DETdef	le
fenestre	NOMcom	fenestre
où	PROrel	où
ces	DETdem	ce
deux	ADJcar	deux
princes	NOMcom	prince
dessusdictz	ADJqua	dessus-dit
avoyent	VERcjg	avoir
les	DETdef	le
testes	NOMcom	tête
,	PONfbl	,
et	CONcoo	et
si	ADVgen	si
près	PRE	près
l'	DETdef	le
un	PROind	un
de	PRE	de
l'	DETdef	le
autre	PROind	autre
qu'	CONsub	que
il	PROimp	il
n'	ADVneg	ne
y	PROadv	y
avoit	VERcjg	avoir
pas	ADVneg	pas
ung	DETndf	un
pied	NOMcom	pied
entre	PRE	entre
deux	PROcar	deux
.	PONfrt	.

Tout	DETind	tout
deux	PROcar	deux
se	PROper	soi
dressèrent	VERcjg	dresser
et	CONcoo	et
furent	VERcjg	estre
esbahiz	VERppe	esbäir
et	CONcoo	et
se	PROper	soi
regardoit	VERcjg	regarder
chascun	PROind	chascun
l'	DETdef	le
un	PROind	un
l'	DETdef	le
autre	PROind	autre
et	CONcoo	et
engendrèrent	VERcjg	engendrer
suspection	NOMcom	suppection
que	CONsub	que
ce	PROdem	ce
n'	ADVneg	ne
eust	VERcjg	avoir
esté	VERppe	être
faict	VERppe	faire
expressement	ADVgen	expressement
pour	PRE	pour
leur	DETpos	leur
mal	NOMcom	mal
faire	VERinf	faire
.	PONfrt	.

Le	DETdef	le
seigneur	NOMcom	seigneur
de	PRE	de
Contay	NOMpro	Contay
vint	VERcjg	venir
parler	VERinf	parler
à	PRE	à
mondict	DETcom	mondic
seigneur	NOMcom	seigneur
de	PRE	de
Charroloys	NOMpro	Charrelois
,	PONfbl	,
son	DETpos	son
maistre	NOMcom	maître
,	PONfbl	,
et	CONcoo	et
dès	PRE	dès
qu'	CONsub	que
il	PROper	il
luy	PROper	lui
eut	VERcjg	avoir
dit	VERppe	dire
ung	DETndf	un
mot	NOMcom	mot
en	PRE	en
l'	DETdef	le
oreille	NOMcom	oreille
,	PONfbl	,
descendit	VERcjg	descendre
en	PRE	en
bas	NOMcom	bas
et	CONcoo	et
alla	VERcjg	aller
faire	VERinf	faire
armer	VERinf	armer
tous	DETind	tous
les	DETdef	le
gens	NOMcom	gens
de	PRE	de
sa	DETpos	son
maison	NOMcom	maison
et	CONcoo	et
les	DETdef	le
archiers	NOMcom	archier
de	PRE	de
son	DETpos	son
corps	NOMcom	corps
et	CONcoo	et
autres	PROind	autre
.	PONfrt	.

Incontinent	ADVgen	incontinent
ledict	DETcom	ledit
seigneur	NOMcom	seigneur
de	PRE	de
Charroloys	NOMpro	Charrelois
dist	VERcjg	dire
au	PRE.DETdef	a
duc	NOMcom	duc
de	PRE	de
Berry	NOMpro	Berry
,	PONfbl	,
qui	PROrel	que
semblablement	ADVgen	semblablement
fist	VERcjg	faire
armer	VERinf	armer
les	DETdef	le
archiers	NOMcom	archier
de	PRE	de
son	DETpos	son
corps	NOMcom	corps
,	PONfbl	,
et	CONcoo	et
y	PROadv	y
eut	VERcjg	avoir
incontinent	ADVgen	incontinent
deux	DETcar	deux
ou	CONcoo	o
trois	DETcar	trois
cens	DETcar	cent
hommes	NOMcom	homme
d'	PRE	de
armes	NOMcom	arme
arméz	VERppe	armer
devant	PRE	devant
la	DETdef	le
porte	NOMcom	porte
à	PRE	à
pied	NOMcom	pied
et	CONcoo	et
grand	ADJqua	grand
nombre	NOMcom	nombre
d'	PRE	de
archiers	NOMcom	archier
et	CONcoo	et
serchoit	VERcjg	serchier
l'	DETdef	le
on	PROind	on
partout	ADVgen	partout
dont	PROrel	dont
povoit	VERcjg	pouvoir
venir	VERinf	venir
ce	DETdem	ce
feu	NOMcom	feu
.	PONfrt	.

Ce	DETdem	ce
povre	ADJqua	povre
homme	NOMcom	homme
qui	PROrel	que
l'	PROper	il
avoit	VERcjg	avoir
faict	VERppe	faire
se	PROper	soi
vint	VERcjg	venir
gecter	VERinf	jecter
à	PRE	à
genoulx	NOMcom	genou
devant	PRE	devant
eulx	PROper	eux
et	CONcoo	et
leur	PROper	leur
dict	VERcjg	dire
que	CONsub	que
ç'	PROdem	ce
avoit	VERcjg	avoir
esté	VERppe	être
luy	PROper	lui
,	PONfbl	,
et	CONcoo	et
en	PROadv	en
gecta	VERcjg	jecter
trois	DETcar	trois
ou	CONcoo	o
quatre	DETcar	quatre
autres	PROind	autre
.	PONfrt	.

Et	CONcoo	et
en	PRE	en
ce	PROdem	ce
faisant	VERppa	faire
,	PONfbl	,
il	PROper	il
osta	VERcjg	ôter
beaucoup	ADVgen	beaucoup
de	PRE	de
gens	NOMcom	gens
de	PRE	de
suspicion	NOMcom	suppition
que	PROrel	que
l'	DETdef	le
on	PROind	on
avoit	VERcjg	avoir
les	DETdef	le
ungs	PROind	un
sur	PRE	sur
les	DETdef	le
autres	PROind	autre
et	CONcoo	et
s'	PROper	soi
en	PROadv	en
prist	VERcjg	prendre
l'	DETdef	le
on	PROind	on
à	PRE	à
rire	VERinf	rire
.	PONfrt	.

Chascun	PROind	chacun
s'	PROper	soi
en	PROadv	en
alla	VERcjg	aller
desarmer	VERinf	desarmer
et	CONcoo	et
coucher	VERinf	coucher
.	PONfrt	.

L'	DETdef	le
endemain	NOMcom	endemain
au	PRE.DETdef	a
matin	NOMcom	matin
fut	VERcjg	être
tenu	VERppe	tenir
ung	DETndf	un
très	ADVgen	très
grant	ADJqua	grant
et	CONcoo	et
beau	ADJqua	beau
conseil	NOMcom	conseil
,	PONfbl	,
où	PROrel	où
se	PROper	soi
trouvèrent	VERcjg	trouver
tous	DETind	tous
les	DETdef	le
seigneurs	NOMcom	seigneur
et	CONcoo	et
leurs	DETpos	leur
principaulx	ADJqua	principal
serviteurs	NOMcom	serviteur
,	PONfbl	,
et	CONcoo	et
fut	VERcjg	être
mys	VERppe	metre
en	PRE	en
deliberation	NOMcom	délibération
ce	PROdem	ce
qui	PROrel	que
estoit	VERcjg	estre
de	PRE	de
faire	VERinf	faire
.	PONfrt	.

Et	CONcoo	et
comme	CONsub	comme
ilz	PROper	il
estoient	VERcjg	être
de	PRE	de
plusieurs	DETind	plusieurs
pièces	NOMcom	pièce
,	PONfbl	,
et	CONcoo	et
non	ADVneg	non
pas	ADVneg	pas
obeissans	VERppa	obéissant
à	PRE	à
ung	DETndf	un
seul	ADJqua	sol
,	PONfbl	,
comme	CONsub	comme
il	PROper	il
est	VERcjg	estre
bien	ADVgen	bien
requis	VERppe	requérir
en	PRE	en
telles	DETind	tel
assemblées	NOMcom	assemblée
,	PONfbl	,
aussi	ADVgen	aussi
eurent	VERcjg	avoir
”	PONpdr	”
“	PONpga	“
ilz	PROper	il
divers	ADJqua	divers
propoz	NOMcom	propot
,	PONfbl	,
et	CONcoo	et
entre	PRE	entre
les	DETdef	le
autres	ADJind	autre
parolles	NOMcom	parole
qui	PROrel	que
furent	VERcjg	estre
bien	ADVgen	bien
recueillies	VERppe	recueillir
et	CONcoo	et
nottées	VERppe	noter
,	PONfbl	,
mondit	DETcom	mondit
seigneur	NOMcom	seigneur
de	PRE	de
Berry	NOMpro	Berry
,	PONfbl	,
qui	PROrel	que
estoit	VERcjg	estre
fort	ADVgen	fort
jeune	ADJqua	jeune
et	CONcoo	et
n'	ADVneg	ne
avoit	VERcjg	avoir
jamais	ADVgen	jamais
veu	VERppe	voir
telz	DETind	tel
exploictz	NOMcom	exploit
,	PONfbl	,
sembla	VERcjg	sembler
par	PRE	par
ses	DETpos	son
parolles	NOMcom	parole
que	CONsub	que
ja	ADVgen	ja
en	PROadv	en
fust	VERcjg	estre
ennuyé	VERppe	ennuyer
,	PONfbl	,
et	CONcoo	et
allegua	VERcjg	alléguer
la	DETdef	le
grande	ADJqua	grand
quantité	NOMcom	quantité
de	PRE	de
gens	NOMcom	gens
blesséz	VERppe	blaisser
qu'	PROrel	que
il	PROper	il
avoit	VERcjg	avoir
veu	VERppe	voir
de	PRE	de
ceulx	PROdem	celui
de	PRE	de
monsr	NOMcom	moncre
de	PRE	de
Charroloys	NOMpro	Charrelois
,	PONfbl	,
en	PRE	en
monstrant	VERppa	montrer
par	PRE	par
ses	DETpos	son
parolles	NOMcom	parole
en	PROadv	en
avoir	VERinf	avoir
pitié	NOMcom	pitié
et	CONcoo	et
usant	VERppa	user
de	PRE	de
ces	DETdem	ce
motz	NOMcom	mot
qu'	PROrel	que
il	PROper	il
eust	VERcjg	avoir
myeulx	ADVgen	mieux
aymé	VERppe	aimer
que	CONsub	que
ces	DETdem	ce
choses	NOMcom	chose
n'	ADVneg	ne
eussent	VERcjg	avoir
jamais	ADVgen	jamais
esté	VERppe	être
encommancées	VERppe	encommencer
que	CONsub	que
de	PRE	de
veoir	VERinf	vëoir
desja	ADVgen	desja
tant	ADVgen	tant
de	PRE	de
maulx	NOMcom	mal
venuz	VERppe	venir
par	PRE	par
luy	PROper	lui
et	CONcoo	et
sa	DETpos	son
cause	NOMcom	cause
.	PONfrt	.

Ces	DETdem	ce
propoz	NOMcom	propot
despleurent	VERcjg	déplaire
à	PRE	à
monsr	NOMcom	moncre
de	PRE	de
Charroloys	NOMpro	Charrelois
et	CONcoo	et
à	PRE	à
ses	DETpos	son
gens	NOMcom	gens
,	PONfbl	,
comme	CONsub	comme
je	PROper	je
diray	VERcjg	dire
cy	ADVgen	ci
après	ADVgen	après
.	PONfrt	.

Toutesfois	ADVgen	toutefois
à	PRE	à
ce	DETdem	ce
conseil	NOMcom	conseil
fut	VERcjg	être
conclud	VERppe	conclure
que	CONsub	que
on	PROind	on
tireroit	VERcjg	tirer
devant	PRE	devant
Paris	NOMpro	Paris
,	PONfbl	,
pour	PRE	pour
essayer	VERinf	essayer
se	CONsub	se
on	PROind	on
pourroit	VERcjg	pouvoir
reduyre	VERinf	réduire
la	DETdef	le
ville	NOMcom	ville
à	PRE	à
vouloir	VERinf	vouloir
entendre	VERinf	entendre
au	PRE.DETdef	a
bien	NOMcom	bien
de	PRE	de
la	DETdef	le
chose	NOMcom	chose
publicque	ADJqua	publicque
du	PRE.DETdef	de.le
royaulme	NOMcom	royaume
,	PONfbl	,
pour	PRE	pour
lequel	PROrel	lequel
disoient	VERcjg	dire
estre	VERinf	estre
tous	ADVgen	tout
assembléz	VERppe	assembler
;	PONfbl	;
et	CONcoo	et
leur	PROper	leur
sembloit	VERcjg	sembler
bien	ADVgen	bien
que	CONsub	que
si	ADVgen	si
ceulx	PROdem	celui
”	PONpdr	”
“	PONpga	“
là	ADVgen	là
leur	PROper	leur
prestoient	VERcjg	prêter
l'	DETdef	le
oreille	NOMcom	oreille
,	PONfbl	,
que	CONsub	que
tout	DETind	tout
le	DETdef	le
reste	NOMcom	reste
des	PRE.DETdef	de.le
villes	NOMcom	ville
de	PRE	de
