Beneois	VERppe	bénir
a	PRE	a
le	DETdef	le
volenté	NOMcom	volonté
Nostre	DETpos	notre
Seigneur	NOMcom	seigneur
chou	PROdem	ce
que	PROrel	que
tu	PROper	tu
verras	VERcjg	vëoir
qui	PROrel	que
sera	VERcjg	estre
au	PRE.DETdef	a
porfit	NOMcom	profit
et	CONcoo	et
au	PRE.DETdef	a
salu	NOMcom	salut
de	PRE	de
leurs	DETpos	leur
ames	NOMcom	âme
.	PONfbl	.
”	PONpdr	”
Si	ADVgen	si
tost	ADVgen	tost
comme	CONsub	comme
le	DETdef	le
sainte	ADJqua	saint
roine	NOMcom	reine
en	PROadv	en
eut	VERcjg	avoir
l'	DETdef	le
otroi	NOMcom	otroi
et	CONcoo	et
le	DETdef	le
congié	NOMcom	congié
de	PRE	de
son	DETpos	son
segnor	NOMcom	seigneur
,	PONfbl	,
si	ADVgen	si
manda	VERcjg	mander
tantost	ADVgen	tantôt
les	DETdef	le
ouvriers	NOMcom	ouvrier
et	CONcoo	et
leur	PROper	leur
devisa	VERcjg	deviser
le	DETdef	le
nef	NOMcom	nef
et	CONcoo	et
cil	PROdem	cel
le	PROper	il
firent	VERcjg	faire
maintenant	ADVgen	maintenant
si	ADVgen	si
comme	CONsub	comme
le	DETdef	le
roine	NOMcom	reine
leur	PROper	leur
avoit	VERcjg	avoir
devisee	VERppe	deviser
.	PONfrt	.

Et	CONcoo	et
quant	CONsub	cant
le	DETdef	le
nef	NOMcom	nef
fu	VERcjg	estre
appareillie	VERppe	appareiller
et	CONcoo	et
li	DETdef	le
enfant	NOMcom	enfant
i	PROadv	i
deurent	VERcjg	devoir
entrer	VERinf	entrer
,	PONfbl	,
si	ADVgen	si
resgarderent	VERcjg	regarder
vers	PRE	vers
le	DETdef	le
chiel	NOMcom	ciel
aussi	ADVgen	aussi
des	PRE.DETdef	de.le
iex	NOMcom	œil
del	PRE.DETdef	de
cuer	NOMcom	cuer
comme	CONsub	comme
des	PRE.DETdef	de.le
iex	NOMcom	œil
du	PRE.DETdef	de.le
cors	NOMcom	corps
et	CONcoo	et
dirent	VERcjg	dire
:	PONfbl	:
“	PONpga	“
Biaus	ADJqua	beau
sire	NOMcom	seignor
Dex	NOMpro	dieu
,	PONfbl	,
toutes	DETind	tous
vos	DETpos	votre
voies	NOMcom	voie
sont	VERcjg	estre
misericorde	NOMcom	miséricorde
et	CONcoo	et
verités	NOMcom	vérité
,	PONfbl	,
vostre	DETpos	vostre
chemins	NOMcom	chemin
est	VERcjg	estre
aussi	ADVgen	aussi
bien	ADVgen	bien
en	PRE	en
iaue	NOMcom	eau
comme	CONsub	comme
en	PRE	en
terre	NOMcom	terre
.	PONfbl	.
”	PONpdr	”
A	PRE	a
tant	ADVgen	tant
entrerent	VERcjg	entrer
mout	ADVgen	mout
liement	ADVgen	liément
en	PRE	en
le	DETdef	le
nef	NOMcom	nef
sans	PRE	sans
nule	DETind	nul
compaingnie	NOMcom	compagnie
fors	ADVgen	fors
seulement	ADVgen	seulement
d'	PRE	de
un	DETndf	un
sergant	NOMcom	sergent
que	PROrel	que
le	DETdef	le
roine	NOMcom	reine
leur	PROper	leur
avoit	VERcjg	avoir
baillié	VERppe	baillier
pour	PRE	pour
iax	PROper	eux
servir	VERinf	servir
.	PONfrt	.

Il	PROimp	il
avoit	VERcjg	avoir
illuec	ADVgen	illuec
mout	ADVgen	mout
de	PRE	de
pueple	NOMcom	peuple
assamlé	VERppe	assembler
pour	PRE	pour
ces	DETdem	ce
coses	NOMcom	chose
esgarder	VERinf	esgarder
et	CONcoo	et
quant	CONsub	cant
il	PROper	il
virent	VERcjg	voir
que	CONsub	que
li	DETdef	le
enfant	NOMcom	enfant
estoient	VERcjg	être
si	ADVgen	si
liement	ADVgen	liément
entré	VERppe	entrer
en	PRE	en
le	DETdef	le
nef	NOMcom	nef
,	PONfbl	,
si	ADVgen	si
commencherent	VERcjg	commencer
tout	PROind	tout
a	PRE	a
plourer	VERinf	pleurer
de	PRE	de
pitié	NOMcom	pitié
et	CONcoo	et
dirent	VERcjg	dire
:	PONfbl	:
“	PONpga	“
Nus	PROind	nul
ne	ADVneg	ne
doit	VERcjg	devoir
douter	VERinf	douter
que	CONsub	que
ces	DETdem	ce
oevres	NOMcom	oeuvre
ne	ADVneg	ne
viegnent	VERcjg	venir
de	PRE	de
Nostre	DETpos	notre
Seignor	NOMcom	seignor
.	PONfrt	.

Car	CONcoo	car
comment	ADVint	comment
porroit	VERcjg	pöoir
ce	PROdem	ce
estre	VERinf	estre
que	CONsub	que
cist	DETdem	cest
enfant	NOMcom	enfant
s'	PROper	soi
en	PROadv	en
alassent	VERcjg	aller
hors	ADVgen	hors
del	PRE.DETdef	de
regne	NOMcom	règne
leur	DETpos	leur
pere	NOMcom	père
ne	ADVneg	ne
deguerpissent	VERcjg	déguerpir
si	ADVgen	si
liement	ADVgen	liément
tous	DETind	tous
leurs	DETpos	leur
parens	NOMcom	parent
,	PONfbl	,
se	CONsub	se
Nostre	DETpos	notre
Sires	NOMcom	sire
meismes	ADJind	même
ne	ADVneg	ne
lor	PROper	il
faisoit	VERcjg	faire
faire	VERinf	faire
,	PONfbl	,
mais	CONcoo	mais
sans	PRE	sans
faille	NOMcom	faille
il	PROper	il
obeissoient	VERcjg	obéir
del	PRE.DETdef	de
tot	PROind	tot
a	PRE	a
le	DETdef	le
sentence	NOMcom	sentence
de	PRE	de
l'	DETdef	le
evangile	NOMcom	évangile
qui	PROrel	que
dit	VERcjg	dire
:	PONfbl	:
“	PONpga	“
Cil	PROdem	cel
qui	PROrel	que
ne	ADVneg	ne
deguerpist	VERcjg	déguerpir
pere	NOMcom	père
et	CONcoo	et
mere	NOMcom	mere
et	CONcoo	et
quanqu'	PROrel	cant
il	PROper	il
a	VERcjg	avoir
pour	PRE	pour
amor	NOMcom	amor
de	PRE	de
mi	PROper	moi
,	PONfbl	,
il	PROper	il
ne	ADVneg	ne
puet	VERcjg	pöoir
estre	VERinf	estre
mes	DETpos	mon
desciples	NOMcom	disciple
.	PONfrt	.

”	PONpdr	”
”	PONpdr	”
En	PRE	en
ceste	DETdem	cest
maniere	NOMcom	manière
deguerpirent	VERcjg	déguerpir
chil	DETdem	cil
jovencel	NOMcom	jouvenceau
le	DETdef	le
regne	NOMcom	règne
de	PRE	de
France	NOMpro	France
et	CONcoo	et
s'	PROper	soi
en	PROadv	en
alerent	VERcjg	aller
contreval	PRE	contreval
Sainne	NOMpro	Seine
ne	CONcoo	ne
mie	ADVneg	mie
par	PRE	par
forche	NOMcom	force
d'	PRE	de
avirons	NOMcom	aviron
ne	CONcoo	ne
par	PRE	par
le	DETdef	le
conduit	NOMcom	conduit
de	PRE	de
nului	PROind	nul
qui	PROrel	que
les	PROper	il
conduisist	VERcjg	conduire
fors	ADVgen	fors
que	CONsub	que
Nostres	DETpos	notre
Sires	NOMcom	sire
seulement	ADVgen	seulement
qui	PROrel	que
en	PRE	en
mout	ADVgen	mout
peu	ADVgen	peu
de	PRE	de
tans	NOMcom	tens
leur	PROper	leur
fist	VERcjg	faire
la	DETdef	le
tere	NOMcom	terre
leur	DETpos	leur
pere	NOMcom	père
si	ADVgen	si
eslongier	VERinf	éloigner
qu'	CONsub	que
il	PROper	il
vinrrent	VERcjg	venir
en	PRE	en
Normendie	NOMpro	Normandie
et	CONcoo	et
illuec	ADVgen	illuec
prisent	VERcjg	prendre
port	NOMcom	port
par	PRE	par
le	DETdef	le
volenté	NOMcom	volonté
Nostre	DETpos	notre
Seigneur	NOMcom	seigneur
en	PRE	en
.i	PROind	un
.	PONfrt	.

liu	NOMcom	lieu
qui	PROrel	que
estoit	VERcjg	estre
avironnés	VERppe	avironner
de	PRE	de
granz	ADJqua	grant
montaingnes	NOMcom	montaigne
plainnes	ADJqua	plein
de	PRE	de
forés	NOMcom	forêt
et	CONcoo	et
de	PRE	de
roches	NOMcom	roche
.	PONfrt	.

Pres	ADVgen	près
de	PRE	de
la	ADVgen	là
ou	PROrel	où
la	DETdef	le
nef	NOMcom	nef
avoit	VERcjg	avoir
pris	VERppe	prendre
port	NOMcom	port
avoit	VERcjg	avoir
un	DETndf	un
liu	NOMcom	lieu
que	PROrel	que
cil	PROdem	cel
du	PRE.DETdef	de.le
païs	NOMcom	päis
apeloient	VERcjg	appeler
Geme	NOMpro	Gemes
,	PONfbl	,
ou	PROrel	où
uns	DETndf	un
sains	ADJqua	saint
hom	NOMcom	homme
manoit	VERcjg	manoir
qui	PROrel	que
avoit	VERcjg	avoir
a	PRE	a
non	NOMcom	nom
Phylebers	NOMpro	Philibert
et	CONcoo	et
tenoit	VERcjg	tenir
illuec	ADVgen	illuec
l'	DETdef	le
ordre	NOMcom	ordre
et	CONcoo	et
le	DETdef	le
ruille	NOMcom	règle
mon	DETpos	mon
seigneur	NOMcom	seigneur
saint	ADJqua	saint
Beneoit	NOMpro	Benoît
entre	PRE	entre
lui	PROper	il
et	CONcoo	et
moines	NOMcom	moine
qui	PROrel	que
avec	PRE	avec
lui	PROper	il
estoient	VERcjg	être
.	PONfrt	.

Il	PROimp	il
avint	VERcjg	advenir
que	CONsub	que
cil	DETdem	cil
sains	ADJqua	saint
hom	NOMcom	homme
vint	VERcjg	venir
vers	PRE	vers
le	DETdef	le
flueve	NOMcom	fleuve
de	PRE	de
Saine	NOMpro	Seine
et	CONcoo	et
quant	CONsub	cant
li	DETdef	le
enfant	NOMcom	enfant
l'	PROper	il
eurent	VERcjg	avoir
apercheu	VERppe	apercevoir
,	PONfbl	,
si	ADVgen	si
se	PROper	soi
merveillerent	VERcjg	merveiller
mout	ADVgen	mout
de	PRE	de
chou	PROdem	ce
qu'	CONsub	que
il	PROper	il
habitoit	VERcjg	habiter
illuec	ADVgen	illuec
en	PRE	en
si	ADVgen	si
sauvaige	ADJqua	sauvage
liu	NOMcom	lieu
.	PONfrt	.

Et	CONcoo	et
quant	CONsub	cant
cil	DETdem	cil
sains	ADJqua	saint
hom	NOMcom	homme
fu	VERcjg	estre
aprochiés	VERppe	approcher
de	PRE	de
le	DETdef	le
nef	NOMcom	nef
et	CONcoo	et
il	PROper	il
eut	VERcjg	avoir
aperceu	VERppe	apercevoir
qu'	CONsub	que
ele	PROper	il
ne	ADVneg	ne
estoit	VERcjg	estre
illuec	ADVgen	illuec
arrestee	VERppe	arrêter
par	PRE	par
nul	DETind	nul
terrien	ADJqua	terrien
gouverneeur	NOMcom	gouverneur
et	CONcoo	et
il	PROper	il
eut	VERcjg	avoir
veu	VERppe	voir
les	DETdef	le
enfans	NOMcom	enfant
qui	PROrel	que
si	ADVgen	si
estoient	VERcjg	être
bel	ADJqua	bel
et	CONcoo	et
richement	ADVgen	richement
atorné	VERppe	atorner
,	PONfbl	,
si	ADVgen	si
seut	VERcjg	savoir
bien	ADVgen	bien
qu'	CONsub	que
il	PROper	il
estoient	VERcjg	être
de	PRE	de
mout	ADVgen	mout
gentil	ADJqua	gentil
lignaige	NOMcom	lignage
et	CONcoo	et
que	CONsub	que
Nostres	DETpos	notre
Sires	NOMcom	sire
ne	ADVneg	ne
les	PROper	il
avoit	VERcjg	avoir
illuec	ADVgen	illuec
amenés	VERppe	amener
se	CONsub	se
por	PRE	por
che	PROdem	ce
non	ADVneg	non
qu'	CONsub	que
il	PROper	il
les	PROper	il
voloit	VERcjg	voloir
avoir	VERinf	avoir
a	PRE	a
son	DETpos	son
servige	NOMcom	service
.	PONfrt	.

Adont	ADVgen	adonc
s'	PROper	soi
aprocha	VERcjg	approcher
des	PRE.DETdef	de.le
enfans	NOMcom	enfant
et	CONcoo	et
quant	CONsub	cant
il	PROper	il
les	PROper	il
eut	VERcjg	avoir
mout	ADVgen	mout
debonairement	ADVgen	débonnairement
salués	VERppe	saluer
,	PONfbl	,
si	ADVgen	si
leur	PROper	leur
enquist	VERcjg	enquérir
mout	ADVgen	mout
debonairement	ADVgen	débonnairement
de	PRE	de
quel	DETrel	quel
tere	NOMcom	terre
il	PROper	il
estoient	VERcjg	être
et	CONcoo	et
l'	DETdef	le
oqoison	NOMcom	ochaison
de	PRE	de
leur	DETpos	leur
affoleure	NOMcom	affolure
et	CONcoo	et
porqoi	ADVsub	pourquoi
il	PROper	il
estoient	VERcjg	être
illuec	ADVgen	illuec
venu	VERppe	venir
.	PONfrt	.

Li	DETdef	le
enfant	NOMcom	enfant
qui	PROrel	que
virent	VERcjg	voir
le	DETdef	le
saint	ADJqua	saint
home	NOMcom	ome
de	PRE	de
mout	ADVgen	mout
religieuse	ADJqua	religieux
contenanche	NOMcom	contenance
li	PROper	il
descouvrerent	VERcjg	découvrir
le	DETdef	le
verité	NOMcom	verité
de	PRE	de
totes	DETind	tot
les	DETdef	le
coses	NOMcom	chose
qu'	PROrel	que
i	PROper	il
leur	PROper	leur
avoit	VERcjg	avoir
enquises	VERppe	enquérir
et	CONcoo	et
puis	ADVgen	puis
li	PROper	il
prierent	VERcjg	prier
por	PRE	por
Diu	NOMpro	Dieu
qu'	CONsub	que
il	PROper	il
leur	PROper	leur
donnast	VERcjg	donner
tel	DETind	tel
conseil	NOMcom	conseil
seur	PRE	sur
ces	DETdem	ce
coses	NOMcom	chose
qu'	PROrel	que
il	PROper	il
avoit	VERcjg	avoir
oies	VERppe	ouïr
qui	PROrel	que
fust	VERcjg	estre
a	PRE	a
l'	DETdef	le
onnor	NOMcom	honneur
de	PRE	de
Dieu	NOMpro	Dieu
et	CONcoo	et
au	PRE.DETdef	a
salut	NOMcom	salut
de	PRE	de
lor	DETpos	lor
ames	NOMcom	âme
.	PONfrt	.

A	PRE	a
tant	ADVgen	tant
les	PROper	il
mena	VERcjg	mener
li	DETdef	le
sains	ADJqua	saint
hom	NOMcom	homme
a	PRE	a
s'	DETpos	son
abitation	NOMcom	habitation
ou	PROrel	où
il	PROper	il
avoit	VERcjg	avoir
.i	PROcar	un
.	PONfrt	.

moustier	NOMcom	moutier
de	PRE	de
mon	DETpos	mon
seigneur	NOMcom	seigneur
saint	ADJqua	saint
Pierre	NOMpro	Pierre
,	PONfbl	,
le	DETdef	le
prinche	NOMcom	prince
des	PRE.DETdef	de.le
apostres	NOMcom	apôtre
,	PONfbl	,
et	CONcoo	et
leur	PROper	leur
dist	VERcjg	dire
:	PONfbl	:
“	PONpga	“
Saichiés	VERcjg	savoir
que	CONsub	que
Nostres	DETpos	notre
Sires	NOMcom	sire
a	VERcjg	avoir
hui	ADVgen	ui
en	PRE	en
cest	DETdem	cest
jour	NOMcom	jour
mout	ADVgen	mout
esleechié	VERppe	eslecher
l'	DETdef	le
ame	NOMcom	ame
de	PRE	de
mi	PROper	moi
de	PRE	de
vostre	DETpos	vostre
venue	NOMcom	venue
et	CONcoo	et
de	PRE	de
vostre	DETpos	vostre
compaignie	NOMcom	compagnie
.	PONfrt	.

Or	ADVgen	or
vous	PROper	vous
esjoissiés	VERcjg	éjouir
avec	PRE	avec
moi	PROper	je
en	PRE	en
le	DETdef	le
peor	NOMcom	pëor
et	CONcoo	et
en	PRE	en
l'	DETdef	le
amour	NOMcom	amour
Nostre	DETpos	notre
Seigneur	NOMcom	seigneur
,	PONfbl	,
car	CONcoo	car
l'	DETdef	le
escripture	NOMcom	écriture
dit	VERcjg	dire
que	CONsub	que
chiaus	PROdem	celui
qui	PROrel	que
doutent	VERcjg	douter
Dieu	NOMpro	Dieu
et	CONcoo	et
l'	PROper	il
ainment	VERcjg	amer
en	PRE	en
verité	NOMcom	verité
que	CONsub	que
nule	DETind	nul
cose	NOMcom	chose
ne	ADVneg	ne
leur	PROper	leur
faut	VERcjg	falir
.	PONfbl	.
”	PONpdr	”
Li	DETdef	le
enfant	NOMcom	enfant
demourerent	VERcjg	demeurer
avec	PRE	avec
cel	DETdem	cil
saint	ADJqua	saint
home	NOMcom	ome
a	PRE	a
cui	PROrel	que
il	PROper	il
obeirent	VERcjg	obéir
tote	DETind	tot
leur	DETpos	leur
vie	NOMcom	vie
comme	CONsub	comme
a	PRE	a
pere	NOMcom	père
en	PRE	en
vraie	ADJqua	vrai
humilité	NOMcom	humilité
et	CONcoo	et
en	PRE	en
l'	DETdef	le
amour	NOMcom	amour
de	PRE	de
chelui	PROdem	celui
qui	PROrel	que
dist	VERcjg	dire
:	PONfbl	:
“	PONpga	“
Mes	DETpos	mon
geus	NOMcom	jeu
est	VERcjg	estre
legiers	ADJqua	legier
et	CONcoo	et
mes	DETpos	mon
fais	NOMcom	faix
soués	ADJqua	souef
”	PONpdr	”
et	CONcoo	et
envoierent	VERcjg	envoyer
leur	DETpos	leur
devantdit	VERppe	devantdire
sergant	NOMcom	sergent
au	PRE.DETdef	a
roi	NOMcom	roi
Clodoveu	NOMpro	Clovis
leur	DETpos	leur
pere	NOMcom	père
et	CONcoo	et
a	PRE	a
le	DETdef	le
roine	NOMcom	reine
Baltelt	NOMpro	Bathilde
leur	DETpos	leur
mere	NOMcom	mere
et	CONcoo	et
leur	PROper	leur
raconta	VERcjg	raconter
toutes	DETind	tous
les	DETdef	le
coses	NOMcom	chose
qui	PROrel	que
estoient	VERcjg	être
avenues	VERppe	advenir
a	PRE	a
leurs	DETpos	leur
enfans	NOMcom	enfant
par	PRE	par
le	DETdef	le
porveance	NOMcom	pourvoyance
Nostre	DETpos	notre
Seigneur	NOMcom	seigneur
puis	ADVgen	puis
qu'	CONsub	que
il	PROper	il
estoient	VERcjg	être
d'	PRE	de
iaus	PROper	eux
parti	VERppe	partir
.	PONfrt	.

Quant	CONsub	quand
li	DETdef	le
rois	NOMcom	roi
et	CONcoo	et
le	DETdef	le
roine	NOMcom	reine
oirent	VERcjg	ouïr
le	DETdef	le
grant	ADJqua	grant
patience	NOMcom	patience
et	CONcoo	et
la	DETdef	le
volentieue	ADJqua	volentieux
povreté	NOMcom	povreté
que	PROrel	que
leur	DETpos	leur
enfant	NOMcom	enfant
avoient	VERcjg	avoir
emprise	VERppe	emprendre
,	PONfbl	,
s'	ADVgen	si
en	PROadv	en
eurent	VERcjg	avoir
mout	ADVgen	mout
grans	ADJqua	grand
joie	NOMcom	joie
en	PRE	en
leurs	DETpos	leur
cueurs	NOMcom	cœur
et	CONcoo	et
en	PROadv	en
rendirent	VERcjg	rendre
graces	NOMcom	grâce
a	PRE	a
Nostre	DETpos	notre
Seigneur	NOMcom	seigneur
et	CONcoo	et
dirent	VERcjg	dire
:	PONfbl	:
“	PONpga	“
Biax	ADJqua	bel
sire	NOMcom	seignor
Dex	NOMpro	dieu
,	PONfbl	,
vostre	DETpos	vostre
nons	NOMcom	nom
soit	VERcjg	estre
beneois	VERppe	bénir
et	CONcoo	et
glorefiés	VERppe	glorifier
qui	PROrel	que
nule	DETind	nul
fois	NOMcom	fois
ne	ADVneg	ne
metés	VERcjg	mettre
les	DETdef	le
voes	NOMcom	vœu
povres	ADJqua	pauvre
en	PRE	en
oubli	NOMcom	oubli
ne	CONcoo	ne
ne	ADVneg	ne
laissiés	VERcjg	laisser
leur	DETpos	leur
esperance	NOMcom	espérance
perir	VERinf	périr
et	CONcoo	et
qui	PROrel	que
desistes	VERcjg	dire
que	CONsub	que
boneuré	ADJqua	bonheuré
sont	VERcjg	estre
li	DETdef	le
povre	NOMcom	pauvre
d'	PRE	de
esperit	NOMcom	esprit
,	PONfbl	,
car	CONcoo	car
li	DETdef	le
regnes	NOMcom	règne
des	PRE.DETdef	de.le
chiex	NOMcom	ciel
est	VERcjg	estre
leur	PROpos	leur
.	PONfbl	.
”	PONpdr	”
Ne	ADVneg	ne
demoura	VERcjg	demeurer
waires	ADVgen	guère
aprés	PRE	après
ces	DETdem	ce
coses	NOMcom	chose
que	CONsub	que
li	DETdef	le
rois	NOMcom	roi
et	CONcoo	et
la	DETdef	le
roine	NOMcom	reine
vinrrent	VERcjg	venir
au	PRE.DETdef	a
liu	NOMcom	lieu
ou	PROrel	où
leur	DETpos	leur
enfant	NOMcom	enfant
estoient	VERcjg	être
pour	PRE	pour
iaus	PROper	eux
visiter	VERinf	visiter
,	PONfbl	,
et	CONcoo	et
pour	PRE	pour
ce	PROdem	ce
que	CONsub	que
li	DETdef	le
lius	NOMcom	lieu
estoit	VERcjg	estre
petis	ADJqua	petit
et	CONcoo	et
povres	ADJqua	pauvre
,	PONfbl	,
si	ADVgen	si
le	PROper	il
firent	VERcjg	faire
mout	ADVgen	mout
richement	ADVgen	richement
edefier	VERinf	édifier
el	PRE.DETdef	en
non	NOMcom	nom
mon	DETpos	mon
segnor	NOMcom	seigneur
saint	ADJqua	saint
Pierre	NOMpro	Pierre
en	PRE	en
cui	PROrel	que
non	NOMcom	nom
li	DETdef	le
lius	NOMcom	lieu
estoit	VERcjg	estre
.	PONfrt	.

Et	CONcoo	et
quant	CONsub	cant
il	PROper	il
i	PROadv	i
eurent	VERcjg	avoir
mis	VERppe	metre
grant	ADJqua	grant
multitude	NOMcom	multitude
de	PRE	de
moines	NOMcom	moine
,	PONfbl	,
s'	ADVgen	si
enrikirent	VERcjg	enrichir
le	DETdef	le
liu	NOMcom	lieu
de	PRE	de
grans	ADJqua	grand
terres	NOMcom	terre
et	CONcoo	et
de	PRE	de
grant	ADJqua	grant
rentes	NOMcom	rente
a	PRE	a
le	DETdef	le
loenge	NOMcom	louange
de	PRE	de
Dieu	NOMpro	Dieu
et	CONcoo	et
a	PRE	a
l'	DETdef	le
onnor	NOMcom	honneur
de	PRE	de
lor	DETpos	lor
enfans	NOMcom	enfant
qui	PROrel	que
del	PRE.DETdef	de
regne	NOMcom	règne
de	PRE	de
Franche	NOMpro	France
estoient	VERcjg	être
forjugié	VERppe	forjuger
en	PRE	en
le	DETdef	le
maniere	NOMcom	manière
que	PROrel	que
vous	PROper	vous
avés	VERcjg	avoir
oie	VERppe	ouïr
.	PONfrt	.

Puis	ADVgen	puis
s'	PROper	soi
en	PROadv	en
retornerent	VERcjg	retourner
li	DETdef	le
rois	NOMcom	roi
et	CONcoo	et
le	DETdef	le
roine	NOMcom	reine
et	CONcoo	et
revinrent	VERcjg	revenir
en	PRE	en
France	NOMpro	France
loant	VERppa	louer
et	CONcoo	et
glorefiant	VERppa	glorifier
le	DETdef	le
non	NOMcom	nom
de	PRE	de
Nostre	DETpos	notre
Seigneur	NOMcom	seigneur
.	PONfrt	.

Et	CONcoo	et
li	DETdef	le
doi	ADJcar	deux
enfant	NOMcom	enfant
demourerent	VERcjg	demeurer
illuec	ADVgen	illuec
et	CONcoo	et
parsevererent	VERcjg	persévérer
en	PRE	en
lor	DETpos	lor
bon	ADJqua	bon
propos	NOMcom	propos
toute	DETind	tout
leur	DETpos	leur
vie	NOMcom	vie
dusc'a	VERcjg	duscher
tant	ADVgen	tant
qu'	CONsub	que
il	PROper	il
trespasserent	VERcjg	trespasser
de	PRE	de
cest	DETdem	cest
siecle	NOMcom	siècle
et	CONcoo	et
que	CONsub	que
Nostre	DETpos	notre
Sires	NOMcom	sire
rechut	VERcjg	recevoir
les	DETdef	le
ames	NOMcom	âme
d'	PRE	de
iaus	PROper	eux
en	PRE	en
paradis	NOMcom	paradis
.	PONfrt	.

Puis	PRE	puis
le	DETdef	le
revenue	NOMcom	revenue
d'	PRE	de
outre	PRE	outre
mer	NOMcom	mer
au	PRE.DETdef	a
roi	NOMcom	roi
Clodoveu	NOMpro	Clovis
,	PONfbl	,
anchois	ADVgen	ainçois
qu'	CONsub	que
il	PROper	il
trespassast	VERcjg	trépasser
,	PONfbl	,
engenrra	VERcjg	engendrer
il	PROper	il
de	PRE	de
se	DETpos	son
feme	NOMcom	femme
.iij	PROcar	trois
.	PONfrt	.

fix	NOMcom	fils
dont	PROrel	dont
li	DETdef	le
aisnés	NOMcom	aîné
fu	VERcjg	estre
apelés	VERppe	appeler
Clotaires	NOMpro	Clotaire
et	CONcoo	et
li	DETdef	le
autres	PROind	autre
Childeric	NOMpro	Childéric
et	CONcoo	et
li	DETdef	le
tiers	PROord	tiers
Theoderic	NOMpro	Théoderic
.	PONfrt	.

Et	CONcoo	et
puis	ADVgen	puis
entra	VERcjg	entrer
par	PRE	par
le	DETdef	le
volenté	NOMcom	volonté
Nostre	DETpos	notre
Seigneur	NOMcom	seigneur
en	PRE	en
la	DETdef	le
commune	ADJqua	commun
voie	NOMcom	voie
de	PRE	de
toute	DETind	tout
humaine	ADJqua	humain
nature	NOMcom	nature
et	CONcoo	et
trespassa	VERcjg	trépasser
de	PRE	de
cest	DETdem	cest
siecle	NOMcom	siècle
el	PRE.DETdef	en
dieseptime	ADJord	dïessitième
an	NOMcom	an
de	PRE	de
son	DETpos	son
regne	NOMcom	règne
.	PONfrt	.

Aprés	PRE	après
se	DETpos	son
mort	NOMcom	mort
demorerent	VERcjg	demeurer
si	DETpos	son
enfant	NOMcom	enfant
avec	PRE	avec
le	DETdef	le
sainte	ADJqua	saint
roine	NOMcom	reine
leur	DETpos	leur
mere	NOMcom	mere
et	CONcoo	et
fu	VERcjg	estre
maintenant	ADVgen	maintenant
Clotaires	NOMpro	Clotaire
coronnés	VERppe	couronner
et	CONcoo	et
recheus	VERppe	recevoir
el	PRE.DETdef	en
regne	NOMcom	règne
et	CONcoo	et
tint	VERcjg	tenir
le	DETdef	le
regne	NOMcom	règne
mout	ADVgen	mout
em	PRE	en
pais	NOMcom	paix
a	PRE	a
l'	DETdef	le
aide	NOMcom	aide
et	CONcoo	et
au	PRE.DETdef	a
conseil	NOMcom	conseil
le	DETdef	le
roine	NOMcom	reine
se	DETpos	son
mere	NOMcom	mere
et	CONcoo	et
des	PRE.DETdef	de.le
prodomes	NOMcom	pro
del	PRE.DETdef	de
regne	NOMcom	règne
,	PONfbl	,
nomeement	ADVgen	nommément
Chrodobert	NOMpro	Chrodobert
,	PONfbl	,
l'	DETdef	le
evesque	NOMcom	évêque
de	PRE	de
Paris	NOMpro	Paris
et	CONcoo	et
Audoen	NOMpro	Ouen
,	PONfbl	,
l'	DETdef	le
archevesque	NOMcom	archevêque
de	PRE	de
Roem	NOMpro	Rouen
,	PONfbl	,
et	CONcoo	et
Evroïn	NOMpro	Ebroïn
,	PONfbl	,
mareschal	NOMcom	maréchal
de	PRE	de
France	NOMpro	France
.	PONfrt	.

En	PRE	en
cel	DETdem	cil
tans	NOMcom	tens
avint	VERcjg	advenir
par	PRE	par
le	DETdef	le
conseil	NOMcom	conseil
et	CONcoo	et
par	PRE	par
le	DETdef	le
pourcach	NOMcom	pourchas
le	DETdef	le
roine	NOMcom	reine
Baltelt	NOMpro	Bathilde
que	CONsub	que
cil	PROdem	cel
d'	PRE	de
Austraise	NOMpro	Austrasie
furent	VERcjg	estre
acordé	VERppe	acorder
as	PRE.DETdef	à.le
Franchois	NOMpro	Français
en	PRE	en
tele	DETind	tel
maniere	NOMcom	manière
que	CONsub	que
Childeric	NOMpro	Childéric
,	PONfbl	,
li	DETdef	le
freres	NOMcom	frère
Clotaire	NOMpro	Clotaire
,	PONfbl	,
fu	VERcjg	estre
rechus	VERppe	recevoir
a	PRE	a
roi	NOMcom	roi
en	PRE	en
Austraise	NOMpro	Austrasie
et	CONcoo	et
puis	ADVgen	puis
la	ADVgen	là
en	PRE	en
avant	ADVgen	avant
furent	VERcjg	estre
li	DETdef	le
Borgegnon	NOMpro	Burgundes
et	CONcoo	et
li	DETdef	le
Franchois	NOMpro	Français
aussi	ADVgen	aussi
comme	CONsub	comme
tout	ADVgen	tout
un	PROcar	un
.	PONfrt	.

Et	CONcoo	et
nos	PROper	nos
creons	VERcjg	croire
bien	ADVgen	bien
que	CONsub	que
ces	DETdem	ce
trois	ADJcar	trois
terres	NOMcom	terre
Austraise	NOMpro	Austrasie
,	PONfbl	,
Franche	NOMpro	France
et	CONcoo	et
Borgogne	NOMpro	Burgonde
qui	PROrel	que
avant	ADVgen	avant
s'	PROper	soi
