Seignor	NOMcom	seignor
c'	PROdem	ce
est	VERcjg	estre
trop	ADVgen	trop
biaux	ADJqua	bel
nons	NOMcom	nom
.	PONfrt	.

?	PONfrt	?

Voire	ADVgen	voir
,	PONfbl	,
fait	VERcjg	faire
il	PROper	il
,	PONfbl	,
mais	CONcoo	mais
li	DETdef	le
renons	NOMcom	renom
Est	VERcjg	estre
petiz	ADJqua	petit
,	PONfbl	,
toz	DETind	tot
jors	NOMcom	jour
amenuise	VERcjg	amenuisier
.	PONfrt	.

Ne	ADVneg	ne
truis	VERcjg	trover
nelui	PROind	nul
qui	PROrel	que
ne	ADVneg	ne
me	PROper	je
nuize	VERcjg	nuire
.	PONfrt	.

Dame	NOMcom	dame
Avarice	NOMcom	avarice
et	CONcoo	et
dame	NOMcom	dame
Envie	NOMcom	envie
Se	PROper	soi
duelent	VERcjg	doloir
moult	ADVgen	moult
quant	CONsub	cant
suis	VERcjg	être
en	PRE	en
vie	NOMcom	vie
,	PONfbl	,
Et	CONcoo	et
Vainne	ADJqua	vain
Gloire	NOMpro	Gloire
me	PROper	je
ra	VERcjg	ravoir
mort	VERppe	mourir
,	PONfbl	,
Qui	PROrel	que
ne	ADVneg	ne
desirre	VERcjg	desirrer
que	ADVgen	que
ma	DETpos	mon
mort	NOMcom	mort
.	PONfrt	.

Et	CONcoo	et
ma	DETpos	mon
fame	NOMcom	feme
,	PONfbl	,
a	VERcjg	avoir
non	NOMcom	nom
Charitei	NOMpro	Charitois
.	PONfrt	.

Or	ADVgen	or
vos	PROper	vos
ai	VERcjg	avoir
dit	VERppe	dire
la	DETdef	le
veritei	NOMcom	verité
.	PONfrt	.

Mais	CONcoo	mais
de	PRE	de
ce	PROdem	ce
sonmes	VERcjg	être
maubailli	VERppe	maubaillir
Que	CONsub	que
souvent	ADVgen	souvent
sonmes	VERcjg	être
asailli	VERppe	assalir
D'	PRE	de
Orgueil	NOMpro	Orgeuil
,	PONfbl	,
le	DETdef	le
genrre	ADJqua	goindre
Felonie	NOMpro	Félonie
,	PONfbl	,
Qui	PROrel	que
nos	PROper	nos
fait	VERcjg	faire
trop	ADVgen	trop
grant	ADJqua	grant
vilonie	NOMcom	vilonie
.	PONfrt	.

Cil	PROdem	cel
nos	PROper	nos
assaut	VERcjg	assalir
et	CONcoo	et
nuit	NOMcom	nuit
et	CONcoo	et
jor	NOMcom	jor
:	PONfbl	:
Li	DETdef	le
siens	ADJpos	sien
assaus	NOMcom	assal
est	VERcjg	estre
senz	PRE	sans
sejor	NOMcom	sejor
.	PONfrt	.

De	PRE	de
seulz	ADJqua	sol
dont	PROrel	dont
je	PROper	je
vos	PROper	vos
ai	VERcjg	avoir
contei	VERppe	conter
,	PONfbl	,
Ou	CONcoo	o
il	PROper	il
n'	ADVneg	ne
a	VERcjg	avoir
amor	NOMcom	amor
ne	CONcoo	ne
bontei	NOMcom	bonté
,	PONfbl	,
Vos	PROper	vos
gardeiz	VERcjg	garder
,	PONfbl	,
je	PROper	je
le	PROper	il
vos	PROper	vos
commant	VERcjg	commander
.	PONfrt	.

?	PONfrt	?

Hé	INJ	hai
!	PONfrt	!

Diex	NOMpro	Dieu
,	PONfbl	,
hostes	NOMcom	hôte
,	PONfbl	,
et	CONcoo	et
je	PROper	je
comment	ADVint	comment
?	PONfrt	?

Ainz	ADVgen	ains
ne	ADVneg	ne
les	PROper	il
vi	VERcjg	vëoir
ne	CONcoo	ne
ne	ADVneg	ne
connui	VERcjg	connaître
,	PONfbl	,
Si	ADVgen	si
me	PROper	je
porront	VERcjg	pöoir
bien	ADVgen	bien
faire	VERinf	faire
anui	NOMcom	ennui
,	PONfbl	,
Ja	ADVgen	ja
ne	ADVneg	ne
saurai	VERcjg	savoir
qui	PROrel	que
ce	PROdem	ce
fera	VERcjg	faire
.	PONfrt	.

Hé	INJ	hai
!	PONfrt	!

Diex	NOMpro	Dieu
,	PONfbl	,
et	CONcoo	et
qui	PROint	que
m'	PROper	je
enseignera	VERcjg	enseignier
Lor	DETpos	lor
counissance	NOMcom	connaissance
et	CONcoo	et
lor	DETpos	lor
maison	NOMcom	maison
?	PONfrt	?

?	PONfrt	?

Je	PROper	je
le	PROper	il
vos	PROper	vos
dirai	VERcjg	dire
par	PRE	par
raison	NOMcom	raison
,	PONfbl	,
Que	CONcoo	que
moult	ADVgen	moult
bien	ADVgen	bien
les	PROper	il
eschueroiz	VERcjg	eschuer
.	PONfrt	.

Or	ADVgen	or
escouteiz	VERcjg	écouter
comment	ADVsub	comment
iroiz	VERcjg	aler
Jusqu'	PRE	jusque
a	PRE	a
la	DETdef	le
maison	NOMcom	maison
de	PRE	de
Confesse	NOMpro	Confesse
,	PONfbl	,
Car	CONcoo	car
la	DETdef	le
voie	NOMcom	voie
est	VERcjg	estre
.I	ADJqua	un
.	PONfrt	.

pou	ADVgen	peu
engresse	VERcjg	engresser
Et	CONcoo	et
c'	PROdem	ce
est	VERcjg	estre
asseiz	ADVgen	assez
male	ADJqua	mal
a	PRE	a
tenir	VERinf	tenir
Ansois	ADVgen	ainsois
c'	CONsub	que
on	PROind	on
i	PROadv	i
puisse	VERcjg	pöoir
venir	VERinf	venir
.	PONfrt	.

Quant	CONsub	quand
vos	PROper	vos
cheminerez	VERcjg	cheminer
demain	ADVgen	demain
,	PONfbl	,
Si	ADVgen	si
verreiz	VERcjg	voir
a	PRE	a
senestre	ADJqua	senestre
main	NOMcom	main
Une	DETndf	un
maison	NOMcom	maison
moult	ADVgen	moult
orguilleuse	ADJqua	orgoillos
.	PONfrt	.

Bele	ADJqua	bel
est	VERcjg	estre
,	PONfbl	,
mais	CONcoo	mais
ele	PROper	il
est	VERcjg	estre
perilleuse	ADJqua	perillos
,	PONfbl	,
Qu'	CONsub	que
ele	PROper	il
chiet	VERcjg	chëoir
par	PRE	par
.I	PROcar	un
.	PONfrt	.

pou	ADVgen	peu
de	PRE	de
vent	NOMcom	vent
.	PONfrt	.

Moult	ADVgen	moult
est	VERcjg	estre
bien	ADVgen	bien
faite	VERppe	faire
par	PRE	par
devant	ADVgen	devant
,	PONfbl	,
Asseiz	ADVgen	assez
mieulz	ADVgen	mieux
qu'	CONsub	que
el	PROper	il
n'	ADVneg	ne
est	VERcjg	estre
par	PRE	par
derriere	ADVgen	derrier
,	PONfbl	,
Et	CONcoo	et
s'	ADVgen	si
a	VERcjg	avoir
escrit	VERppe	écrire
en	PRE	en
la	DETdef	le
maisiere	NOMcom	maisière
:	PONfbl	:
“	PONpga	“
Saians	ADJqua	saiant
esta	VERcjg	ester
Orgueulz	NOMcom	orgueil
li	DETdef	le
cointes	ADJqua	cointe
Qu'	CONsub	que
a	PRE	a
toz	DETind	tot
pechiez	NOMcom	pechié
est	VERcjg	estre
bien	ADVgen	bien
acointes	ADJqua	accointe
.	PONfbl	.
”	PONpdr	”
Cil	DETdem	cel
granz	ADJqua	grant
sires	NOMcom	seignor
dont	PROrel	dont
je	PROper	je
vos	PROper	vos
conte	VERcjg	conter
At	VERcjg	avoir
moult	ADVgen	moult
souvent	ADVgen	souvent
et	CONcoo	et
duel	NOMcom	duel
et	CONcoo	et
honte	NOMcom	honte
Par	PRE	par
sa	DETpos	son
maniere	NOMcom	manière
qui	PROrel	que
est	VERcjg	estre
fole	ADJqua	fol
Et	CONcoo	et
par	PRE	par
sa	DETpos	son
diverse	ADJqua	divers
parole	NOMcom	parole
Ou	PROrel	où
il	PROper	il
n'	ADVneg	ne
a	VERcjg	avoir
ne	CONcoo	ne
sens	NOMcom	sens
ne	CONcoo	ne
savoir	VERinf	savoir
,	PONfbl	,
Et	CONcoo	et
s'	PROper	soi
en	PROadv	en
porte	VERcjg	porter
cors	NOMcom	corps
et	CONcoo	et
avoir	VERinf	avoir
.	PONfrt	.

Sa	DETpos	son
maison	NOMcom	maison
que	PROrel	que
je	PROper	je
vos	PROper	vos
devise	VERcjg	deviser
A	VERcjg	avoir
il	PROper	il
par	PRE	par
son	DETpos	son
bobant	NOMcom	boban
assise	VERppe	assëoir
Seur	PRE	sur
.I	PROcar	un
.	PONfrt	.

touret	VERcjg	tourer
enmi	PRE	enmi
la	DETdef	le
voie	NOMcom	voie
,	PONfbl	,
Por	PRE	por
ce	PROdem	ce
que	CONsub	que
chacuns	PROind	chacun
miex	ADVgen	mieux
la	PROper	il
voie	VERcjg	vëoir
.	PONfrt	.

Moult	ADVgen	moult
a	VERcjg	avoir
hostes	NOMcom	hôte
en	PRE	en
son	DETpos	son
hosteil	NOMcom	hôtel
Qu'	CONsub	que
il	PROper	il
a	VERcjg	avoir
osteiz	VERppe	ôter
d'	PRE	de
autrui	PROind	autre
hosteil	NOMcom	hôtel
,	PONfbl	,
Qui	PROrel	que
fasoient	VERcjg	faire
autrui	PROind	autre
besoigne	NOMcom	besoigne
,	PONfbl	,
Qui	PROrel	que
auroient	VERcjg	avoir
honte	NOMcom	honte
et	CONcoo	et
vergoigne	NOMcom	vergoigne
Qui	PROrel	que
de	PRE	de
ce	PROdem	ce
lor	PROper	il
feroit	VERcjg	faire
reproche	NOMcom	reproche
.	PONfrt	.

Mais	CONcoo	mais
li	DETdef	le
termes	NOMcom	terme
vient	VERcjg	venir
et	CONcoo	et
aproche	VERcjg	aprochier
Que	CONsub	que
Fortune	NOMcom	fortune
,	PONfbl	,
qui	PROrel	que
mest	VERcjg	mettre
et	CONcoo	et
oste	VERcjg	oster
,	PONfbl	,
Les	PROper	il
ostera	VERcjg	oster
d'	PRE	de
enchiez	ADVgen	enchez
teil	DETind	tel
hoste	NOMcom	hôte
Et	CONcoo	et
ceulz	PROdem	celui
que	PROrel	que
li	DETdef	le
siecles	NOMcom	siècle
aroe	VERcjg	avoir
Aroera	VERcjg	aröer
desouz	PRE	dessous
sa	DETpos	son
roe	NOMcom	roue
.	PONfrt	.

Sire	NOMcom	seignor
Orguel	NOMcom	orgueil
lor	PROper	il
promet	VERcjg	prometre
l'	DETdef	le
avoir	VERinf	avoir
,	PONfbl	,
Mais	CONcoo	mais
n'	ADVneg	ne
ont	VERcjg	avoir
pas	ADVneg	pas
plege	NOMcom	pleige
de	PRE	de
l'	DETdef	le
avoir	VERinf	avoir
.	PONfrt	.

Si	ADVgen	si
vos	PROper	vos
dirai	VERcjg	dire
que	PROrel	que
il	PROper	il
en	PROadv	en
fait	VERcjg	faire
Par	PRE	par
paroles	NOMcom	parole
,	PONfbl	,
non	ADVneg	non
pas	ADVneg	pas
par	PRE	par
fait	NOMcom	fait
.	PONfrt	.

Il	PROper	il
fait	VERcjg	faire
dou	PRE.DETdef	de.le
clerc	NOMcom	clerc
arcediacre	NOMcom	archidiacre
Et	CONcoo	et
grant	ADJqua	grant
doien	NOMcom	doyen
dou	PRE.DETdef	de.le
soudiacre	NOMcom	sous-diacre
,	PONfbl	,
Dou	PRE.DETdef	de.le
lai	NOMcom	lai
fait	VERcjg	faire
provost	NOMcom	prévôt
ou	CONcoo	o
bailli	VERcjg	baillir
.	PONfrt	.

Mais	CONcoo	mais
en	PRE	en
la	DETdef	le
fin	NOMcom	fin
sunt	VERcjg	être
maubailli	VERppe	maubaillir
,	PONfbl	,
Car	CONcoo	car
vos	PROper	vos
veeiz	VERcjg	voir
avenir	VERinf	avenir
puis	ADVgen	puis
Qu'	CONsub	que
il	PROper	il
chieent	VERcjg	chëoir
en	PRE	en
si	ADVgen	si
parfont	ADJqua	parfont
puis	NOMcom	puy
,	PONfbl	,
Par	PRE	par
Dieu	NOMpro	Dieu
lou	DETdef	le
pere	NOMcom	père
esperitable	ADJqua	esperitable
,	PONfbl	,
Por	PRE	por
dou	PRE.DETdef	de.le
pain	NOMcom	pain
curent	VERcjg	courir
une	DETndf	un
estable	NOMcom	estable
.	PONfrt	.

Icele	DETdem	cil
gent	NOMcom	gent
que	PROrel	que
je	PROper	je
vos	PROper	vos
nome	VERcjg	nomer
,	PONfbl	,
Que	CONsub	que
Orguel	NOMcom	orgueil
essauce	VERcjg	essaucier
et	CONcoo	et
asoume	VERcjg	assomer
,	PONfbl	,
Sont	VERcjg	estre
vestu	VERppe	vestir
d'	PRE	de
un	DETndf	un
cendal	NOMcom	cendal
vermeil	ADJqua	vermeil
Qui	PROrel	que
destaint	VERcjg	déteindre
contre	PRE	contre
le	DETdef	le
soloil	NOMcom	soleil
.	PONfrt	.

Chapelez	NOMcom	chapelet
ont	VERcjg	avoir
de	PRE	de
fleur	NOMcom	fleur
vermeille	ADJqua	vermeil
,	PONfbl	,
Qui	PROrel	que
trop	ADVgen	trop
est	VERcjg	estre
bele	ADJqua	bel
a	PRE	a
grant	ADJqua	grant
merveille	NOMcom	merveille
Quant	CONsub	quand
ele	PROper	il
est	VERcjg	estre
freschement	ADVgen	freschement
cueillie	VERppe	cueillir
.	PONfrt	.

Mais	CONcoo	mais
quant	CONsub	cant
li	DETdef	le
chauz	NOMcom	chaux
l'	PROper	il
a	VERcjg	avoir
acuellie	VERppe	acoillir
,	PONfbl	,
Tost	ADVgen	tost
est	VERcjg	estre
morte	VERppe	morir
,	PONfbl	,
marcie	VERcjg	marcïer
et	CONcoo	et
mate	ADJqua	mat
.	PONfrt	.

Teil	DETind	tel
marchié	NOMcom	marché
prent	VERcjg	prendre
qui	PROrel	que
teil	PROind	tel
l'	PROper	il
achate	VERcjg	achater
.	PONfrt	.

Desouz	PRE	dessous
Orguel	NOMcom	orgueil
.I	PROcar	un
.	PONfrt	.

pou	ADVgen	peu
aval	ADVgen	aval
,	PONfbl	,
A	PRE	a
l'	DETdef	le
avaleir	VERinf	avaler
d'	PRE	de
un	DETndf	un
petit	ADJqua	petit
val	NOMcom	val
,	PONfbl	,
A	PRE	a
Avarice	NOMpro	Avarice
son	DETpos	son
manoir	NOMcom	manoir
,	PONfbl	,
Et	CONcoo	et
s'	PROper	soi
i	PROadv	i
sunt	VERcjg	être
tuit	DETind	tot
li	DETdef	le
home	NOMcom	ome
noir	ADJqua	noir
,	PONfbl	,
Non	ADVneg	non
pas	ADVneg	pas
trop	ADVgen	trop
noir	ADJqua	noir
,	PONfbl	,
mais	CONcoo	mais
maigre	ADJqua	maigre
et	CONcoo	et
pale	ADJqua	pale
,	PONfbl	,
Por	PRE	por
lor	DETpos	lor
dame	NOMcom	dame
qui	PROrel	que
est	VERcjg	estre
trop	ADVgen	trop
male	ADJqua	mal
:	PONfbl	:
Ausi	ADVgen	aussi
les	PROper	il
tient	VERcjg	tenir
com	CONsub	come
en	PRE	en
prison	NOMcom	prison
.	PONfrt	.

Mais	CONcoo	mais
de	PRE	de
ce	PROdem	ce
fait	VERcjg	faire
grant	ADJqua	grant
mesprison	NOMcom	mesprison
Qu'	CONsub	que
a	PRE	a
nul	DETind	nul
home	NOMcom	ome
sa	DETpos	son
bontei	NOMcom	bonté
n'	ADVneg	ne
offre	VERcjg	ofrir
.	PONfrt	.

Enmi	PRE	enmi
sa	DETpos	son
sale	NOMcom	sale
seur	PRE	sur
.I	PROind	un
.	PONfrt	.

coffre	NOMcom	coffre
Est	VERcjg	estre
assise	VERppe	assëoir
mate	ADJqua	mat
et	CONcoo	et
pencive	ADJqua	pencif
:	PONfbl	:
Mieulz	ADVgen	mieux
cemble	VERcjg	cembler
estre	VERinf	estre
morte	VERppe	morir
que	CONsub	que
vive	ADJqua	vif
.	PONfrt	.

Ja	ADVgen	ja
ne	ADVneg	ne
sera	VERcjg	estre
sa	DETpos	son
bource	NOMcom	bourse
overte	VERppe	ovrir
,	PONfbl	,
Et	CONcoo	et
si	ADVgen	si
est	VERcjg	estre
sa	DETpos	son
maison	NOMcom	maison
coverte	VERppe	covrir
D'	PRE	de
une	DETndf	un
grant	ADJqua	grant
pierre	NOMcom	piere
d'	PRE	de
aÿment	NOMcom	ament
.	PONfrt	.

Li	DETdef	le
mur	NOMcom	mur
entour	ADVgen	entour
sunt	VERcjg	être
a	PRE	a
ciment	NOMcom	ciment
.	PONfrt	.

Moult	ADVgen	moult
est	VERcjg	estre
bien	ADVgen	bien
fermeiz	VERppe	fermer
li	DETdef	le
porpris	NOMcom	porpris
:	PONfbl	:
Cil	PROdem	cel
se	PROper	soi
doit	VERcjg	devoir
bien	ADVgen	bien
tenir	VERinf	tenir
por	PRE	por
pris	NOMcom	pris
Qui	PROrel	que
i	PROadv	i
vient	VERcjg	venir
en	PRE	en
cele	DETdem	cil
porprise	NOMcom	porprise
,	PONfbl	,
Car	CONcoo	car
el	PRE.DETdef	en
porpris	NOMcom	porpris
at	VERcjg	avoir
teil	DETind	tel
porprise	VERppe	porprendre
Qu'	CONsub	que
ele	PROper	il
n'	ADVneg	ne
est	VERcjg	estre
faite	VERppe	faire
que	ADVgen	que
por	PRE	por
prendre	VERinf	prendre
.	PONfrt	.

Grant	ADJqua	grant
espace	NOMcom	espace
li	PROper	il
fist	VERcjg	faire
porprendre	VERinf	porprendre
Cil	PROdem	cel
qui	PROrel	que
n'	ADVneg	ne
i	PROadv	i
fist	VERcjg	faire
c'	CONsub	que
une	DETndf	un
uxerie	NOMcom	osxerie
Qui	PROrel	que
a	PRE	a
l'	DETdef	le
ouvrir	VERinf	ouvrir
est	VERcjg	estre
si	ADVgen	si
serie	ADJqua	seri
,	PONfbl	,
Si	ADVgen	si
soeif	ADJqua	souef
clot	VERcjg	clore
,	PONfbl	,
si	ADVgen	si
soeif	ADJqua	souef
oewre	NOMcom	œuvre
.	PONfrt	.

C'	CONsub	que
om	PROind	on
ne	ADVneg	ne
voit	VERcjg	vëoir
gaires	ADVgen	gaire
de	PRE	de
teil	DETind	tel
oewre	NOMcom	œuvre
.	PONfrt	.

Aprés	PRE	après
Avarice	NOMcom	avarice
la	DETdef	le
dame	NOMcom	dame
.	PONfrt	.

Esta	VERcjg	ester
une	DETndf	un
vilainne	ADJqua	vilain
fame	NOMcom	feme
Et	CONcoo	et
yreuze	ADJqua	hiroux
,	PONfbl	,
si	ADVgen	si
a	VERcjg	avoir
non	NOMcom	nom
Yre	NOMpro	Ire
.	PONfrt	.

Or	ADVgen	or
vos	PROper	vos
wel	VERcjg	vouloir
sa	DETpos	son
maniere	NOMcom	manière
dire	VERinf	dire
.	PONfrt	.

Ire	NOMcom	ire
,	PONfbl	,
qui	PROrel	que
est	VERcjg	estre
male	ADJqua	mal
et	CONcoo	et
vilainne	ADJqua	vilain
,	PONfbl	,
Ne	ADVneg	ne
seit	VERcjg	être
pas	ADVneg	pas
tant	ADVgen	tant
de	PRE	de
charpir	VERinf	charpir
lainne	ADJqua	plein
Com	CONsub	come
ele	PROper	il
seit	VERcjg	être
de	PRE	de
chevoux	NOMcom	chevel
rompre	VERinf	rompre
.	PONfrt	.

Tout	PROind	tout
ront	VERcjg	rompre
quanqu'	PROrel	cant
ele	PROper	il
puet	VERcjg	pöoir
arompre	VERinf	arompre
.	PONfrt	.

Tant	ADVgen	tant
a	VERcjg	avoir
corrouz	NOMcom	courroux
,	PONfbl	,
tant	ADVgen	tant
a	VERcjg	avoir
doleur	NOMcom	douleur
Qui	PROrel	que
tant	ADVgen	tant
li	PROper	il
fait	VERcjg	faire
mueir	VERinf	muer
coleur	NOMcom	couleur
,	PONfbl	,
Que	CONsub	que
tozjorssunt	VERcjg	tosjour
ses	DETpos	son
denz	NOMcom	dent
serrees	VERppe	serrer
,	PONfbl	,
Que	CONsub	que
ja	ADVgen	ja
ne	ADVneg	ne
seront	VERcjg	estre
desserrees	VERppe	desserrer
Ce	PROdem	ce
n'	ADVneg	ne
est	VERcjg	estre
por	PRE	por
felonie	NOMcom	félonie
dire	VERinf	dire
.	PONfrt	.

Car	CONcoo	car
teiz	PROind	tel
est	VERcjg	estre
la	DETdef	le
maniere	NOMcom	manière
d'	PRE	de
Ire	NOMpro	Ire
Que	CONsub	que
ne	ADVneg	ne
lait	VERcjg	laiier
les	DETdef	le
denz	NOMcom	dent
a	PRE	a
estraindre	VERinf	estreindre
Et	CONcoo	et
sospireir	VERinf	soupirer
et	CONcoo	et
parfont	NOMcom	parfond
plaindre	VERinf	plaindre
et	CONcoo	et
correcier	VERinf	corrocier
a	PRE	a
li	PROper	il
meïmes	ADJind	mëisme
,	PONfbl	,
et	CONcoo	et
ce	PROdem	ce
touz	DETind	tous
jorz	NOMcom	jor
li	PROper	il
regeïsme	VERcjg	rejëir
.	PONfrt	.

Ja	ADVgen	ja
nel	ADVneg.PROper	ne
croiroiz	VERcjg	croire
por	PRE	por
nule	DETind	nul
choze	NOMcom	cose
:	PONfbl	:
Teil	DETind	tel
maniere	NOMcom	manière
a	VERcjg	avoir
que	CONsub	que
toz	DETind	tot
jors	NOMcom	jour
choze	VERcjg	choser
.	PONfrt	.

Fols	ADJqua	fou
est	VERcjg	estre
qui	PROrel	que
enchiés	PRE	enchiés
li	PROper	il
ira	VERcjg	aler
,	PONfbl	,
Que	CONsub	que
telle	DETind	tel
maniere	NOMcom	manière
en	PRE	en
Ire	NOMpro	Ire
a	VERcjg	avoir
Qu'	CONsub	que
ele	PROper	il
ce	PROdem	ce
wet	VERcjg	vouloir
a	PRE	a
chacun	PROind	chacun
prendre	VERinf	prendre
:	PONfbl	:
De	PRE	de
ce	PROdem	ce
vos	PROper	vos
wel	VERcjg	vouloir
je	PROper	je
bien	ADVgen	bien
aprendre	VERinf	aprendre
.	PONfrt	.

Par	PRE	par
ceste	DETdem	cest
raison	NOMcom	raison
entendeiz	VERcjg	entendre
,	PONfbl	,
Vos	PROper	vos
qui	PROrel	que
la	PROper	il
voie	VERcjg	vëoir
demandeiz	VERppe	demander
Por	PRE	por
aleir	VERinf	aller
a	PRE	a
Confession	NOMpro	Confession
,	PONfbl	,
Que	CONsub	que
nul	PROind	nul
dedens	PRE	dedans
sa	DETpos	son
mension	NOMcom	mension
Ne	ADVneg	ne
se	PROper	soi
doit	VERcjg	devoir
por	PRE	por
riens	PROind	rien
nee	VERppe	naistre
embatre	VERinf	embattre
,	PONfbl	,
C'	CONcoo	que
il	PROper	il
ne	ADVneg	ne
wet	VERcjg	vouloir
tencier	VERinf	tancer
ou	CONcoo	o
combatre	VERinf	combattre
.	PONfrt	.

Or	ADVgen	or
oeiz	VERcjg	ouïr
de	PRE	de
son	DETpos	son
habitacle	NOMcom	habitacle
,	PONfbl	,
Ou	PROrel	où
Dieux	NOMpro	Dieu
ne	ADVneg	ne
fait	VERcjg	faire
point	ADVneg	point
de	PRE	de
miracle	NOMcom	miracle
.	PONfrt	.

Dou	PRE.DETdef	de.le
fondement	NOMcom	fondement
de	PRE	de
la	DETdef	le
maison	NOMcom	maison
Vos	PROper	vos
di	VERcjg	dire
c'	CONsub	que
onques	ADVgen	onque
teil	PROind	tel
ne	ADVneg	ne
vit	VERcjg	vëoir
hom	NOMcom	homme
:	PONfbl	:
.I	PROcar	un
.	PONfrt	.

mur	NOMcom	mur
i	PROadv	i
at	VERcjg	avoir
de	PRE	de
felonie	NOMcom	félonie
Tout	ADVgen	tout
destrempei	VERppe	détremper
a	PRE	a
vilonie	NOMcom	vilonie
.	PONfrt	.

Li	DETdef	le
sueil	NOMcom	soeil
sunt	VERcjg	être
de	PRE	de
desesperance	NOMcom	désespérance
Et	CONcoo	et
li	DETdef	le
poumel	NOMcom	pommel
de	PRE	de
mescheance	NOMcom	meschëance
.	PONfrt	.

Li	DETdef	le
torceÿs	VERppe	torcier
est	VERcjg	estre
de	PRE	de
haÿne	NOMcom	haine
.	PONfrt	.

D'	PRE	de
autre	DETind	autre
choze	NOMcom	cose
que	PROrel	que
de	PRE	de
faÿne	NOMcom	feine
Fu	VERcjg	estre
cele	DETdem	cil
maisons	NOMcom	maison
porpalee	VERppe	porpaler
,	PONfbl	,
Qu'	CONcoo	que
a	PRE	a
l'	DETdef	le
enduire	VERinf	enduire
fu	VERcjg	estre
enjalee	VERppe	enjaler
,	PONfbl	,
Si	ADVgen	si
en	PROadv	en
a	VERcjg	avoir
estei	VERppe	être
courroucie	VERppe	courroucer
Quant	CONsub	quand
sa	DETpos	son
maisons	NOMcom	maison
est	VERcjg	estre
depecie	VERppe	depecier
:	PONfbl	:
De	PRE	de
tristesce	NOMcom	tristece
est	VERcjg	estre
l'	DETdef	le
empaleüre	NOMcom	empalëure
.	PONfrt	.

Passeiz	VERcjg	passer
outre	ADVgen	outre
grant	ADJqua	grant
aleüre	NOMcom	alëure
,	PONfbl	,
Car	CONcoo	car
ce	PROdem	ce
ne	ADVneg	ne
vos	PROper	vos
porroit	VERcjg	pöoir
adier	VERinf	aidier
.	PONfrt	.

Qui	PROrel	que
n'	ADVneg	ne
ainme	VERcjg	amer
rancune	NOMcom	rancune
et	CONcoo	et
plaidier	VERinf	plaidier
,	PONfbl	,
Je	PROper	je
ne	ADVneg	ne
loz	VERcjg	louer
pas	ADVneg	pas
que	CONsub	que
ci	ADVgen	ci
estoize	VERcjg	estoiser
,	PONfbl	,
Car	CONcoo	car
preudons	NOMcom	prudhomme
n'	ADVneg	ne
a	VERcjg	avoir
cure	NOMcom	cure
de	PRE	de
noize	NOMcom	noise
.	PONfrt	.

Por	PRE	por
ce	PROdem	ce
que	CONsub	que
tu	PROper	tu
ne	ADVneg	ne
t'	PROper	tu
i	PROadv	i
arives	VERcjg	arriver
,	PONfbl	,
Les	DETdef	le
braz	NOMcom	braz
,	PONfbl	,
les	DETdef	le
laz	NOMcom	laz
et	CONcoo	et
les	DETdef	le
sallives	NOMcom	sallive
Et	CONcoo	et
les	DETdef	le
chevilles	NOMcom	cheville
et	CONcoo	et
li	DETdef	le
trei	ADJcar	trois
Sunt	VERcjg	être
,	PONfbl	,
par	PRE	par
saint	ADJqua	saint
Blanchart	NOMpro	Blanchart
de	PRE	de
Vitrei	NOMpro	Vitroi
,	PONfbl	,
D'	PRE	de
un	DETndf	un
fust	NOMcom	fust
,	PONfbl	,
s'	ADVgen	si
a	VERcjg	avoir
non	NOMcom	nom
dures	ADJqua	dur
noveles	NOMcom	novele
,	PONfbl	,
Et	CONcoo	et
de	PRE	de
ce	PROdem	ce
resont	VERcjg	restre
les	DETdef	le
asteles	NOMcom	estelle
.	PONfrt	.

Li	DETdef	le
cheuvron	NOMcom	chevron
sunt	VERcjg	être
d'	PRE	de
autre	DETind	autre
marrien	NOMcom	marrien
,	PONfbl	,
Mais	CONcoo	mais
teiz	DETind	tel
marrienz	NOMcom	marrien
ne	ADVneg	ne
vaut	VERcjg	valoir
mais	ADVgen	mais
rienz	PROind	rient
Car	CONcoo	car
il	PROper	il
est	VERcjg	estre
de	PRE	de
mesaventure	NOMcom	mesaventure
,	PONfbl	,
C'	PROdem	ce
en	PROadv	en
est	VERcjg	estre
la	DETdef	le
maisons	NOMcom	maison
plus	ADVgen	plus
ocure	ADJqua	ocur
.	PONfrt	.

La	ADVgen	là
ne	ADVneg	ne
vont	VERcjg	aler
que	CONsub	que
li	PROper	il
forcenei	VERcjg	forcener
Qui	PROrel	que
ne	ADVneg	ne
sont	VERcjg	estre
pas	ADVneg	pas
bien	ADVgen	bien
assenei	VERppe	assener
.	PONfrt	.

El	PRE.DETdef	en
fons	NOMcom	fonds
d'	PRE	de
une	DETndf	un
oscure	ADJqua	oscur
valee	NOMcom	valee
Dont	PROrel	dont
la	DETdef	le
clarteiz	NOMcom	clarté
s'	PROper	soi
en	PROadv	en
est	VERcjg	estre
alee	VERppe	aler
,	PONfbl	,
C'	PROdem	ce
est	VERcjg	estre
Envie	NOMcom	envie
reposte	VERppe	repondre
et	CONcoo	et
mise	VERppe	metre
.	PONfrt	.

Deviseir	VERinf	deviser
vos	PROper	vos
wel	VERcjg	vouloir
sa	DETpos	son
devise	NOMcom	devise
.	PONfrt	.

Ne	ADVneg	ne
sai	VERcjg	savoir
s'	CONsub	se
ainz	ADVgen	ainz
